run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Los Angeles,9,4,4,3,0,2,Mixed-Use Residential,Entitlement Approval,University-adjacent,Unknown,270 apartments take shape at 200 E. First American Way in Santa Ana; 47 apartments completed at 2535 Alsace Ave. in West Adams; Acquisition - Los Angeles / California - Harbor Associates Sells Office Campus in North L.A. County for $32M; Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle; Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,100,52,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,West Adams,1,1,2,1,0,1,Mixed-Use Residential,Entitlement Approval,General submarket monitoring,Unknown,47 apartments completed at 2535 Alsace Ave. in West Adams; Entitlement / Permitting - Other / Unknown - 47 apartments completed at 2535 Alsace Ave. in West Adams,81,40,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Anaheim,1,1,0,1,0,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community,72,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Pasadena,1,1,1,1,0,1,Apartment,Entitlement Approval,General submarket monitoring,Unknown,Entitlement / Permitting - Southeast - More design tweaks for infill housing at 810 N. Marengo Ave. in Pasadena; More design tweaks for infill housing at 810 N. Marengo Ave. in Pasadena,68,40,Yes,Pasadena entitlement precedent watch,Track local planning docket and entitlement precedent,Medium
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Costa Mesa,1,1,0,1,0,0,Multifamily,General Entitlement Signal,General submarket monitoring,Unknown,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...; Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa California,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Santa Ana,1,1,0,1,0,0,Mixed-Use Residential,General Entitlement Signal,General submarket monitoring,Unknown,270 apartments take shape at 200 E. First American Way in Santa Ana; General Project Signal - Beverly Hills / California - 270 apartments take shape at 200 E. First American Way in Santa Ana,56,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Glendale,1,1,0,1,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,General Project Signal - Colorado - Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale; Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,55,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,California,0,4,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition; Acquisition - San Francisco / California - Zurich Affiliate Acquires San Francisco Offices with Leasing Upside; Disposition / Exit - San Francisco / California - Russian Hill Apartments Trade After 50 Years of Family Ownership; General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,32,20,No,Monitor only,Monitor only,Low
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Irvine,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,HFO Investment Real Estate Closes $27M Sale of Luxury Apartments in Fairview,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Mid-Wilshire,1,0,0,0,0,0,Mixed-Use Residential,General Entitlement Signal,General submarket monitoring,Unknown,47 apartments completed at 2535 Alsace Ave. in West Adams,12,30,No,Koreatown multifamily watch,Monitor only,Low
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,MMCC Arranges Financing for Orange Multifamily Acquisition; Tishman Speyer Acquires 376-Unit Anaheim Rental Community; WNC Closes on 23rd California-Focused Affordable Housing Fund,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Wilshire,1,0,0,0,0,0,Mixed-Use Residential,General Entitlement Signal,General submarket monitoring,Unknown,47 apartments completed at 2535 Alsace Ave. in West Adams,12,30,No,Koreatown multifamily watch,Monitor only,Low
