run_date,run_id,file_name,file_type,category,generated_status,row_count_or_section_count,last_updated,short_description,recommended_reader
2026-09-26,20260926-011356-f352a7a9,articles.csv,CSV,Raw Collection,Generated,76,2026-09-26 01:13:58,All saved articles above the relevance threshold.,Strategy Team
2026-09-26,20260926-011356-f352a7a9,high_priority_articles.csv,CSV,Strategy Briefing,Generated,38,2026-09-26 01:13:58,Must Read and Review articles.,Executive
2026-09-26,20260926-011356-f352a7a9,market_signals.csv,CSV,Strategy Briefing,Generated,26,2026-09-26 01:13:58,Articles with numeric market signals.,Strategy Team
2026-09-26,20260926-011356-f352a7a9,strategy_briefing.csv,CSV,Strategy Briefing,Generated,43,2026-09-26 01:13:58,Core briefing dataset for strategic review.,Executive
2026-09-26,20260926-011356-f352a7a9,daily_strategy_briefing.md,Markdown,Strategy Briefing,Generated,8,2026-09-26 01:13:58,Human-readable daily strategy briefing.,Executive
2026-09-26,20260926-011356-f352a7a9,weekly_strategy_memo.md,Markdown,Strategy Briefing,Generated,39,2026-09-26 01:14:25,"Weekly memo with trends, regimes, and strategic implications.",Executive
2026-09-26,20260926-011356-f352a7a9,executive_dashboard_brief.md,Markdown,Executive Dashboard,Generated,11,2026-09-26 01:14:25,Concise dashboard-ready executive brief.,Executive
2026-09-26,20260926-011356-f352a7a9,executive_dashboard_brief_ko.md,Markdown,Executive Dashboard,Generated,7,2026-09-26 01:14:25,Korean executive dashboard briefing.,Executive
2026-09-26,20260926-011356-f352a7a9,weekly_strategy_memo_ko.md,Markdown,Strategy Briefing,Generated,6,2026-09-26 01:14:25,Korean weekly strategy memo.,Executive
2026-09-26,20260926-011356-f352a7a9,executive_priority_brief_ko.md,Markdown,Executive Dashboard,Generated,4,2026-09-26 01:14:25,Korean executive priority brief.,Executive
2026-09-26,20260926-011356-f352a7a9,opportunity_radar_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-09-26 01:14:25,Korean opportunity radar report.,Investment Team
2026-09-26,20260926-011356-f352a7a9,distress_watchlist_report_ko.md,Markdown,Opportunity / Distress,Generated,5,2026-09-26 01:14:25,Korean distress watchlist report.,Investment Team
2026-09-26,20260926-011356-f352a7a9,high_confidence_watchlist_report_ko.md,Markdown,Quality Control,Generated,4,2026-09-26 01:14:25,Korean high-confidence watchlist report.,Executive
2026-09-26,20260926-011356-f352a7a9,la_asset_watch_report_ko.md,Markdown,Deal / Asset Intelligence,Generated,5,2026-09-26 01:14:25,Korean LA asset watch report.,US Local Team
2026-09-26,20260926-011356-f352a7a9,la_entitlement_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,5,2026-09-26 01:14:25,Korean LA entitlement watch report.,US Local Team
2026-09-26,20260926-011356-f352a7a9,la_development_lifecycle_watch_report_ko.md,Markdown,Entitlement / Lifecycle Intelligence,Generated,4,2026-09-26 01:14:25,Korean LA development lifecycle watch report.,US Local Team
2026-09-26,20260926-011356-f352a7a9,gp_watchlist_report_ko.md,Markdown,GP / Institutional Intelligence,Generated,5,2026-09-26 01:14:25,Korean GP watchlist report.,Strategy Team
2026-09-26,20260926-011356-f352a7a9,korean_reporting_index.md,Markdown,Strategy Briefing,Generated,4,2026-09-26 01:14:25,Index and reading order for Korean reports.,Executive
2026-09-26,20260926-011356-f352a7a9,dashboard_summary.csv,CSV,Executive Dashboard,Generated,1,2026-09-26 01:14:25,One-row run summary for future dashboard metrics.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,dashboard_cards.csv,CSV,Executive Dashboard,Generated,38,2026-09-26 01:14:25,Dashboard-ready card data.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,dashboard_watchlists.csv,CSV,Executive Dashboard,Generated,93,2026-09-26 01:14:25,Dashboard-ready watchlist data.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,high_confidence_watchlist.csv,CSV,Quality Control,Generated,38,2026-09-26 01:14:24,Highest-confidence strategic signals.,Executive
2026-09-26,20260926-011356-f352a7a9,signal_quality.csv,CSV,Quality Control,Generated,157,2026-09-26 01:14:24,Signal confidence and false-positive risk scoring.,Strategy Team
2026-09-26,20260926-011356-f352a7a9,source_health.csv,CSV,Source Management,Generated,163,2026-09-26 01:13:58,Feed status and source usefulness.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,source_coverage_report.csv,CSV,Source Management,Generated,25,2026-09-26 01:14:02,Site / Parcel feed coverage diagnostics.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,costar_intake_report.csv,CSV,Source Management,Generated,1,2026-09-26 01:14:02,Diagnostics for manually exported CoStar intake files.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,source_activation.csv,CSV,Source Management,Generated,163,2026-09-26 01:13:58,Validated source activation and source quality scoring.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,source_health_report.md,Markdown,Source Management,Generated,9,2026-09-26 01:13:58,Readable source health report.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,source_coverage_report.md,Markdown,Source Management,Generated,4,2026-09-26 01:14:02,Readable Site / Parcel source coverage report.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,costar_intake_report.md,Markdown,Source Management,Generated,4,2026-09-26 01:14:02,Readable CoStar manual intake diagnostics.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,source_activation_report.md,Markdown,Source Management,Generated,11,2026-09-26 01:13:58,Readable source activation report.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,opportunity_radar.csv,CSV,Opportunity / Distress,Generated,53,2026-09-26 01:14:24,"Acquisition, recapitalization, JV, and market-entry opportunities.",Investment Team
2026-09-26,20260926-011356-f352a7a9,distress_watchlist.csv,CSV,Opportunity / Distress,Generated,5,2026-09-26 01:14:24,"Refinancing stress, stalled project, and distress signals.",Investment Team
2026-09-26,20260926-011356-f352a7a9,deal_pipeline.csv,CSV,Deal / Asset Intelligence,Generated,58,2026-09-26 01:14:24,Extracted deal and project pipeline signals.,Investment Team
2026-09-26,20260926-011356-f352a7a9,asset_parcel_intelligence.csv,CSV,Deal / Asset Intelligence,Generated,77,2026-09-26 01:14:24,"Asset, parcel, address, sponsor, and site-level clues.",Development Team
2026-09-26,20260926-011356-f352a7a9,la_asset_watch.csv,CSV,Deal / Asset Intelligence,Generated,42,2026-09-26 01:14:22,LA and Southern California asset watchlist.,US Local Team
2026-09-26,20260926-011356-f352a7a9,project_identity.csv,CSV,Deal / Asset Intelligence,Generated,623,2026-09-26 01:14:24,Canonical project identity resolution.,Technical / Maintenance
2026-09-26,20260926-011356-f352a7a9,persistent_asset_memory.csv,CSV,Historical Memory,Generated,157,2026-09-26 01:14:24,Persistent project memory across runs.,Development Team
2026-09-26,20260926-011356-f352a7a9,la_persistent_asset_watch.csv,CSV,Historical Memory,Generated,94,2026-09-26 01:14:24,Persistent LA and Southern California asset watch.,US Local Team
2026-09-26,20260926-011356-f352a7a9,entitlement_intelligence.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,12,2026-09-26 01:14:20,"Zoning, permitting, entitlement, and approval signals.",Development Team
2026-09-26,20260926-011356-f352a7a9,la_entitlement_watch.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,7,2026-09-26 01:14:20,LA and California entitlement watchlist.,US Local Team
2026-09-26,20260926-011356-f352a7a9,development_lifecycle.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,77,2026-09-26 01:14:24,Development lifecycle stage classification.,Development Team
2026-09-26,20260926-011356-f352a7a9,lifecycle_transition.csv,CSV,Entitlement / Lifecycle Intelligence,Generated,77,2026-09-26 01:14:24,Lifecycle progression and stall tracking.,Development Team
