run_date,run_id,entitlement_signal_id,market,city_or_submarket,residential_sector,gp_or_developer,project_or_deal_name,entitlement_signal_type,entitlement_stage,approval_body,regulatory_theme,affordability_component,density_or_zoning_signal,ceqa_or_environmental_signal,timing_reference,entitlement_risk_score,entitlement_opportunity_score,woomi_developer_relevance,recommended_follow_up,source_article_title,source,url,confidence_level
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-001,Other / Unknown,Other / Unknown,Apartment,Greystone,Greystone Lends $35M on Chicago-Area Apartments Acquisition,Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,2026,28,53,General entitlement monitoring,Benchmark density bonus / TOC use and project economics,Greystone Lends $35M on Chicago-Area Apartments Acquisition,Commercial Observer,https://commercialobserver.com/2026/09/greystone-chicago-area-apartments/,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-004,Colorado,Los Angeles,Mixed-Use Residential,Unknown,"Stockman Development Receives $482.5M in Financing for Ski Resort in Steamboat Springs, Colorado",Density Bonus / TOC,Unknown Stage,Unknown,Density incentive,No,toc,No,in 2030,28,48,General entitlement monitoring,Benchmark density bonus / TOC use and project economics,"Stockman Development Receives $482.5M in Financing for Ski Resort in Steamboat Springs, Colorado",REBusiness Online,https://rebusinessonline.com/stockman-development-receives-482-5m-in-financing-for-ski-resort-in-steamboat-springs-colorado/,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-006,California,California,Mixed-Use Residential,Unknown,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,45,General entitlement monitoring,"Track local planning filings, approval body, sponsor, and entitlement precedent",Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,Urbanize LA,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-005,Austin / Texas,Other / Unknown,Apartment,,Austin Developer Greenlit to Build Apartment Units at Former School Site,Zoning / Rezoning,Unknown Stage,City Council,General regulatory watch,No,zoning,No,2026,43,30,General entitlement monitoring,Monitor entitlement status for repeated confirmation,Austin Developer Greenlit to Build Apartment Units at Former School Site,Connect CRE Apartments,https://www.connectcre.com/stories/austin-developer-greenlit-to-build-apartment-units-at-former-school-site/,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-010,Atlanta / Georgia,Atlanta,Apartment,Unknown,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Office-to-Residential Conversion,Unknown Stage,Unknown,Office conversion policy,No,No clear density / zoning signal,No,No explicit timing reference,28,42,General entitlement monitoring,"Review office conversion feasibility, policy support, and local sponsor activity",JLB Pursuing Buckhead Office-to-Apartments Conversion,Connect CRE Atlanta,https://www.connectcre.com/stories/jlb-pursuing-buckhead-office-to-apartments-conversion/,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-002,Los Angeles / California,Los Angeles,Affordable Housing,,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Planning Approval,Under Review,Planning Commission,General regulatory watch,Yes,No clear density / zoning signal,No,in 2024,38,30,Low relevance,Monitor entitlement status for repeated confirmation,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Urbanize LA,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-007,Los Angeles / California,Los Angeles,Affordable Housing,Unknown,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,Yes,No clear density / zoning signal,No,No explicit timing reference,38,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Urbanize LA,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-008,Other / Unknown,Unknown,Mixed-Use Residential,CIM Group,Entitlement / Permitting - Other / Unknown - 47 apartments completed at 2535 Alsace Ave. in West Adams,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,35,Low relevance,Track construction-ready pipeline and comparable sponsor execution,47 apartments completed at 2535 Alsace Ave. in West Adams,Urbanize LA,https://la.urbanize.city/post/47-apartments-completed-2535-alsace-ave-west-adams,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-011,Austin / Texas,Austin,Apartment,Unknown,Entitlement / Permitting - Austin / Texas - Austin Developer Greenlit to Build Apartment Units at Former School Site,Entitlement Approval,Unknown Stage,Unknown,General regulatory watch,No,No clear density / zoning signal,No,No explicit timing reference,28,30,Low relevance,Track construction-ready pipeline and comparable sponsor execution,Austin Developer Greenlit to Build Apartment Units at Former School Site,Connect CRE Apartments,https://www.connectcre.com/stories/austin-developer-greenlit-to-build-apartment-units-at-former-school-site/,Low
2026-09-26,20260926-011356-f352a7a9,ENT-20260926-003,Other / Unknown,Los Angeles,Mixed-Use Residential,,47 apartments completed at 2535 Alsace Ave. in West Adams,Zoning / Rezoning,Unknown Stage,Unknown,General regulatory watch,No,zoning,No,No explicit timing reference,28,30,Low relevance,Monitor entitlement status for repeated confirmation,47 apartments completed at 2535 Alsace Ave. in West Adams,Urbanize LA,https://la.urbanize.city/post/47-apartments-completed-2535-alsace-ave-west-adams,Low
