run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0045,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,100,75,1,100,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0068,"JV / Partnership - Las Vegas / Nevada - Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas",100,JLL,JLL,Developer / GP,jll,JLL,Lender / Debt Provider,JV / Partnership,Las Vegas / Nevada,JV / Partnership,"Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas",https://rebusinessonline.com/confluent-development-ovation-group-sell-168-unit-seniors-housing-community-in-las-vegas/,94,75,1,94,No,High relevance to Woomi partnership strategy,Review potential JV relevance
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0155,Construction Financing - Washington DC - Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Pr...,100,Kennedy Wilson,Kennedy Wilson,Developer / GP,kennedy wilson,Kennedy Wilson,Institutional Capital,Financing Relationship,Washington DC,Construction Financing,Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Project,https://yieldpro.com/2026/09/stoneridge/,94,75,1,94,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0067,Disposition / Exit - Las Vegas / Nevada - Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,100,Berkadia,Berkadia,Developer / GP,berkadia,Berkadia,Lender / Debt Provider,Financing Relationship,Las Vegas / Nevada,Disposition / Exit,Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,https://yieldpro.com/2026/09/sagecliff/,91,75,1,91,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0045,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,Project / Deal,Acquisition / Buyer,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,60,1,91,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0045,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,Freddie Mac,Freddie Mac,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,100,1,91,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0047,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,Project / Deal,Acquisition / Buyer,California,Acquisition,MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,89,40,1,89,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0047,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,California,California,Market / Region,Acquisition / Buyer,California,Acquisition,MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,89,40,1,89,No,Relevant to LA / California strategy,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0119,Acquisition - Other / Unknown - Greystone Lends $35M on Chicago-Area Apartments Acquisition,100,Greystone,Greystone,Developer / GP,freddie mac,Freddie Mac,Lender / Debt Provider,Financing Relationship,Other / Unknown,Acquisition,Greystone Lends $35M on Chicago-Area Apartments Acquisition,https://commercialobserver.com/2026/09/greystone-chicago-area-apartments/,88,75,1,88,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0074,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,100,High Street Residential,High Street Residential,Developer / GP,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Los Angeles,Project / Deal,JV / Partnership,Los Angeles / California,JV / Partnership,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,https://la.urbanize.city/post/construction-goes-vertical-mixed-use-project-155-w-6th-st-san-pedro,88,40,1,88,No,High relevance to Woomi partnership strategy,Review potential JV relevance
