run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,opportunity_id,deal_fingerprint_id,duplicate_cluster_id,opportunity_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,source_article_title,source,url,opportunity_score,opportunity_uniqueness_score,event_materiality_score,repeat_coverage_score,institutional_confirmation_score,opportunity_priority_label,evidence_signals,why_it_matters,potential_woomi_angle,recommended_next_action,confidence_level
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0045,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,100,OPP-20260926-001,DFP-7BF2FDE2D0,DCL-20260926-001,Acquisition Opportunity,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,91,100,93,25,100,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0047,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...,100,OPP-20260926-004,DFP-CE38A4F92B,DCL-20260926-004,Acquisition Opportunity,California,Apartment,Marcus & Millichap,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,89,100,90,25,96,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Medium
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0047,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...,100,OPP-20260926-014,DFP-ACE0185217,DCL-20260926-014,LA / California Entitlement Opportunity,California,Multifamily,Marcus & Millichap,Unknown,Disposition / Exit - California - Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa Cali...,Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa California,Yield PRO,https://yieldpro.com/2026/09/291-avocado-street/,86,100,83,25,96,Immediate Opportunity Watch,Disposition / Exit,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,Low
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0132,Disposition / Exit - San Francisco / California - Russian Hill Apartments Trade After 50 Years of Family Ownership,100,OPP-20260926-005,DFP-8DBE15BFE2,DCL-20260926-005,GP Capability Partnership Opportunity,San Francisco / California,Apartment,Marcus & Millichap,Unknown,Disposition / Exit - San Francisco / California - Russian Hill Apartments Trade After 50 Years of Family Ownership,Russian Hill Apartments Trade After 50 Years of Family Ownership,Connect CRE California,https://www.connectcre.com/stories/russian-hill-apartments-trade-after-50-years-of-family-ownership/,85,100,89,25,96,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in San Francisco / California.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0074,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,100,OPP-20260926-002,DFP-3FFADE6D07,DCL-20260926-002,JV / Partnership Gap,Los Angeles / California,Mixed-Use Residential,High Street Residential,Unknown,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Urbanize LA,https://la.urbanize.city/post/construction-goes-vertical-mixed-use-project-155-w-6th-st-san-pedro,85,100,92,25,96,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in Los Angeles / California.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,High
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0155,Construction Financing - Washington DC - Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Pr...,100,OPP-20260926-007,DFP-22759BBDF7,DCL-20260926-007,Construction Financing Gap,Washington DC,Multifamily,Kennedy Wilson,Kennedy Wilson,Construction Financing - Washington DC - Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Pr...,Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Project,Yield PRO,https://yieldpro.com/2026/09/stoneridge/,84,100,88,25,98,Immediate Opportunity Watch,Construction Financing,"Construction Financing Gap may create a pricing, capital, partnership, or pipeline opening in Washington DC.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Low
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0067,Disposition / Exit - Las Vegas / Nevada - Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,100,OPP-20260926-006,DFP-0B10FAB4B9,DCL-20260926-006,GP Capability Partnership Opportunity,Las Vegas / Nevada,Apartment,Berkadia,Berkadia,Disposition / Exit - Las Vegas / Nevada - Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,Yield PRO,https://yieldpro.com/2026/09/sagecliff/,84,100,89,25,97,Immediate Opportunity Watch,Disposition / Exit,"GP Capability Partnership Opportunity may create a pricing, capital, partnership, or pipeline opening in Las Vegas / Nevada.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,Low
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0068,"JV / Partnership - Las Vegas / Nevada - Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas",100,OPP-20260926-003,DFP-B92276ED87,DCL-20260926-003,JV / Partnership Gap,Las Vegas / Nevada,Senior Housing,JLL,JLL,"JV / Partnership - Las Vegas / Nevada - Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas","Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas",REBusiness Online,https://rebusinessonline.com/confluent-development-ovation-group-sell-168-unit-seniors-housing-community-in-las-vegas/,84,100,91,25,95,Immediate Opportunity Watch,JV / Partnership; jv; partnership,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in Las Vegas / Nevada.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,High
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0094,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,100,OPP-20260926-015,DFP-6D3E9C9761,DCL-20260926-015,Refinancing Gap,Miami / Florida,General Residential,Berkadia,Berkadia,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Connect CRE South Florida,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/,84,100,83,25,97,Immediate Opportunity Watch,Refinancing; refinancing,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Track potential rescue capital, debt recapitalization, or capital partner opening",Add to executive opportunity review,Medium
2026-09-26,20260926-011356-f352a7a9,PRJ-20260926-0075,Acquisition - Los Angeles / California - Harbor Associates Sells Office Campus in North L.A. County for $32M,100,OPP-20260926-013,DFP-F4A7319B3B,DCL-20260926-013,Acquisition Opportunity,Los Angeles / California,General Residential,IPA,CBRE,Acquisition - Los Angeles / California - Harbor Associates Sells Office Campus in North L.A. County for $32M,Harbor Associates Sells Office Campus in North L.A. County for $32M,Commercial Observer,https://commercialobserver.com/2026/09/strauss-harbor-office-la/,81,100,83,25,94,Immediate Opportunity Watch,Acquisition; acquisition,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Los Angeles / California.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,Medium
