run_date,run_id,la_asset_watch_id,asset_or_project_name,address_or_location_clue,la_submarket,gp_or_developer,residential_sector,entitlement_status,construction_status,asset_strategy_signal,site_control_signal,execution_stage,la_asset_opportunity_score,la_asset_risk_score,woomi_site_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-004,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,11250 La Grange Ave,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,40,High relevance to Woomi site strategy,Monitor entitlement path,"Review parcel clue, entitlement path, sponsor, and comparable sites",Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle,High
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-013,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,7556 Woodlake Ave,Los Angeles,,Affordable Housing,Under planning review,Unknown,Affordable / Density Bonus Strategy,Land / parcel referenced,Entitlement / Planning,100,36,High relevance to Woomi site strategy,Track site control precedent,"Track entitlement docket, density bonus use, and affordability requirement",Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,Medium
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-005,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,7556 Woodlake Ave,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Project under entitlement,Unknown,100,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,High
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-009,Entitlement / Permitting - Southeast - More design tweaks for infill housing at 810 N. Marengo Ave. in Pasadena,810 N. Marengo Ave,Los Angeles,Unknown,Apartment,Unknown,Unknown,Entitlement Play,Project under entitlement,Unknown,100,33,High relevance to Woomi site strategy,Monitor entitlement path,"Track entitlement docket, density bonus use, and affordability requirement",More design tweaks for infill housing at 810 N. Marengo Ave. in Pasadena,https://la.urbanize.city/post/more-design-tweaks-infill-housing-810-n-marengo-ave-pasadena,High
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-001,Disposition / Exit - Las Vegas / Nevada - Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,Las Vegas,Los Angeles,Berkadia,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Berkadia Arranges $55M Sale of 220-Unit Sagecliff Apartments in Reno,https://yieldpro.com/2026/09/sagecliff/,Medium
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-002,JV / Partnership - Los Angeles / California - Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Southeast,Los Angeles,High Street Residential,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,100,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,https://la.urbanize.city/post/construction-goes-vertical-mixed-use-project-155-w-6th-st-san-pedro,High
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-003,Disposition / Exit - San Francisco / California - Russian Hill Apartments Trade After 50 Years of Family Ownership,California,Los Angeles,Marcus & Millichap,Apartment,Unknown,Unknown,General Asset Signal,Existing asset sale,Unknown,100,25,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,Russian Hill Apartments Trade After 50 Years of Family Ownership,https://www.connectcre.com/stories/russian-hill-apartments-trade-after-50-years-of-family-ownership/,High
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-006,General Project Signal - Beverly Hills / California - 270 apartments take shape at 200 E. First American Way in Santa Ana,200 E. First American Way,Los Angeles,Unknown,Mixed-Use Residential,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,99,34,High relevance to Woomi site strategy,Monitor only,Monitor asset for repeated local confirmation,270 apartments take shape at 200 E. First American Way in Santa Ana,https://la.urbanize.city/post/270-apartments-take-shape-200-e-first-american-way-santa-ana,High
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-016,General Project Signal - Los Angeles / California - LA City Council Approves Largest-Ever Funding Pool for Affordable Housing,Los Angeles,Los Angeles,Unknown,Affordable Housing,Unknown,Unknown,Affordable / Density Bonus Strategy,Unknown site control,Unknown,99,34,High relevance to Woomi site strategy,Benchmark density bonus use,"Track entitlement docket, density bonus use, and affordability requirement",LA City Council Approves Largest-Ever Funding Pool for Affordable Housing,https://www.connectcre.com/stories/la-city-council-approves-largest-ever-funding-pool-for-affordable-housing/,Low
2026-09-26,20260926-011356-f352a7a9,LAA-20260926-007,"JV / Partnership - Las Vegas / Nevada - Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas",Las Vegas,Los Angeles,JLL,Senior Housing,Unknown,Unknown,General Asset Signal,Unknown site control,Unknown,99,26,High relevance to Woomi site strategy,Track local sponsor activity,Monitor asset for repeated local confirmation,"Confluent Development, Ovation Group Sell 168-Unit Seniors Housing Community in Las Vegas",https://rebusinessonline.com/confluent-development-ovation-group-sell-168-unit-seniors-housing-community-in-las-vegas/,High
