run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260926-011356-f352a7a9,2026-09-26,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,8,7,5,2,0,0,0,1,0,disposition_exit:6; construction_financing:1,development article without confirmed capital event:6
20260926-011356-f352a7a9,2026-09-26,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,6,5,5,0,0,0,0,2,0,disposition_exit:4; joint_venture:1,development article without confirmed capital event:3
20260926-011356-f352a7a9,2026-09-26,Commercial Observer,Tier 1,national_multifamily,OK,,4,4,2,2,0,0,0,3,0,disposition_exit:2; acquisition_financing:1; construction_financing:1,"event, webinar, or thin promotional article:1"
20260926-011356-f352a7a9,2026-09-26,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,6,4,4,0,0,0,0,2,0,disposition_exit:2; debt_financing:1; joint_venture:1,development article without confirmed capital event:2
20260926-011356-f352a7a9,2026-09-26,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,4,4,4,0,0,0,0,1,0,construction_financing:1; disposition_exit:1; debt_financing:1; joint_venture:1,"development article without confirmed capital event:2; event, webinar, or thin promotional article:1"
20260926-011356-f352a7a9,2026-09-26,Connect CRE Atlanta,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,6,4,0,4,4,0,0,0,0,disposition_exit:2; acquisition:2,repeat exposure penalty:4; historical article over 30 days old:3; development article without confirmed capital event:2
20260926-011356-f352a7a9,2026-09-26,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,3,3,0,3,0,0,0,1,0,disposition_exit:2; capital_raise:1,development article without confirmed capital event:2
20260926-011356-f352a7a9,2026-09-26,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,3,3,0,3,3,0,0,0,0,acquisition:2; capital_raise:1,repeat exposure penalty:3; historical article over 30 days old:3
20260926-011356-f352a7a9,2026-09-26,Multifamily Dive,Tier 1,national_multifamily,OK,,2,2,0,2,0,0,0,2,1,disposition_exit:1; none:1,none
20260926-011356-f352a7a9,2026-09-26,Connect CRE South Florida,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,5,2,0,2,0,0,0,1,0,refinancing:1; disposition_exit:1,development article without confirmed capital event:1
20260926-011356-f352a7a9,2026-09-26,Multifamily Executive,Tier 1,national_multifamily,OK,,3,2,0,2,2,0,1,0,0,asset_management_operator_activity:2,repeat exposure penalty:2; historical article over 30 days old:2; article integrity issue:1
20260926-011356-f352a7a9,2026-09-26,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,16,2,0,2,2,0,0,0,0,debt_financing:1; disposition_exit:1,repeat exposure penalty:2; historical article over 30 days old:2
20260926-011356-f352a7a9,2026-09-26,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,7,2,0,2,1,0,1,0,0,debt_financing:2,limited page access:2; development article without confirmed capital event:2; repeat exposure penalty:1; article integrity issue:1
20260926-011356-f352a7a9,2026-09-26,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,1,1,0,1,0,0,0,1,1,acquisition:1,none
20260926-011356-f352a7a9,2026-09-26,AHV Communities Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,AMLI Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Alliance Residential Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,American Campus Communities Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,American Homes 4 Rent Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Apollo Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Atlanta Business Chronicle,Tier 2,development_pipeline;gp_activity;sunbelt,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Atria Senior Living Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Austin Business Journal,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,AvalonBay Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,AvalonBay Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Avenue Development Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,BB Living Source Expansion,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,BGO Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Berkadia Research,Tier 1,capital_markets;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token):1
20260926-011356-f352a7a9,2026-09-26,Berkadia Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=301; <unknown>:7:75: not well-formed (invalid token):1
20260926-011356-f352a7a9,2026-09-26,Bisnow,Tier 1,national_multifamily,OK,,0,0,0,0,0,0,0,0,0,,none
20260926-011356-f352a7a9,2026-09-26,Blackstone Real Estate,Tier 3,gp_activity;institutional_capital,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260926-011356-f352a7a9,2026-09-26,Blackstone Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Failed,RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token),0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: status=403; <unknown>:2:1326: not well-formed (invalid token):1
20260926-011356-f352a7a9,2026-09-26,Bridge Investment Group Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Brookdale Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Brookfield Real Estate,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,Brookfield Real Estate Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CA Ventures Source Expansion,Tier 3,gp_activity;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CBRE Capital Markets Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CBRE Multifamily / Living Sector,Tier 1,capital_markets;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CBRE Newsroom,Tier 2,development_pipeline;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CBRE Research Public Insights,Tier 1,capital_markets;institutional_capital;national_multifamily,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CIM Group Source Expansion,Tier 1,capital_markets;gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,CRE Daily,Tier 2,development_pipeline;gp_activity,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,California HCD,Tier 2,development_pipeline;entitlement;la_california,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
20260926-011356-f352a7a9,2026-09-26,California YIMBY,Tier 2,development_pipeline;entitlement;la_california,Failed,RSS parsing issue: <urlopen error [Errno -2] Name or service not known>,0,0,0,0,0,0,0,0,0,,source fetch status: Failed:1; RSS parsing issue: <urlopen error [Errno -2] Name or service not known>:1
20260926-011356-f352a7a9,2026-09-26,Camden Property Trust Newsroom,Tier 3,gp_activity;institutional_capital,Disabled,Registered source is disabled until a public feed is confirmed,0,0,0,0,0,0,0,0,0,,Registered source is disabled until a public feed is confirmed:1
