run_date,run_id,timing_signal_id,timing_signal_type,market,residential_sector,gp_or_developer,lender_or_capital_provider,related_project_or_deal,timing_reference,estimated_timing_bucket,timing_urgency_score,timing_confidence,evidence_signals,source_article_title,source,url,potential_woomi_action,recommended_monitoring_frequency
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-023,Entitlement / Permitting,Other / Unknown,Apartment,Unknown,Unknown,Entitlement / Permitting - Other / Unknown - Shorter Apartment Construction Time in 2025,in 2025,Immediate / 0-3 Months,78,High,Entitlement / Permitting; permitting,Shorter Apartment Construction Time in 2025,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/09/shorter-apartment-construction-time-in-2025/,"Track entitlement, zoning, permitting, and public-agency milestones",Weekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-002,Acquisition Window,California,Apartment,Marcus & Millichap,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,No explicit timing reference,Unknown Timing,73,Medium,Acquisition Window,MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-005,Entitlement / Permitting,California,Mixed-Use Residential,Unknown,Unknown,Entitlement / Permitting - California - Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,No explicit timing reference,Unknown Timing,73,Medium,Entitlement / Permitting; permitting,Apartment complex fully framed at 11250 La Grange Ave. in Sawtelle,Urbanize LA,https://la.urbanize.city/post/apartment-complex-fully-framed-11250-la-grange-ave-sawtelle,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-001,Acquisition Window,California,Apartment,Freddie Mac,Freddie Mac,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,No explicit timing reference,Unknown Timing,70,Medium,Acquisition Window,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Connect CRE Orange County,https://www.connectcre.com/stories/tishman-speyer-acquires-376-unit-anaheim-rental-community/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-024,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - First Quarter 2026 Multifamily Construction Data,2026,Immediate / 0-3 Months,70,Medium,Construction Start,First Quarter 2026 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/05/first-quarter-2026-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-025,Construction Start,Other / Unknown,Multifamily,Unknown,Unknown,Development Start - Other / Unknown - Fourth Quarter 2025 Multifamily Construction Data,2025,Immediate / 0-3 Months,70,Medium,Construction Start,Fourth Quarter 2025 Multifamily Construction Data,NAHB Eye on Housing - Multifamily,https://eyeonhousing.org/2026/03/fourth-quarter-2025-multifamily-construction-data/,"Monitor delivery, lease-up, concession, and supply pipeline timing",Weekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-003,Acquisition Window,Other / Unknown,Apartment,Greystone,Freddie Mac,Acquisition - Other / Unknown - Greystone Lends $35M on Chicago-Area Apartments Acquisition,No explicit timing reference,Unknown Timing,67,Medium,Acquisition Window,Greystone Lends $35M on Chicago-Area Apartments Acquisition,Commercial Observer,https://commercialobserver.com/2026/09/greystone-chicago-area-apartments/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-009,Acquisition Window,Dallas / Texas,Apartment,Unknown,Unknown,Acquisition - Dallas / Texas - Bader Picks Up 228-Unit Dallas Apartment Community,No explicit timing reference,Unknown Timing,66,Medium,Acquisition Window,Bader Picks Up 228-Unit Dallas Apartment Community,Connect CRE Texas,https://www.connectcre.com/stories/bader-picks-up-228-unit-dallas-apartment-community/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-004,Acquisition Window,Louisville / Kentucky,Apartment,Unknown,Unknown,"Acquisition - Louisville / Kentucky - Highgates Sells Multifamily Property in New Albany, Indiana for $9.5M",No explicit timing reference,Unknown Timing,65,Medium,Acquisition Window,"Highgates Sells Multifamily Property in New Albany, Indiana for $9.5M",REBusiness Online,https://rebusinessonline.com/highgates-sells-multifamily-property-in-new-albany-indiana-for-9-5m/,Monitor pricing evidence and possible acquisition outreach timing,Biweekly
2026-09-26,20260926-011356-f352a7a9,TIM-20260926-008,Entitlement / Permitting,Los Angeles / California,Affordable Housing,Unknown,Unknown,Entitlement / Permitting - Los Angeles / California - Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,No explicit timing reference,Unknown Timing,65,Medium,Entitlement / Permitting; permitting,Senior affordable housing starting work at 7556 Woodlake Ave. in West Hills,Urbanize LA,https://la.urbanize.city/post/senior-affordable-housing-starting-work-7556-woodlake-ave-west-hills,"Track entitlement, zoning, permitting, and public-agency milestones",Biweekly
