run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,California,Apartment,15,13,9,91.1,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Los Angeles,Mixed-Use Residential,12,11,7,93.9,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,National / Other,Multifamily,25,12,3,71.2,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Southeast,Apartment,10,7,1,75.9,Developer Strategy,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,New York,Apartment,7,5,3,83.3,Developer Strategy,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Texas,Apartment,4,4,1,87.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Florida,Apartment,5,3,4,75.6,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Arizona,Apartment,4,2,2,69.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Phoenix,Apartment,4,2,2,69.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Dallas,Apartment,2,2,1,93.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Seattle,Affordable Housing,3,2,1,79.7,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Austin,Apartment,1,1,0,80.0,Regulation Risk,None detected,Entitlement / zoning opportunity or risk,Strategic Watch Market,Monitor only
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
