run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-015,DFP-6D3E9C9761,2,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,84,62,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,General Residential
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-007,DFP-22759BBDF7,2,Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Project,Kennedy Wilson Closes $175M Construction Financing for Washington DC Luxury Multifamily Project,84,61,1,1,0,0,Yes,Construction Financing Gap,,Washington DC,Multifamily
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-016,DFP-E788C8F4CB,2,BHI Lends $72M on New Jersey Apartments Build,BHI Lends $72M on New Jersey Apartments Build,78,57,1,1,0,0,Yes,Construction Financing Gap,,Other / Unknown,Apartment
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-009,DFP-A360AD1F41,2,First Phase of Jersey City Multifamily Secures $310M Financing,First Phase of Jersey City Multifamily Secures $310M Financing,63,60,1,1,0,0,Yes,Construction Financing Gap,,New York,Apartment
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-035,DFP-A054A1E32A,2,Investor Takes Over Distressed Atlanta Apartment Asset,Investor Takes Over Distressed Atlanta Apartment Asset,57,58,1,1,0,0,Yes,,distressed sale,Atlanta / Georgia,Apartment
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-001,DFP-7BF2FDE2D0,1,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,91,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-004,DFP-CE38A4F92B,1,MMCC Arranges Financing for Orange Multifamily Acquisition,MMCC Arranges Financing for Orange Multifamily Acquisition,89,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-014,DFP-ACE0185217,1,Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa California,Marcus & Millichap Arranges $9.44M Sale of 24-Unit Multifamily Property in Costa Mesa California,86,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Multifamily
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-005,DFP-8DBE15BFE2,1,Russian Hill Apartments Trade After 50 Years of Family Ownership,Russian Hill Apartments Trade After 50 Years of Family Ownership,85,0,1,0,0,0,No,GP Capability Partnership Opportunity,,San Francisco / California,Apartment
2026-09-26,20260926-011356-f352a7a9,2026-09-26 01:13:56,DCL-20260926-002,DFP-3FFADE6D07,1,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,Construction goes vertical for mixed-use project at 155 W. 6th St. in San Pedro,85,0,1,0,0,0,No,JV / Partnership Gap,,Los Angeles / California,Mixed-Use Residential
