run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Apartment,34,26,15,26,84.2,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Affordable Housing,10,10,7,9,97.9,Los Angeles / California,Developer Strategy,Blackstone,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Student Housing,7,6,4,5,82.3,Los Angeles / California,Institutional Flow,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Multifamily,18,4,3,10,70.3,Other / Unknown,Developer Strategy,Camden Property Trust,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,BTR / Single-Family Rental,2,2,1,2,86.0,Phoenix / Arizona,Developer Strategy,None detected,Potential expansion or product diversification signal,Strategic Expansion Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Office-to-Residential Conversion,1,1,1,1,100.0,Los Angeles / California,Institutional Flow,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Strategic Expansion Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Workforce Housing,1,1,0,1,93.0,Los Angeles / California,Institutional Flow,None detected,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Mixed-Use Residential,4,2,3,4,91.0,New York,Developer Strategy,CIM Group,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,General Residential,4,1,2,3,62.0,Sun Belt,Financing Risk,CBRE,General residential financing signal,Monitoring Sector,Add to sector watchlist
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Senior Housing,1,1,0,1,92.0,Sarasota / Florida,Financing Risk,Bridge Investment Group,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
