run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-001,PRJ-20260806-0043,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Unknown,Atlanta,CIM Group,Mixed-Use Residential,Construction Ready,65,35,94,Strong Institutional Signal,5,9,Construction start pipeline,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Construction Ready, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-002,PRJ-20260806-0119,Disposition / Exit - New York - JLL Lists Staten Island Waterfront Development for $45M,New York,New York,JLL,Mixed-Use Residential,Delivery / Opening,100,18,93,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-003,PRJ-20260806-0054,Acquisition - California - Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,California,California,Marcus & Millichap,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,23,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 23 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-004,PRJ-20260806-0089,Disposition / Exit - Los Angeles / California - Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,California,Los Angeles,Camden Property Trust,Multifamily,Unknown Stage,100,26,91,Strong Institutional Signal,6,12,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 12 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-005,PRJ-20260806-0165,General Project Signal - Virginia - Capital Square Launches $42.95M DST for Apartment Community Near Richmond Virginia,Unknown,Virginia,Capital Square,Apartment,Unknown Stage,88,23,91,Strong Institutional Signal,8,9,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-006,PRJ-20260806-0066,General Project Signal - Los Angeles / California - BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,California,Dallas,Freddie Mac,Multifamily,Unknown Stage,98,26,90,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-007,PRJ-20260806-0153,Disposition / Exit - Seattle - CBRE Arranges Sale of $112M Lynnwood Apartment Complex,Seattle,Seattle,CBRE,Apartment,Unknown Stage,87,26,89,Strong Institutional Signal,7,9,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-009,PRJ-20260806-0058,Acquisition - New York - Tishman Speyer Acquires Berkshire Dilworth Apartments in Charlotte for $76.3M,New York,Charlotte,Tishman Speyer,Apartment,Site Acquisition / Site Control,83,25,89,Strong Institutional Signal,4,6,Institutional capital movement,Strategic Asset Watch,Review immediately,"4 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-008,PRJ-20260806-0050,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,California,California,Bascom Group,Apartment,Unknown Stage,47,29,89,Strong Institutional Signal,9,10,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-011,PRJ-20260806-0065,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Unknown,Dallas,Blackstone,Affordable Housing,Unknown Stage,99,31,88,Strong Institutional Signal,7,7,Entitlement progression,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-012,PRJ-20260806-0150,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica,Unknown,Santa Monica,Mill Creek Residential,Affordable Housing,Unknown Stage,96,31,88,Strong Institutional Signal,6,6,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-014,PRJ-20260806-0067,"Acquisition - Dallas / Texas - IPA Brokers Sale of 236-Unit Apartment Complex in Midlothian, Texas",Unknown,Dallas,IPA,Apartment,Unknown Stage,95,25,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-06,20260806-000104-953dc7c3,HCW-20260806-013,PRJ-20260806-0044,Acquisition - Atlanta / Georgia - Walton Communities Offloads Two Atlanta Rental Properties,Unknown,Atlanta,JLL,Affordable Housing,Unknown Stage,92,31,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
