run_date,run_id,la_watch_id,la_submarket,project_or_deal_name,gp_or_developer,residential_sector,entitlement_signal_type,entitlement_stage,entitlement_risk_score,entitlement_opportunity_score,local_relevance_score,woomi_site_strategy_relevance,potential_site_strategy_angle,recommended_local_follow_up,source_article_title,url,confidence_level
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-004,California,Entitlement / Permitting - California - Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,45,65,Relevant to California entitlement monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,https://la.urbanize.city/post/construction-goes-vertical-affordable-housing-1540-court-st-echo-park,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-001,Los Angeles,Adaptive reuse project starting up at 6380 Wilshire Boulevard,,Office-to-Residential Conversion,Adaptive Reuse,Approved / Entitled,20,67,53,General LA / California monitoring,Track office-to-residential feasibility,Monitor construction-ready pipeline and sponsor execution,Adaptive reuse project starting up at 6380 Wilshire Boulevard,https://la.urbanize.city/post/adaptive-reuse-project-starting-6380-wilshire-boulevard,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-002,Los Angeles,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project starting up at 6380 Wilshire Boulevard,Unknown,Office-to-Residential Conversion,Office-to-Residential Conversion,Approved / Entitled,20,67,53,General LA / California monitoring,Track office-to-residential feasibility,Monitor construction-ready pipeline and sponsor execution,Adaptive reuse project starting up at 6380 Wilshire Boulevard,https://la.urbanize.city/post/adaptive-reuse-project-starting-6380-wilshire-boulevard,Medium
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-003,Los Angeles,More Texas multifamily loans moved to servicing in late July,Unknown,Apartment,CEQA / Environmental Review,Under Review,65,30,52,General LA / California monitoring,Track entitlement precedent,"Review CEQA status, appeal risk, and approval timeline",More Texas multifamily loans moved to servicing in late July,https://www.multifamilydive.com/news/multifamily-cmbs-loans-special-servicing/827095/,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-006,Dallas,Entitlement / Permitting - Dallas / Texas - Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,Blackstone,Affordable Housing,Entitlement Approval,Unknown Stage,38,35,47,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Blackstone Affiliate Proposing 252 Affordable Denton Housing Units,https://www.connectcre.com/stories/blackstone-affiliate-proposing-252-affordable-denton-housing-units/,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-005,Unknown,Office-to-Residential Conversion - Other / Unknown - Drever Partners Launches Pre-Leasing at Missouri Hotel-to-Residential Conversion Property,Unknown,Apartment,Office-to-Residential Conversion,Unknown Stage,28,42,47,General LA / California monitoring,Track office-to-residential feasibility,"Track local planning docket, sponsor, submarket, and entitlement precedent",Drever Partners Launches Pre-Leasing at Missouri Hotel-to-Residential Conversion Property,https://www.connectcre.com/stories/drever-partners-launches-pre-leasing-at-missouri-hotel-to-residential-conversion-property/,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-008,Los Angeles,Entitlement / Permitting - Los Angeles / California - New plan for affordable housing at 2127 S. Westwood Boulevard,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",New plan for affordable housing at 2127 S. Westwood Boulevard,https://la.urbanize.city/post/new-plan-affordable-housing-2127-s-westwood-boulevard,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-007,Manhattan,Entitlement / Permitting - Los Angeles / California - Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,Unknown,Affordable Housing,Entitlement Approval,Unknown Stage,38,30,45,General LA / California monitoring,Watch affordable housing requirement,"Track local planning docket, sponsor, submarket, and entitlement precedent",Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,https://la.urbanize.city/post/jamison-pivots-affordable-housing-975-s-manhattan-pl-koreatown,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-009,San Francisco,"Entitlement / Permitting - San Francisco / California - Permits Filed For 465 Liberty Street in Eureka Valley, San Francisco",Unknown,Apartment,Entitlement Approval,Early Planning,20,30,40,General LA / California monitoring,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent","Permits Filed For 465 Liberty Street in Eureka Valley, San Francisco",https://sfyimby.com/2026/08/permits-filed-for-465-liberty-street-in-eureka-valley-san-francisco.html,Low
2026-08-06,20260806-000104-953dc7c3,LAW-20260806-010,Los Angeles,Entitlement / Permitting - Los Angeles / California - Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,Unknown,Student Housing,Entitlement Approval,Unknown Stage,28,20,29,Low relevance,Track entitlement precedent,"Track local planning docket, sponsor, submarket, and entitlement precedent",Small lot homes with ADUs pitched for 18220 Superior St. in Northridge,https://la.urbanize.city/post/small-lot-homes-adus-pitched-18220-superior-st-northridge,Low
