run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-018,DFP-75B053A2C7,2,Blue Owl Capital Provides $106M to Refi Lowell Hotel in New York City,Blue Owl Capital Provides $106M to Refi Lowell Hotel in New York City,85,62,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,General Residential
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-006,DFP-152EE0D86F,2,Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Community,Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Community,84,64,1,1,0,0,Yes,Refinancing Gap,,Sarasota / Florida,Senior Housing
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-016,DFP-47A79CC22E,2,Lightstone Capital Originates Senior Loans for Two San Diego Multifamily Properties,Lightstone Capital Originates Senior Loans for Two San Diego Multifamily Properties,70,73,1,1,0,0,Yes,,construction loan gap,California,Apartment
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-021,DFP-874D1AF56D,2,Arrow Arranges $85M Construction Loan for Miami Condo Project,Arrow Arranges $85M Construction Loan for Miami Condo Project,64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-013,DFP-6B9A9F5B2C,2,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,Affiliated Closes Financing on Mixed-Income Fort Lauderdale Apartment Project,63,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Affordable Housing
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-024,DFP-B5E215E9BD,2,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,Baron Property Group Closes on $226.5M Refi for Hialeah Apartment Community,63,60,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Mixed-Use Residential
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-025,DFP-33155A9519,2,Concord Arranges $50M Construction Loan for FW Apartments,Concord Arranges $50M Construction Loan for FW Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Dallas / Texas,Apartment
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-033,DFP-E227BD3EC8,2,Phoenix BTR Investor Inks $73.1M Bridge Loan,Phoenix BTR Investor Inks $73.1M Bridge Loan,63,58,1,1,0,0,Yes,BTR / SFR Platform Opportunity,,Phoenix / Arizona,BTR / Single-Family Rental
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-036,DFP-F9215B04A6,2,Stewards Inks $79M Refi of Hollywood Rental Asset,Stewards Inks $79M Refi of Hollywood Rental Asset,62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-034,DFP-BA42F0B71E,2,"Krea USA Nabs $62M Construction Loan for Lauderhill, Fla., Rental","Krea USA Nabs $62M Construction Loan for Lauderhill, Fla., Rental",61,57,1,1,0,0,Yes,Construction Financing Gap,,Florida,Multifamily
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-029,DFP-52059AEB2D,2,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,Developer Duo Obtains Construction Financing for $147M Atlanta Student Housing Project,59,55,1,1,0,0,Yes,Construction Financing Gap,,Atlanta / Georgia,Student Housing
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-003,DFP-DC16B56D96,1,Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood,89,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-005,DFP-6776EE5E57,1,Bascom Acquires Buena Park Apartments as Value-Add Deal,Bascom Acquires Buena Park Apartments as Value-Add Deal,88,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DCL-20260806-014,DFP-4F3BD0FACF,1,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,87,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
