run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-08-06,20260806-000104-953dc7c3,art_6e7a8002c9af42bb,art_70448a7d572814aa; art_6e7a8002c9af42bb; art_6595ac6c3493f1ac,Development Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Millichap Capital; Institutional Property Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 236-unit,medium,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,3,92.3,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_d6655e05709c1db7,art_d6655e05709c1db7; art_8c58ccbdfbb09910; art_aa2ea8f4aa0adb5d; art_b914af68e0e48820; art_e2fd8c77b05800b5,Development Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,JLL,JLL,JLL,Camden Property Trust; SoCal Residential; Multifamily Riverside Investments; Paul Bubny Camden Property Trust; U.S Multifamily Sale Since 2024 JLL Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 1540 north vine street,medium,Project / Asset,Multifamily,acquisition; disposition / exit; capital raise; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,5,91.2,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_b7b457bdbb54fda9,art_01b23c132f2773c9; art_b7b457bdbb54fda9,Development Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Bell Partners,Bell Partners,Bell Partners,Paul Bubny Bell Partners; Reading Property Bell Partners,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 204-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; JV / partnership; market expansion; operational technology / AI adoption,San Francisco / California,Core Multifamily News,Other,2,80.5,89,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_8119cde460e31895,art_0a937eb12f363f80; art_8119cde460e31895,Development Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,CBRE,CBRE,CBRE,Refinance Blue Owl Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 74-unit; execution milestone: opened,high,Delivery / Opening,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,2,82.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_d6655e05709c1db7,art_d6655e05709c1db7; art_aa2ea8f4aa0adb5d,Development Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,Camden Property Trust,Camden Property Trust,Camden Property Trust,SoCal Residential; Multifamily Riverside Investments; JLL; Paul Bubny Camden Property Trust; U.S Multifamily Sale Since 2024 JLL Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 1540 north vine street,medium,Project / Asset,Multifamily,acquisition; disposition / exit; capital raise; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_6e7a8002c9af42bb,art_6e7a8002c9af42bb; art_c7b06e9babe83951,Development Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,IPA,IPA,IPA,Institutional Property Advisors; Marcus & Millichap,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 236-unit,medium,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Dallas / Texas,Site / Parcel Source Expansion,Other,2,86.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_af936828d39943e9,art_af936828d39943e9,Development Activity,repeat_penalized,2026-07-15,2026-08-06,22,old_31d_plus,old,published date parsed; article age 22 day(s),5,valid,open,,California,matched state keyword: California,Bascom Group,Bascom Group,Bascom Group,,,,,True,unit/site count: 183-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_6cc50569d565a7da,art_6cc50569d565a7da,GP / Capital Activity,new_or_fresh,2026-08-05,2026-08-06,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,Lightstone Capital,Lightstone Capital,Lightstone Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: apartments,medium,Project / Asset,Apartment,refinancing; operational technology / AI adoption,California,Core Multifamily News,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_195e49f75723614c,art_195e49f75723614c,GP / Capital Activity,repeat_penalized,2026-07-14,2026-08-06,23,old_31d_plus,old,published date parsed; article age 23 day(s),5,valid,open,,California,matched state keyword: California,"Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will","Milhaus Merges with SRG Residential, Will",SRG Residential; Will Acquire Broadshore Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,67.0,82,Operational Optimization,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-08-06,20260806-000104-953dc7c3,art_43641de8f10a1d27,art_43641de8f10a1d27,Development Activity,repeat_penalized,2026-07-27,2026-08-06,10,recent_4_14d,recent,published date parsed; article age 10 day(s),55,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Arcus Real Estate Capital,Arcus Real Estate Capital,Arcus Real Estate Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 334-unit; project/asset term: community,high,Project / Asset,BTR / Single-Family Rental,refinancing; BTR expansion; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,94.0,73,Defensive Capital Preservation,BTR growth strategy,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
