run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Bell Partners,Bell Partners,89,99,90,55,90,100,0,100,25,70,78,Tier 2 High Potential GP,San Francisco / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; market expansion; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Bellflower Acquisition Paladin Realty Partners,Bellflower Acquisition Paladin Realty Partners,73,96,90,55,70,100,0,100,0,56,73,Tier 2 High Potential GP,Los Angeles / California,Workforce Housing,Other,None detected,None detected,Capital Inflow; acquisition; JV / partnership; market expansion; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Camden Property Trust,Camden Property Trust,100,100,90,55,90,65,0,100,0,67,71,Tier 2 High Potential GP,Los Angeles / California,Multifamily,Other,camden; jll,camden; jll,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,JLL,JLL,100,100,90,55,55,65,0,100,25,74,69,Tier 3 Monitoring GP,Los Angeles / California,Mixed-Use Residential,Other,jll,jll,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; capital raise; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Freddie Mac,Freddie Mac,63,91,90,55,90,65,0,100,0,52,69,Tier 3 Monitoring GP,Los Angeles / California,Multifamily,Other,freddie mac,freddie mac,Refinancing / Recapitalization; refinancing; stable platform monitoring,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,CBRE,CBRE,100,97,90,75,90,65,0,60,0,67,68,Tier 3 Monitoring GP,Seattle,Apartment,Other,cbre,cbre,Capital Inflow; Disposition / Exit; Refinancing; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,Medium,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Blackstone,Blackstone,73,96,90,55,70,65,0,90,0,56,67,Tier 3 Monitoring GP,Dallas / Texas,Affordable Housing,Other,blackstone,blackstone,Development Capital Deployment; Entitlement / Permitting; entitlement; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Improving,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Marcus & Millichap,Marcus & Millichap,100,100,90,100,90,0,0,100,0,67,66,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Bascom Group,Bascom Group,83,96,90,100,90,0,0,100,0,60,65,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Lightstone Capital,Lightstone Capital,83,91,90,100,90,0,0,100,0,60,64,Tier 3 Monitoring GP,California,Apartment,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
