run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-06,20260806-000104-953dc7c3,Camden Property Trust,Tier 2 / Strategic Watch,75,Multifamily,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; capital raise; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,JLL,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Atlanta / Georgia; Austin / Texas; Los Angeles / California; New York,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; capital raise; operational technology / AI adoption,5,100,91.2,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,100,92.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,Bell Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown; San Francisco / California,Core Multifamily News,Other,acquisition; JV / partnership; market expansion; operational technology / AI adoption,2,84,80.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-08-06,20260806-000104-953dc7c3,CIM Group,Tier 2 / Strategic Watch,75,Mixed-Use Residential,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-08-06,20260806-000104-953dc7c3,Mill Creek Residential,Tier 2 / Strategic Watch,75,Affordable Housing,Santa Monica / California,Regional / California / LA Sources,Other,operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York; Seattle,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,82.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Medium,97,Track capital deployment and pricing signals
2026-08-06,20260806-000104-953dc7c3,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,1,91,91.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,96,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,Bellflower Acquisition Paladin Realty Partners,Tier 3 / Growth and Market Signal Watch,50,Workforce Housing,Los Angeles / California,Regional / California / LA Sources,Other,acquisition; JV / partnership; market expansion; operational technology / AI adoption,1,93,93.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-08-06,20260806-000104-953dc7c3,Blackstone,Tier 1 / Immediate Strategic Importance,100,Affordable Housing,Dallas / Texas,Site / Parcel Source Expansion,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,Low,96,Track capital deployment and pricing signals
2026-08-06,20260806-000104-953dc7c3,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas; Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,95,86.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,94,Track capital deployment and pricing signals
2026-08-06,20260806-000104-953dc7c3,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Los Angeles / California,Core Multifamily News,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,High,91,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,Lightstone Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,Radiant Development Partners,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Atlanta / Georgia,Site / Parcel Source Expansion,Other,development start; JV / partnership; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-06,20260806-000104-953dc7c3,Arcus Real Estate Capital,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Phoenix / Arizona,Site / Parcel Source Expansion,Other,refinancing; BTR expansion; operational technology / AI adoption,1,94,94.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,capital market sentiment indicator,Low,89,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,95,95.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,89,Track capital deployment and pricing signals
2026-08-06,20260806-000104-953dc7c3,Madison Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,99,99.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,Northlink Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,East Village Student Housing Hawkins Way Capital,Tier 3 / Growth and Market Signal Watch,50,Student Housing,New York City / New York,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,75,75.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,81,Map potential GP / JV relationship and monitor partnership activity
2026-08-06,20260806-000104-953dc7c3,MAA,Tier 2 / Strategic Watch,75,General Residential,Sun Belt,Core Multifamily News,Other,operational technology / AI adoption,1,77,77.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,81,Monitor only
2026-08-06,20260806-000104-953dc7c3,Bridge Investment Group,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Sarasota / Florida,Core Multifamily News,Other,refinancing,1,92,92.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,80,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,Dunlop Capital Markets Real Estate,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Sarasota / Florida,Core Multifamily News,Other,refinancing,1,92,92.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,80,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,"Milhaus Merges with SRG Residential, Will",Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,67,67.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,80,Review California / LA capital and developer activity
2026-08-06,20260806-000104-953dc7c3,Walker & Dunlop,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Sarasota / Florida,Core Multifamily News,Other,refinancing,1,92,92.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,80,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,Atlanta Student Housing Project Radnor Property Group,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; operational technology / AI adoption,1,88,88.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,Low,78,Monitor only
2026-08-06,20260806-000104-953dc7c3,Abanca Bank,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Florida,Core Multifamily News,Other,refinancing,1,82,82.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,75,Track refinancing or recapitalization pipeline
2026-08-06,20260806-000104-953dc7c3,Capital Square,Tier 3 / Growth and Market Signal Watch,50,Apartment,Virginia,Core Multifamily News,Other,operational technology / AI adoption,1,81,81.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,75,Monitor only
2026-08-06,20260806-000104-953dc7c3,Blue Owl Capital,Tier 3 / Growth and Market Signal Watch,50,General Residential,New York City / New York,Core Multifamily News,Other,acquisition; refinancing,1,64,64.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,71,Track capital deployment and pricing signals
2026-08-06,20260806-000104-953dc7c3,FCP,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Florida,Core Multifamily News,Other,JV / partnership,1,59,59.0,No Clear Capital Flow Signal,Potential JV / Partnership Signal,potential JV partnership signal,Low,61,Map potential GP / JV relationship and monitor partnership activity
2026-08-06,20260806-000104-953dc7c3,Slate Property Group,Tier 3 / Growth and Market Signal Watch,50,General Residential,Other / Unknown,Core Multifamily News,Other,refinancing; market expansion; operational technology / AI adoption,1,51,51.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,58,Track refinancing or recapitalization pipeline
