run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Los Angeles,7,6,3,0,0,0,Affordable Housing,Entitlement Approval,University-adjacent,Unknown,"Acquisition - Los Angeles / California - In Largest U.S. Multifamily Sale Since 2024, BlackRock Pays $1.63B in SoCal; Acquisition - Los Angeles / California - Paladin Expands SoCal Workforce Portfolio with Bellflower Acquisition; Adaptive reuse project starting up at 6380 Wilshire Boulevard; Afforable housing slated for property at 1850 Atlantic Ave. in Long Beach; Construction goes vertical for affordable housing at 1540 Court St. in Echo Park",92,52,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Wilshire,1,1,2,1,0,2,Office-to-Residential Conversion,Adaptive Reuse,Adaptive reuse corridor; Office conversion corridor,Unknown,Adaptive reuse project starting up at 6380 Wilshire Boulevard; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project starting up at 6380 Wilshire Boulevard,82,45,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,High
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Echo Park,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,Construction goes vertical for affordable housing at 1540 Court St. in Echo Park; Entitlement / Permitting - California - Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,70,52,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Koreatown,2,1,1,1,0,1,Affordable Housing,Entitlement Approval,Adaptive reuse corridor,Unknown,Adaptive reuse project starting up at 6380 Wilshire Boulevard; Entitlement / Permitting - Los Angeles / California - Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown; Jamison pivots to affordable housing at 975 S. Manhattan Pl. in Koreatown,68,52,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,Medium
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Hollywood,2,1,0,1,1,2,Apartment,General Entitlement Signal,Downtown infill,Unknown,"In Largest U.S. Multifamily Sale Since 2024, BlackRock Pays $1.63B in SoCal; Refinancing - Miami / Florida - Stewards Inks $79M Refi of Hollywood Rental Asset; Stewards Inks $79M Refi of Hollywood Rental Asset",67,47,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Costa Mesa,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Disposition / Exit - California - Costa Mesa Multifamily Changes Hands for Value-Add Repositioning,65,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Santa Monica,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,General Project Signal - Santa Monica / California - New look for 353-unit development at 1633 26th St. in Santa Monica; New look for 353-unit development at 1633 26th St. in Santa Monica,63,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Long Beach,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Afforable housing slated for property at 1850 Atlantic Ave. in Long Beach; General Project Signal - California - Afforable housing slated for property at 1850 Atlantic Ave. in Long Beach,57,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,California,0,5,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal; Acquisition - California - Marcus & Millichap Finalizes Deal in Sacramento’s Greenhaven Neighborhood; Acquisition - San Francisco / California - Bell Partners Adds Nearly 400 Apartment Homes in Northern California and Greater Boston; Construction Financing - California - Lightstone Capital Originates Senior Loans for Two San Diego Multifamily Properties; General Project Signal - San Francisco / California - JPMorganChase Commits $200M to Housing in San Francisco,40,20,No,Monitor only,Monitor only,Low
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Glendale,1,0,0,0,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Construction goes vertical for affordable housing at 1540 Court St. in Echo Park,12,30,No,Monitor only,Monitor only,Low
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Bascom Acquires Buena Park Apartments as Value-Add Deal; Costa Mesa Multifamily Changes Hands for Value-Add Repositioning; Milhaus Merges with SRG Residential, Will Acquire Broadshore Capital",12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,Riverside,1,0,0,0,0,0,Multifamily,General Entitlement Signal,General submarket monitoring,Unknown,"In Largest U.S. Multifamily Sale Since 2024, BlackRock Pays $1.63B in SoCal",12,30,No,Inland Empire BTR / rental housing watch,Monitor only,Low
