run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-9C742BFCC2,DCL-20260806-002,90,"Acquisition - Los Angeles / California - In Largest U.S. Multifamily Sale Since 2024, BlackRock Pays $1.63B in SoCal","Acquisition - Acquisition - Los Angeles / California - In Largest U.S. Multifamily Sale Since 2024, BlackRock Pays $1.63B in SoCal",Acquisition - Camden Property Trust - Los Angeles,Acquisition,Los Angeles / California,Multifamily,Camden Property Trust,JLL,,$1.63B; $1.63B; $1.63b,,1,1,1,Commercial Observer,"In Largest U.S. Multifamily Sale Since 2024, BlackRock Pays $1.63B in SoCal",Los Angeles / California,85
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-BB7B16FB5F,DCL-20260806-001,90,Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - Development Start - Atlanta / Georgia - Financing Secured for Centennial Yards Mixed-Use Project,Development Start - CIM Group - Los Angeles,Development Start,Atlanta / Georgia,Mixed-Use Residential,CIM Group,Unknown,280 apartments,$5 billion,$5 billion,1,1,1,Connect CRE Atlanta,Financing Secured for Centennial Yards Mixed-Use Project,Atlanta / Georgia,87
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-8FBC8F40B1,DCL-20260806-007,90,Disposition / Exit - Seattle - CBRE Arranges Sale of $112M Lynnwood Apartment Complex,Disposition / Exit - Disposition / Exit - Seattle - CBRE Arranges Sale of $112M Lynnwood Apartment Complex,Disposition / Exit - CBRE - Seattle,Disposition / Exit,Seattle,Apartment,CBRE,CBRE,,$112M; $112M; $112 million,,1,1,1,Connect CRE Apartments,CBRE Arranges Sale of $112M Lynnwood Apartment Complex,Seattle,81
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-9EDACED3F8,DCL-20260806-008,90,Disposition / Exit - Los Angeles / California - Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,Disposition / Exit - Disposition / Exit - Los Angeles / California - Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,Disposition / Exit - Camden Property Trust - Los Angeles,Disposition / Exit,Los Angeles / California,Apartment,Camden Property Trust,JLL,,$1.625; $1.625,,1,1,1,Connect CRE Apartments,Camden Property Trust Completes Largest U.S Multifamily Sale Since 2024,Los Angeles / California,81
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-35DBF38765,DCL-20260806-009,90,Disposition / Exit - New York - JLL Lists Staten Island Waterfront Development for $45M,Disposition / Exit - Disposition / Exit - New York - JLL Lists Staten Island Waterfront Development for $45M,Disposition / Exit - JLL - New York,Disposition / Exit,New York,Mixed-Use Residential,JLL,JLL,,$45M; $45M; $45m,,1,1,1,Connect CRE,JLL Lists Staten Island Waterfront Development for $45M,New York,81
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-C418057ADD,DCL-20260806-015,90,General Project Signal - Los Angeles / California - BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,General Project Signal - General Project Signal - Los Angeles / California - BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,General Project Signal - Freddie Mac - Los Angeles,General Project Signal,Los Angeles / California,Multifamily,Freddie Mac,Freddie Mac,,$16.8M; $16; $16.8m,$16.8M,1,1,1,Yield PRO,BWE Secures $16.8M to Finance Multifamily Affordable Community in Grapevine Texas,Los Angeles / California,75
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-152EE0D86F,DCL-20260806-006,90,Refinancing - Sarasota / Florida - Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Comm...,Refinancing - Refinancing - Sarasota / Florida - Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Comm...,Refinancing - Bridge Investment Group - walker & dunlop - Sarasota / Florida,Refinancing,Sarasota / Florida,Senior Housing,Bridge Investment Group,walker & dunlop,,$52M; $52M; $52m,$52M,1,1,1,Yield PRO,Walker & Dunlop Arranges $52M Refinance Loan for Sarasota Multifamily Adult Apartment Community,Sarasota / Florida,82
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-75B053A2C7,DCL-20260806-018,90,Refinancing - New York City / New York - Blue Owl Capital Provides $106M to Refi Lowell Hotel in New York City,Refinancing - Refinancing - New York City / New York - Blue Owl Capital Provides $106M to Refi Lowell Hotel in New York City,Refinancing - CBRE - CBRE - New York,Refinancing,New York City / New York,General Residential,CBRE,CBRE,,$106M; $106M; $106m,$106m,1,1,1,Commercial Observer,Blue Owl Capital Provides $106M to Refi Lowell Hotel in New York City,New York City / New York,72
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-6776EE5E57,DCL-20260806-005,80,Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Acquisition - California - Bascom Acquires Buena Park Apartments as Value-Add Deal,Acquisition - Bascom Group - California,Acquisition,California,Apartment,Bascom Group,Unknown,,$53; $290; $53,$53,1,1,1,Connect CRE Orange County,Bascom Acquires Buena Park Apartments as Value-Add Deal,California,82
2026-08-06,20260806-000104-953dc7c3,2026-08-06 00:01:04,DFP-28CA1EEEFF,DCL-20260806-010,80,"Acquisition - Dallas / Texas - IPA Brokers Sale of 236-Unit Apartment Complex in Midlothian, Texas","Acquisition - Acquisition - Dallas / Texas - IPA Brokers Sale of 236-Unit Apartment Complex in Midlothian, Texas",Acquisition - IPA - Los Angeles,Acquisition,Dallas / Texas,Apartment,IPA,Unknown,236 units,,,1,1,1,REBusiness Online,"IPA Brokers Sale of 236-Unit Apartment Complex in Midlothian, Texas",Dallas / Texas,75
