run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-010,DFP-C54B524065,2,Walker & Dunlop Arranges $86M Refi for Flushing Affordable Quartet,Walker & Dunlop Arranges $86M Refi for Flushing Affordable Quartet,89,67,1,1,0,0,Yes,Refinancing Gap,,New York City / New York,Affordable Housing
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-007,DFP-8316C3FE88,2,Development Group Inks $58M Construction Loan for Coconut Grove Condos,Development Group Inks $58M Construction Loan for Coconut Grove Condos,88,67,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-009,DFP-9F93C50581,2,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,Rich Properties Snags $38.5M Refi for West Palm Beach Rental Asset,88,67,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Apartment
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-013,DFP-4C99A4B260,2,Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,Investor Group Closes Construction Loan for Dripping Springs 55+ Housing Project,87,65,1,1,0,0,Yes,Construction Financing Gap,,Austin / Texas,Senior Housing
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-021,DFP-6D3E9C9761,2,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,84,62,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,General Residential
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-017,DFP-5D924D7844,2,Dwight Investment Management Provides $42M Refi for College Station Apartments,Dwight Investment Management Provides $42M Refi for College Station Apartments,83,64,1,1,0,0,Yes,Refinancing Gap,,Texas,Apartment
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-030,DFP-3649DF898A,2,Brookfield's GGP Lines Up $800M CMBS Refi Of 2.4M SF Suburban Chicago Mall,Brookfield's GGP Lines Up $800M CMBS Refi Of 2.4M SF Suburban Chicago Mall,77,57,1,1,0,0,Yes,Refinancing Gap,,National,General Residential
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-028,DFP-A407A52492,2,Adam America Real Estate and JW Capital Management Secure $180M Refinancing of Student Housing Property in Miami,Adam America Real Estate and JW Capital Management Secure $180M Refinancing of Student Housing Property in Miami,62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Student Housing
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-029,DFP-BE0F54BC87,2,"Adam America, JW Capital Land $180M Refi for Florida International Student Housing","Adam America, JW Capital Land $180M Refi for Florida International Student Housing",62,58,1,1,0,0,Yes,Refinancing Gap,,Miami / Florida,Student Housing
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-023,DFP-7DEBE12F45,2,New Empire Receives $75M in Construction Financing for Brooklyn Multifamily Project,New Empire Receives $75M in Construction Financing for Brooklyn Multifamily Project,60,56,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Multifamily
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-036,DFP-A054A1E32A,2,Investor Takes Over Distressed Atlanta Apartment Asset,Investor Takes Over Distressed Atlanta Apartment Asset,57,58,1,1,0,0,Yes,,distressed sale,Atlanta / Georgia,Apartment
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-001,DFP-7BF2FDE2D0,1,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,Tishman Speyer Acquires 376-Unit Anaheim Rental Community,91,0,1,0,0,0,No,Acquisition Opportunity,,California,Apartment
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,DCL-20260923-006,DFP-36DC15EDB3,1,Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa Catalina Island,Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa Catalina Island,89,0,1,0,0,0,No,Acquisition Opportunity,,California,Affordable Housing
