run_date,run_id,run_timestamp,residential_sector,article_count,high_priority_count,market_signal_count,deal_signal_count,average_relevance_score,dominant_market_focus,dominant_strategic_angle,dominant_gp_or_developer,sector_risk_or_opportunity,woomi_sector_relevance,recommended_sector_action
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Apartment,38,20,12,27,82.0,Other / Unknown,Developer Strategy,Marcus & Millichap,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Multifamily,19,5,4,11,66.1,Other / Unknown,Developer Strategy,JLL,Core rental housing underwriting and pipeline signal,Core Strategy Sector,Keep in weekly developer strategy review
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Affordable Housing,6,4,2,6,88.2,California,Institutional Flow,Marcus & Millichap,"California affordability, entitlement, and public-private partnership signal",Strategic Expansion Sector,"Track LA / California affordability, entitlement, and public-private partnership signals"
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Student Housing,4,4,2,4,85.0,Miami / Florida,Financing Risk,None detected,Campus-adjacent demand and partnership signal,Strategic Expansion Sector,Monitor university-market demand and partnership signals
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Workforce Housing,1,1,1,1,100.0,Connecticut,Institutional Flow,JLL,Affordability and subsidy program monitoring signal,Strategic Expansion Sector,Add to sector watchlist
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Senior Housing,3,3,1,3,91.7,Dallas / Texas,Developer Strategy,Walker & Dunlop,Demographic demand and operating capability signal,Monitoring Sector,Monitor senior housing demand and operating model signals
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Mixed-Use Residential,3,2,2,3,86.7,Colorado,Developer Strategy,None detected,Mixed-use development and placemaking signal,Monitoring Sector,Add to sector watchlist
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,General Residential,3,0,3,3,59.3,Los Angeles / California,Institutional Flow,CBRE,General residential market monitoring,Monitoring Sector,Add to sector watchlist
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,BTR / Single-Family Rental,0,0,0,0,0,None detected,None detected,None detected,Potential expansion or product diversification signal,Monitoring Sector,"Monitor BTR / SFR operators, capital flows, and target markets"
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Manufactured Housing,0,0,0,0,0,None detected,None detected,None detected,Lower-cost housing and alternative residential platform signal,Monitoring Sector,Add to sector watchlist
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Office-to-Residential Conversion,0,0,0,0,0,None detected,None detected,None detected,"Adaptive reuse, entitlement, and construction feasibility signal",Monitoring Sector,"Track conversion feasibility, policy support, and construction cost assumptions"
