run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Anaheim,1,1,0,1,0,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community; Tishman Speyer Acquires 376-Unit Anaheim Rental Community,72,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Miracle Mile,1,1,0,1,0,1,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Acquisition - Los Angeles / California - Decron Pays $144M for Miracle Mile Apartments; Decron Pays $144M for Miracle Mile Apartments,70,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Inglewood,1,1,1,1,0,1,Mixed-Use Residential,CEQA / Environmental Review,Office conversion corridor,Unknown,Inglewood begins EIR process for general plan update; Office-to-Residential Conversion - Los Angeles / California - Inglewood begins EIR process for general plan update,66,65,Yes,Monitor only,Track local planning docket and entitlement precedent,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Pasadena,1,1,1,1,0,1,Affordable Housing,Entitlement Approval,General submarket monitoring,Unknown,12 homes pitched for 36 S. Berkeley Ave. in Pasadena; Entitlement / Permitting - Colorado - 12 homes pitched for 36 S. Berkeley Ave. in Pasadena,66,40,Yes,Pasadena entitlement precedent watch,Track local planning docket and entitlement precedent,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,California,0,7,0,0,0,0,Apartment,General Entitlement Signal,University-adjacent,Unknown,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition; Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...; Disposition / Exit - California - Marcus & Millichap Arranges $13.25M Sale of Villa Capri Apartments in San Diego; Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East; Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,56,20,No,Monitor only,Monitor only,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Glendale,1,1,0,1,0,0,Mixed-Use Residential,General Entitlement Signal,Mixed-use corridor,Unknown,General Project Signal - Colorado - Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale; Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,55,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Hollywood,1,1,0,1,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Five homes planned at 1254 N. Orange Dr. in Hollywood; General Project Signal - Los Angeles / California - Five homes planned at 1254 N. Orange Dr. in Hollywood,55,30,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Los Angeles,7,2,1,0,0,0,Affordable Housing,Entitlement Approval,Mixed-use corridor,Unknown,$83M student housing complex takes shape at Compton College; 12 homes pitched for 36 S. Berkeley Ave. in Pasadena; Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates; Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City; Decron Pays $144M for Miracle Mile Apartments,46,52,Yes,Monitor only,Track local planning docket and entitlement precedent,Low
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Orange County,3,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,MMCC Arranges Financing for Orange Multifamily Acquisition; Tishman Speyer Acquires 376-Unit Anaheim Rental Community; WNC Closes on 23rd California-Focused Affordable Housing Fund,12,30,No,Orange County suburban apartment watch,Monitor only,Low
2026-09-23,20260923-011704-dd921d8d,2026-09-23 01:17:04,Wilshire,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,Decron Pays $144M for Miracle Mile Apartments,12,30,No,Koreatown multifamily watch,Monitor only,Low
