run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,asset_signal_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,canonical_asset_or_project_name,raw_project_or_property_name,address_or_location_clue,intersection_or_corridor,neighborhood_or_submarket,city,state_or_region,residential_sector,asset_type,gp_or_developer,owner_or_sponsor,lender_or_capital_partner,entitlement_status,permit_status,construction_status,delivery_or_timing_reference,unit_count,dollar_amount,site_size_or_area,deal_or_project_type,asset_strategy_signal,site_control_signal,execution_stage,primary_development_category,primary_category_reason,asset_opportunity_score,asset_risk_score,woomi_asset_relevance,recommended_asset_follow_up,evidence_article_title,source,url,confidence_level
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0082,Acquisition - Los Angeles / California - Decron Pays $144M for Miracle Mile Apartments,100,AST-20260923-020,art_9c7c121e45c9a686,Decron Pays $144M for Miracle Mile Apartments,https://www.connectcre.com/stories/498977-2/,"Mon, 21 Sep 2026 20:15:30 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Los Angeles + Apartments | September 21, 2026 By: Paul Bubny Decron Pays $144M for Miracle Mile Apartments Los Angeles-based Decron Properties has made its first acquisition in nearly two years, paying $144 million for an apartment complex along LA’s Miracle Mile. Decron bought 5550 Wilshire Blvd., a 163-unit complex, from Boston-based GID, which acquired the p",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-21,2026-09-23,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,Acquisition - Los Angeles / California - Decron Pays $144M for Miracle Mile Apartments,Acquisition - Los Angeles / California - Decron Pays $144M for Miracle Mile Apartments,Los Angeles,General submarket monitoring,Los Angeles,Los Angeles,California,Apartment,Apartment,GID,GID,JLL,Unknown,Unknown,Unknown,No explicit timing reference,,$144M; $144M; $144 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,100,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Decron Pays $144M for Miracle Mile Apartments,Connect CRE California,https://www.connectcre.com/stories/498977-2/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0045,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,100,AST-20260923-023,art_83d1965d3563a5e6,Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa Catalina Island,https://rebusinessonline.com/marcus-millichap-arranges-8-6m-sale-of-tremont-street-apartments-on-californias-santa-catalina-island/,2026-09-22T13:08:43Z,"Tremont Street Apartments on California’s Santa Catalina Island has been sold to Tailwind Investment Group. The terms of the sale extended the property’s affordable rents through 2053. Acquisitions California Multifamily Western Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa Catalina Island by Amy Works September 22, 2026 September 22, 2026 3 AVALON, CALIF. — Marcus & Millichap has arranged the sale of Tremont Street Apartments, a 62-unit affordable hou",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-22,2026-09-23,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,California,General submarket monitoring,California,Los Angeles,California,Affordable Housing,Affordable Housing,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$8.6M; $8.6M; $8.6m,,Acquisition,Acquisition / Site Control,Site acquired,Site Controlled,excluded,transaction / capital guard: sale,100,24,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa Catalina Island,REBusiness Online,https://rebusinessonline.com/marcus-millichap-arranges-8-6m-sale-of-tremont-street-apartments-on-californias-santa-catalina-island/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0061,Acquisition - Dallas / Texas - Bader Company Acquires 228Multifamily Units in Downtown Dallas,100,AST-20260923-019,art_ef2708dfc4ba2323,Bader Company Acquires 228Multifamily Units in Downtown Dallas,https://yieldpro.com/2026/09/2611-ross-ave/,"Tue, 22 Sep 2026 19:11:26 +0000","Deal boom Midwest-South region News Facebook Twitter Linkedin Bader Cos. has acquired The Arts , a 228-unit asset in Dallas from GF Properties Group. The seller wrapped up a hold period of more than one decade. New York Life Insurance Co. issued a $39 million loan. Bader also sought to raise $9.5 million in equity. Completed in 2010, The Arts encompasses one- to three-bedroom units averaging 894 square feet. The property was 93.9 percent occupied as of April, a JLL listing shows. Common-area ame",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-22,2026-09-23,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Acquisition - Dallas / Texas - Bader Company Acquires 228Multifamily Units in Downtown Dallas,Acquisition - Dallas / Texas - Bader Company Acquires 228Multifamily Units in Downtown Dallas,Dallas,Downtown infill,Dallas,Los Angeles,Unknown,Multifamily,Multifamily,JLL,JLL,JLL,Unknown,Unknown,Completed / opened,Completed,,$39 million; $9.5 million; $39 million,,Acquisition,Lease-Up / Delivery,Existing asset sale,Delivered / Lease-Up,excluded,transaction / capital guard: acquisition,100,18,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Bader Company Acquires 228Multifamily Units in Downtown Dallas,Yield PRO,https://yieldpro.com/2026/09/2611-ross-ave/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0045,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,100,AST-20260923-031,art_981fa84ddd46fc34,Marcus & Millichap Arranges $13.25M Sale of Villa Capri Apartments in San Diego,https://yieldpro.com/2026/09/villa-capri-apartments/,"Tue, 22 Sep 2026 18:17:56 +0000","Deal boom News Pacific region Facebook Twitter Linkedin Marcus & Millichap (NYSE: MMI) , a leading commercial real estate brokerage firm specializing in investment sales, financing, research and advisory services, announced the sale of Villa Capri Apartments , a 59-unit multifamily property located in El Cajon, California. The asset sold for $13.25 million or $224,576 per unit. “Value-add apartment communities in East County San Diego continue to attract investor interest because of strong rente",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,,,,,2026-09-22,2026-09-23,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Disposition / Exit - California - Marcus & Millichap Arranges $13.25M Sale of Villa Capri Apartments in San Diego,Disposition / Exit - California - Marcus & Millichap Arranges $13.25M Sale of Villa Capri Apartments in San Diego,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$13.25M; $13.25 million; $224,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,99,32,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Arranges $13.25M Sale of Villa Capri Apartments in San Diego,Yield PRO,https://yieldpro.com/2026/09/villa-capri-apartments/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0045,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,100,AST-20260923-032,art_264b5a86a6b56170,Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,https://www.connectcre.com/stories/marcus-millichap-closes-multifamily-sale-in-san-diegos-college-east/,"Fri, 18 Sep 2026 21:46:55 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | September 18, 2026 By: Paul Bubny Marcus & Millichap Closes Multifamily Sale in San Diego’s College East Marcus & Millichap closed the sale of The Molokai Apartments, a 39-unit multifamily property in San Diego. The property sold for $11.2 million, or $287,179 per unit. “The property received a tremendous amount of attention from the in",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-18,2026-09-23,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,open,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,Disposition / Exit - California - Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$11.2 million; $287; $11.2 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,99,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Marcus & Millichap Closes Multifamily Sale in San Diego’s College East,Connect CRE California,https://www.connectcre.com/stories/marcus-millichap-closes-multifamily-sale-in-san-diegos-college-east/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0045,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,100,AST-20260923-029,art_df324fd11a8bf2c5,MMCC Arranges Financing for Orange Multifamily Acquisition,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,"Thu, 10 Sep 2026 20:29:30 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | September 10, 2026 By: Paul Bubny MMCC Arranges Financing for Orange Multifamily Acquisition Marcus & Millichap Capital Corporation (MMCC) arranged $12.6 million in financing for the acquisition of Bel Air and El Commodor Apartments, two contiguous 27-unit multifamily properties located at 315-343 S. Bedford Rd. in Orange. Rick Judg",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,,,,,2026-09-10,2026-09-23,13,recent_4_14d,recent,published date parsed; article age 13 day(s),55,open,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$12.6 million; $12.6 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: acquisition,98,31,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",MMCC Arranges Financing for Orange Multifamily Acquisition,Connect CRE Orange County,https://www.connectcre.com/stories/mmcc-arranges-financing-for-orange-multifamily-acquisition/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0045,Acquisition - California - Marcus & Millichap Arranges $8.6M Sale of Tremont Street Apartments on California’s Santa...,100,AST-20260923-033,art_5e74f9e2f85b4981,Value-Add Rentals Go for $13M in El Cajon,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/,"Tue, 22 Sep 2026 21:26:39 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | September 22, 2026 By: Paul Bubny Value-Add Rentals Go for $13M in El Cajon Marcus & Millichap closed the sale of 229 Shady Ln., a circa-1969, 59-unit multifamily property located in El Cajon. The asset sold for $13.25 million, or $224,576 per unit. “Value-add apartment communities in East County San Diego continue to attract investor i",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-22,2026-09-23,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,Disposition / Exit - California - Value-Add Rentals Go for $13M in El Cajon,California,General submarket monitoring,California,Los Angeles,California,Apartment,Apartment,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,,$13M; $13M; $13.25 million,,Disposition / Exit,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: disposition,97,30,High relevance to Woomi site strategy,"Review site details, sponsor, entitlement path, and local precedent",Value-Add Rentals Go for $13M in El Cajon,Connect CRE,https://www.connectcre.com/stories/value-add-rentals-go-for-13m-in-el-cajon/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0060,Acquisition - Dallas / Texas - Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,100,AST-20260923-028,art_029a7564a9b9fb3f,Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,https://www.connectcre.com/stories/bow-river-inks-53-9m-acquisition-loan-for-northlake-apartment-sale/,"Tue, 22 Sep 2026 15:42:57 +0000","Texas CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Texas + Dallas-Fort Worth + Apartments | September 22, 2026 By: Mike Boyd Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale Newmark arranged $53.9 million in financing for the acquisition of Dry Creek Ranch, a 456-unit multifamily community in Northlake, Texas. Bow River Capital purchased the asset from Western Securities. Newmark’s Adam Randall, John Westby-Gi",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-09-22,2026-09-23,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,Acquisition - Dallas / Texas - Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,Acquisition - Dallas / Texas - Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,Dallas,General submarket monitoring,Dallas,Los Angeles,Unknown,Apartment,Apartment,Fannie Mae,Fannie Mae,Fannie Mae,Unknown,Unknown,Unknown,No explicit timing reference,,$53.9M; $53.9M; $53.9 million,,Acquisition,General Asset Signal,Existing asset sale,Unknown,excluded,transaction / capital guard: sale,97,25,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Bow River Inks $53.9M Acquisition Loan for Northlake Apartment Sale,Connect CRE Apartments,https://www.connectcre.com/stories/bow-river-inks-53-9m-acquisition-loan-for-northlake-apartment-sale/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0062,JV / Partnership - Dallas / Texas - KCG Snags Financing for 260-Unit Mesquite Senior Housing Community,100,AST-20260923-025,art_cb7231a925137652,KCG Snags Financing for 260-Unit Mesquite Senior Housing Community,https://www.connectcre.com/stories/kcg-snags-financing-for-260-unit-mesquite-senior-housing-community/,"Mon, 21 Sep 2026 16:29:41 +0000","Texas CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Texas + Dallas-Fort Worth + Apartments | September 21, 2026 By: Mike Boyd KCG Snags Financing for 260-Unit Mesquite Senior Housing Community KCG is moving forward on a $78.45 million senior housing community in Mesquite. Walker & Dunlop has closed approximately $30 million in Low-Income Housing Tax Credit (LIHTC) equity as part of Avanti Hills, a 260-unit affordable senior housi",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-09-21,2026-09-23,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),78,open,JV / Partnership - Dallas / Texas - KCG Snags Financing for 260-Unit Mesquite Senior Housing Community,JV / Partnership - Dallas / Texas - KCG Snags Financing for 260-Unit Mesquite Senior Housing Community,Dallas,General submarket monitoring,Dallas,Los Angeles,Unknown,Senior Housing,Senior Housing,Walker & Dunlop,Walker & Dunlop,walker & dunlop,Unknown,Unknown,Unknown,No explicit timing reference,,$78.45 million; $30 million; $78.45 million,,JV / Partnership,General Asset Signal,Unknown site control,Unknown,excluded,transaction / capital guard: financing,95,26,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,KCG Snags Financing for 260-Unit Mesquite Senior Housing Community,Connect CRE Texas,https://www.connectcre.com/stories/kcg-snags-financing-for-260-unit-mesquite-senior-housing-community/,Medium
2026-09-23,20260923-011704-dd921d8d,PRJ-20260923-0014,General Project Signal - Colorado - Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,80,AST-20260923-050,art_64f3030f6fbc60be,Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,https://la.urbanize.city/post/renderings-revealed-mixed-use-project-305-e-colorado-st-glendale,"Tue, 22 Sep 2026 13:15:00 +0000","Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale | Urbanize LA Skip to main content Advertisement Advertisement Kevin Tsai Architecture has unveiled new details for an upcoming mixed-use development just off of Brand Boulevard in Glendale. The proposed project, which would rise from the site of United Community Church at 305 E. Colorado Street, calls for the construction of interconnected six-story buildings containing 323 studio, one-, two-, and three-bedroom apartments",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,new_or_fresh,,,,,2026-09-22,2026-09-23,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),88,access_limited,General Project Signal - Colorado - Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,General Project Signal - Colorado - Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,305 E. Colorado St,Mixed-use corridor,Colorado,Los Angeles,Unknown,Mixed-Use Residential,BTR / Single-Family Rental,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No explicit timing reference,300 homes,,,General Project Signal,General Asset Signal,Unknown site control,Unknown,construction_delivery_watch,matched development / asset strategy execution,93,34,Relevant to underwriting benchmark,Monitor asset-level signal for repeated confirmation,Renderings Revealed: Mixed-use project at 305 E. Colorado St. in Glendale,Urbanize LA,https://la.urbanize.city/post/renderings-revealed-mixed-use-project-305-e-colorado-st-glendale,High
