run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-001,PRJ-20260625-0071,Refinancing - Dallas / Texas - Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Unknown,Dallas,Harbor Group International,Mixed-Use Residential,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-012,PRJ-20260625-0059,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,95,100,85,95,93,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,11,Consistent,Confirmed,Immediate strategic review,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-010,PRJ-20260625-0177,Refinancing - Seattle - Mesa West Provides $83M Refi for 352-Unit Seattle-Area Multifamily Complex,Seattle,Seattle,CBRE,Apartment,95,100,95,75,94,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,10,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-002,PRJ-20260625-0058,Acquisition - California - Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,California,California,Marcus & Millichap,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,13,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 13 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-009,PRJ-20260625-0132,Construction Financing - New York - JLL Arranges $26M in Construction Financing for Buffalo Mixed-Use Project,New York,New York,JLL,Mixed-Use Residential,95,100,95,60,94,90,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,13,Needs Review,Confirmed,Immediate strategic review,"8 source file(s), 13 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-020,PRJ-20260625-0053,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,95,100,95,60,89,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,22,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-019,PRJ-20260625-0057,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Senior Housing,95,100,95,60,89,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-021,PRJ-20260625-0131,General Project Signal - New York - Greystone Provides HUD/FHA Loan for Central NJ Multifamily,New York,New York,Greystone,Apartment,95,100,95,60,89,89,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,8,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-003,PRJ-20260625-0134,"JV / Partnership - New York - Partnership Unveils Plans for $170M Affordable, Supportive Housing Project in The Bronx",New York,New York,Unknown,Affordable Housing,95,100,70,75,100,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,8,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 8 observation(s), latest stage Early Site Signal, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-004,PRJ-20260625-0061,Entitlement / Permitting - California - Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,California,California,Unknown,Multifamily,95,100,70,75,99,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,18,Consistent,Confirmed,Immediate strategic review,"7 source file(s), 18 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-008,PRJ-20260625-0070,JV / Partnership - Dallas / Texas - KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston,Unknown,Dallas,Fairfield Residential,Apartment,95,100,75,75,92,88,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-005,PRJ-20260625-0052,Disposition / Exit - San Francisco / California - Sunstone Hotel Trades San Francisco Property to Blackstone for $279M,California,California,Blackstone,General Residential,95,100,85,60,94,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Needs Review,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-016,PRJ-20260625-0091,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Los Angeles / California,Unknown,Holland Partner Group,Affordable Housing,95,100,85,60,90,87,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,9,Needs Review,Confirmed,Immediate strategic review,"8 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-038,PRJ-20260625-0188,"Acquisition - Texas - CBRE Arranges Acquisition Financing for 353,000 SF Retail Property in San Antonio",Texas,Texas,JLL,General Residential,95,100,85,60,82,85,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,7,9,Needs Review,Confirmed,Immediate strategic review,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-034,PRJ-20260625-0081,Acquisition - Houston / Texas - Lument Provides $14.4M Agency Acquisition Loan for Northwest Houston Multifamily Property,Unknown,Houston,Fannie Mae,Multifamily,95,92,95,60,76,85,Institutional Grade,Strong Institutional Signal,Very Low,Likely Noise,4,4,Needs Review,Confirmed,Immediate strategic review,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; some recurrence; specific project / sponsor / location clues
2026-06-25,20260625-001447-86f3a02e,SQ-20260625-022,PRJ-20260625-0137,"Acquisition - Other / Unknown - CBRE Brokers $7.1M Sale of Bayside Townhomes in Kenosha, Wisconsin",Unknown,Unknown,CBRE,Multifamily,95,100,75,60,86,84,High Confidence,Institutional Watch,Very Low,Persistent,5,6,Needs Review,Confirmed,Add to executive watchlist,"5 source file(s), 6 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
