run_date,run_id,run_timestamp,submarket_name,parent_market,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,dominant_residential_sector,dominant_deal_type,dominant_entitlement_signal,site_strategy_theme,submarket_opportunity_score,submarket_risk_score,execution_complexity_score,woomi_site_strategy_relevance,recommended_submarket_action,key_evidence
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,New York,New York,7,7,2,7,3,5,Office-to-Residential Conversion,Construction Financing,Office-to-Residential Conversion,Office conversion corridor,100,82,45,Strategic watch submarket,Monitor entitlement precedent,"Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street; Capital One Provides $96M Letter of Credit for Far Rockaway Affordable Housing Project; Construction Financing - New York - JLL Arranges $26M in Construction Financing for Buffalo Mixed-Use Project; Construction Financing - New York City / New York - Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street; Construction Financing - New York City / New York - Capital One Provides $96M Letter of Credit for Far Rockaway Affordable Housing Project"
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Dallas,Texas,3,3,2,3,1,3,Mixed-Use Residential,Refinancing,CEQA / Environmental Review,Mixed-use corridor,100,59,45,Strategic watch submarket,Monitor entitlement precedent,Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture; Hunt Capital Partners Launches $125M Dallas Adaptive Reuse Venture; JV / Partnership - Dallas / Texas - KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston; KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston; Office-to-Residential Conversion - Dallas / Texas - Hunt Capital Partners Launches $125M Dallas Adaptive Reuse Venture
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Houston,Texas,4,4,1,4,1,3,Apartment,Acquisition,CEQA / Environmental Review,Mixed-use corridor,100,59,30,Strategic watch submarket,Monitor entitlement precedent,Acquisition - Houston / Texas - Lument Provides $14.4M Agency Acquisition Loan for Northwest Houston Multifamily Property; General Project Signal - Houston / Texas - Red Hill Kicking Off Magnolia Mixed-Use Project; JV / Partnership - Dallas / Texas - KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston; KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston; Lument Provides $14.4M Agency Acquisition Loan for Northwest Houston Multifamily Property
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Miami,Florida,5,4,0,4,1,6,Apartment,Development Start,General Entitlement Signal,General submarket monitoring,100,48,20,Strategic watch submarket,Review potential acquisition pipeline,"Acquisition - Miami / Florida - Developer Planning 220-Unit Miami Homestead-Area Multifamily Rental Community; Construction Financing - Miami / Florida - Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community; Developer Planning 220-Unit Homestead-Area Rental Community; Developer Planning 220-Unit Miami Homestead-Area Multifamily Rental Community; Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture"
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Wilshire,Los Angeles,2,2,1,2,0,2,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Mixed-use corridor,97,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Adaptive reuse project gets colorful new exterior at 3325 Wilshire Blvd. in Koreatown; BTR / Build-to-Rent - Santa Monica / California - Construction goes vertical for mixed-use project at 1902 Wilshire Blvd. in Santa Monica; Construction goes vertical for mixed-use project at 1902 Wilshire Blvd. in Santa Monica; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project gets colorful new exterior at 3325 Wilshire Blvd. in Koreatown
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Santa Monica,Los Angeles,2,2,1,2,0,2,Apartment,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,96,11,30,High relevance to Woomi site strategy,Monitor entitlement precedent,BTR / Build-to-Rent - Santa Monica / California - Construction goes vertical for mixed-use project at 1902 Wilshire Blvd. in Santa Monica; Construction goes vertical for mixed-use project at 1902 Wilshire Blvd. in Santa Monica; Entitlement / Permitting - Santa Monica / California - New plan for apartments at 745 17th Street in Santa Monica; New plan for apartments at 745 17th Street in Santa Monica
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,California,National / Other,0,9,1,0,0,0,General Residential,Disposition / Exit,Entitlement Approval,General submarket monitoring,95,21,42,Strategic watch submarket,Monitor entitlement precedent,Acquisition - California - Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments; Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale; Disposition / Exit - California - Former IHOP Site in Pacific Beach Trades as Redevelopment Opportunity; Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; Disposition / Exit - San Francisco / California - Sunstone Hotel Trades San Francisco Property to Blackstone for $279M
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Phoenix,Arizona,2,2,0,2,0,1,Apartment,Acquisition,General Entitlement Signal,General submarket monitoring,78,0,20,Strategic watch submarket,Review potential acquisition pipeline,Acquisition - Phoenix / Arizona - Tide Equities Sells Phoenix Rental Asset for $41M; Disposition / Exit - Phoenix / Arizona - Wood Partners Sells Gilbert Apartments for $81.6M; Tide Equities Sells Phoenix Rental Asset for $41M; Wood Partners Sells Gilbert Apartments for $81.6M
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Echo Park,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,Mixed-use corridor,76,15,40,High relevance to Woomi site strategy,Monitor entitlement precedent,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park; Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Seattle,Seattle,3,2,0,1,1,2,Apartment,Refinancing,General Entitlement Signal,General submarket monitoring,73,51,20,Strategic watch submarket,Review potential acquisition pipeline,"Disposition / Exit - Seattle - Simon | Anderson Multifamily Team Arranges $7M Sale of The Francis a 22-Unit Apartment Com...; Mesa West Provides $83M Refi for 352-Unit Seattle-Area Multifamily Complex; PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties; Refinancing - Seattle - Mesa West Provides $83M Refi for 352-Unit Seattle-Area Multifamily Complex; Simon | Anderson Multifamily Team Arranges $7M Sale of The Francis a 22-Unit Apartment Community in Seattle’s Fremont Neighborhood"
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Koreatown,Los Angeles,1,1,1,1,0,1,Office-to-Residential Conversion,Office-to-Residential Conversion,Office-to-Residential Conversion,Adaptive reuse corridor; Office conversion corridor,69,15,55,High relevance to Woomi site strategy,Monitor entitlement precedent,Adaptive reuse project gets colorful new exterior at 3325 Wilshire Blvd. in Koreatown; Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project gets colorful new exterior at 3325 Wilshire Blvd. in Koreatown
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,Hollywood,Los Angeles,1,1,1,1,0,1,Affordable Housing,Entitlement / Permitting,Entitlement Approval,General submarket monitoring,68,21,52,High relevance to Woomi site strategy,Monitor entitlement precedent,Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood; Entitlement / Permitting - Los Angeles / California - Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood
