run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-06-25,20260625-001447-86f3a02e,art_1b141c65f31e2833,art_1b141c65f31e2833; art_6e05306f1e52dc16; art_fd9020459d589991; art_86bc6f4162c00691; art_80ae0410d8042bd5,Development Activity,new_or_fresh,2026-06-24,2026-06-25,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Seattle,CBRE,CBRE,CBRE,Multifamily Complex Sponsors Harrison Street Asset Management; Courtesy Mesa West Capital; Harrison Street Asset Management; Former Bank; Paul Bubny Former Bank; Merchants Bank; JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 352-unit,medium,Project Financing / Capital Event,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,5,79.6,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_868ce908c7e3f209,art_0906b811a7fb2981; art_868ce908c7e3f209; art_fb6cb2cd18ee7098,Development Activity,new_or_fresh,2026-06-24,2026-06-25,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Sun Belt,Berkadia,Berkadia,Berkadia,Harbor Group International; Mike Boyd Harbor Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 202-unit; project/asset term: community,high,Project / Asset,Multifamily,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Sun Belt,Core Multifamily News; Site / Parcel Source Expansion,Other,3,99.3,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_80ae0410d8042bd5,art_fad7b2b6d5af2c5c; art_1cf4b76f3046105a; art_80ae0410d8042bd5,Development Activity,new_or_fresh,2026-06-24,2026-06-25,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Texas,matched state keyword: Texas,JLL,JLL,JLL,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 32 acres; project financing tied to anchor: acquisition financing,high,Project Financing / Capital Event,Mixed-Use Residential,acquisition; disposition / exit; refinancing; operational technology / AI adoption,New York,Site / Parcel Source Expansion,Other,3,78.7,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_4eca64680f116e32,art_0ab0e89096ceadfc; art_4eca64680f116e32,Development Activity,new_or_fresh,2026-06-24,2026-06-25,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,S3 Capital,S3 Capital,S3 Capital,Kitchen Office-to-Resi Conversion Residential; Construction Financing S3 Capital; Courtesy S3 Capital; Paul Bubny S3 Capital; Makes Its First Residential; Midtown Project S3 Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 15-story; address/street: 311 w. 43rd st; project/asset term: project; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Office-to-Residential Conversion,refinancing; office-to-residential conversion; operational technology / AI adoption,New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-06-25,29,old_31d_plus,old,published date parsed; article age 29 day(s),5,valid,open,,California,matched state keyword: California,Freestone Capital,Freestone Capital,Freestone Capital,Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_8a7aef04c6c29e62,art_8a7aef04c6c29e62,Development Activity,repeat_penalized,2026-06-23,2026-06-25,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),44,valid,open,,California,matched state keyword: California,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 64-unit; address/street: 3819 east ave; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-06-25,29,old_31d_plus,old,published date parsed; article age 29 day(s),5,valid,open,,California,matched state keyword: California,PEF Advisors,PEF Advisors,PEF Advisors,Freestone Capital; Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_5d729d87252ae540,art_5d729d87252ae540,GP / Capital Activity,acceptable_repeat,2026-06-23,2026-06-25,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,valid,open,San Francisco,California,matched city/metro keyword: San Francisco,Blackstone,Blackstone,Blackstone,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,General Residential,disposition / exit; capital raise; operational technology / AI adoption,San Francisco / California,Regional / California / LA Sources,Other,1,64.0,82,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-06-25,20260625-001447-86f3a02e,art_8155b15e493735a0,art_5b8567f30a026dec; art_8155b15e493735a0,GP / Capital Activity,new_or_fresh,2026-06-24,2026-06-25,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: National,BWE,BWE,BWE,,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,refinancing; capital raise,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,2,93.0,79,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-06-25,20260625-001447-86f3a02e,art_25625e15ba9fbfa7,art_25625e15ba9fbfa7,Development Activity,new_or_fresh,2026-06-24,2026-06-25,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,Fairfield Residential,Fairfield Residential,Fairfield Residential,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: community,medium,Project / Asset,Apartment,JV / partnership; operational technology / AI adoption,Dallas / Texas,Core Multifamily News,Other,1,72.0,73,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
