run_date,run_id,la_lifecycle_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,current_lifecycle_stage,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,potential_woomi_site_strategy,recommended_local_follow_up,evidence_signals,source_article_title,url,confidence_level
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-001,Refinancing - Dallas / Texas - Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Los Angeles,Harbor Group International,Mixed-Use Residential,Refinancing / Recapitalization,49,100,Unknown Timing,Low,High,Review acquisition / JV timing,"Review lender exposure, sponsor stress, and possible JV or rescue-capital angle",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,https://www.connectcre.com/stories/harbor-group-lands-124-6m-refi-on-las-colinas-mixed-use-venture/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-002,Acquisition - California - Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,California,Marcus & Millichap,Apartment,Unknown Stage,23,100,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,https://www.connectcre.com/stories/livermore-portfolio-deal-finalized-with-sale-of-briarwood-apartments/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-003,Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Los Angeles,Berkadia,Mixed-Use Residential,Site Acquisition / Site Control,27,98,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; 2026,Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,https://www.connectcre.com/stories/harbor-group-lands-124-6m-refi-on-las-colinas-mixed-use-venture/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-004,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Los Angeles,Holland Partner Group,Affordable Housing,Unknown Stage,21,98,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; Entitlement Play; No explicit timing reference,Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,https://la.urbanize.city/post/work-beginning-taix-redevelopment-1911-sunset-blvd-echo-park,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-005,Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,California,Marcus & Millichap,Apartment,Unknown Stage,23,95,Unknown Timing,Unknown,Unknown,Monitor only,Monitor lifecycle status for repeated confirmation,Unknown Stage; General Asset Signal; 2026,Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,https://www.connectcre.com/stories/livermore-portfolio-deal-finalized-with-sale-of-briarwood-apartments/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-006,JV / Partnership - Dallas / Texas - KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston,Los Angeles,Fairfield Residential,Apartment,Delivery / Opening,11,93,Unknown Timing,Low,Low,Benchmark delivery / lease-up timing,Monitor lifecycle status for repeated confirmation,Delivery / Opening; General Asset Signal; No explicit timing reference,KTGY Dallas Celebrates Grand Opening at 1010 Waugh with Fairfield Residential in Houston,https://yieldpro.com/2026/06/1010-waugh/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-007,Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Los Angeles,,Affordable Housing,Site Acquisition / Site Control,10,92,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; General Asset Signal; No explicit timing reference,Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,https://la.urbanize.city/post/work-beginning-taix-redevelopment-1911-sunset-blvd-echo-park,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-008,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Orange County,CBRE,Apartment,Site Acquisition / Site Control,4,92,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-009,Former IHOP Site in Pacific Beach Trades as Redevelopment Opportunity,California,Redevelopment Opportunity Whitewater Commercial Real Estate,Multifamily,Site Acquisition / Site Control,11,91,Unknown Timing,Low,Low,Review acquisition / JV timing,Monitor lifecycle status for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Former IHOP Site in Pacific Beach Trades as Redevelopment Opportunity,https://www.connectcre.com/stories/former-ihop-site-in-pacific-beach-trades-as-redevelopment-opportunity/,High
2026-06-25,20260625-001447-86f3a02e,LALC-20260625-010,Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,Los Angeles,,Affordable Housing,Vertical Construction,10,91,Unknown Timing,Low,Low,Monitor only,Track construction progress and delivery timeline,Vertical Construction; Under construction; Affordable / Density Bonus Strategy; No explicit timing reference,Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,https://la.urbanize.city/post/affordable-housing-under-constructiona-t-1740-n-wilton-place-hollywood,High
