run_id,run_date,source,source_tier,coverage_focus,fetch_status,source_error_message,total_articles_collected,gp_capital_candidate_count,new_gp_capital_candidate_count,repeated_gp_capital_candidate_count,excluded_by_repeat_penalty_count,excluded_by_low_relevance_count,excluded_by_integrity_issue_count,selected_gp_capital_count,retained_repeat_count,top_activity_types,top_exclusion_reasons
20260625-001447-86f3a02e,2026-06-25,REBusiness Online,Tier 2,development_pipeline;gp_activity,OK,,9,8,8,0,0,0,0,6,0,disposition_exit:3; acquisition_financing:2; capital_raise:1; construction_financing:1; joint_venture:1,development article without confirmed capital event:2
20260625-001447-86f3a02e,2026-06-25,Yield PRO,Tier 1,lease_up_supply;national_multifamily,OK,,10,8,7,1,0,0,0,4,0,disposition_exit:3; acquisition:2; capital_raise:1; joint_venture:1; debt_financing:1,"development article without confirmed capital event:3; event, webinar, or thin promotional article:1"
20260625-001447-86f3a02e,2026-06-25,Commercial Observer,Tier 1,national_multifamily,OK,,5,5,4,1,0,0,0,5,0,construction_financing:3; refinancing:2,none
20260625-001447-86f3a02e,2026-06-25,Connect CRE California,Tier 2,development_pipeline;entitlement;la_california,OK,,5,5,0,5,1,1,0,2,0,disposition_exit:3; private_equity_activity:1; debt_financing:1,development article without confirmed capital event:2; repeat exposure penalty:1; low relevance or thin evidence:1
20260625-001447-86f3a02e,2026-06-25,Connect CRE Orange County,Tier 2,development_pipeline;gp_activity,OK,,4,4,0,4,4,0,0,0,0,disposition_exit:2; debt_financing:1; joint_venture:1,repeat exposure penalty:4; historical article over 30 days old:4; development article without confirmed capital event:2
20260625-001447-86f3a02e,2026-06-25,Multifamily Dive,Tier 1,national_multifamily,OK,,3,3,0,3,0,2,0,1,0,none:2; disposition_exit:1,"low relevance or thin evidence:2; event, webinar, or thin promotional article:2; development article without confirmed capital event:1"
20260625-001447-86f3a02e,2026-06-25,Multifamily Executive,Tier 1,national_multifamily,OK,,3,3,0,3,3,1,2,0,0,debt_financing:2; asset_management_operator_activity:1,"repeat exposure penalty:3; article integrity issue:2; historical article over 30 days old:2; event, webinar, or thin promotional article:1; low relevance or thin evidence:1"
20260625-001447-86f3a02e,2026-06-25,NAHB Eye on Housing - Multifamily,Tier 3,national_multifamily,OK,,15,3,0,3,3,0,0,0,0,acquisition:1; debt_financing:1; disposition_exit:1,repeat exposure penalty:3; historical article over 30 days old:3
20260625-001447-86f3a02e,2026-06-25,Connect CRE,Tier 1,development_pipeline;gp_activity;national_multifamily,OK,,2,2,2,0,0,0,0,2,0,debt_financing:1; joint_venture:1,none
20260625-001447-86f3a02e,2026-06-25,Connect CRE Apartments,Tier 2,development_pipeline;gp_activity;national_multifamily,OK,,3,2,2,0,0,0,0,2,0,construction_financing:1; acquisition:1,none
20260625-001447-86f3a02e,2026-06-25,Connect CRE Texas,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,3,2,0,2,0,0,0,2,0,refinancing:2,none
20260625-001447-86f3a02e,2026-06-25,Connect CRE Phoenix,Tier 2,development_pipeline;gp_activity;sunbelt,OK,,2,2,0,2,1,0,0,0,1,disposition_exit:2,development article without confirmed capital event:2; repeat exposure penalty:1
20260625-001447-86f3a02e,2026-06-25,Urbanize LA,Tier 2,development_pipeline;entitlement;la_california,OK,,8,2,1,1,0,0,0,0,0,debt_financing:2,limited page access:2; development article without confirmed capital event:2
