run_date,run_id,watchlist_category,item_name,market,residential_sector,gp_or_developer,score,priority_label,status_or_stage,signal_quality_label,recommended_follow_up,source_report
2026-06-25,20260625-001447-86f3a02e,LA Assets,Refinancing - Dallas / Texas - Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Los Angeles,Mixed-Use Residential,Harbor Group International,100,High relevance to Woomi site strategy,Site Search / Early Signal,,"Track lender, maturity, owner, and recapitalization path",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Entitlement / Permitting - California - Affordable housing takes shape at 733 S. Burlington Ave. in Westlake,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Acquisition - California - Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,Los Angeles,Apartment,Marcus & Millichap,100,High relevance to Woomi site strategy,Unknown,,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Entitlement / Permitting - Los Angeles / California - Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Entitlement / Permitting - Los Angeles / California - Work beginning for Taix redevelopment at 1911 Sunset Blvd. in Echo Park,Los Angeles,Affordable Housing,Holland Partner Group,100,High relevance to Woomi site strategy,Unknown,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Linc Housing plans new project at 3590 Elm Ave. in Long Beach,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Site Controlled,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Affordable housing under constructiona t 1740 N. Wilton Place in Hollywood,Los Angeles,Affordable Housing,Unknown,100,High relevance to Woomi site strategy,Under Construction,,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,"Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",Los Angeles,Mixed-Use Residential,Affinius Capital,100,High relevance to Woomi site strategy,Site Controlled,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Arizona,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Atlanta / Georgia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Atlanta / Georgia,Other / Unknown,Student Housing,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Austin / Texas,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Berkadia,Other / Unknown,Mixed-Use Residential,Unknown,100,Refinancing Stress Watch,Stable,,Stable capital pattern,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Berkadia,Other / Unknown,Mixed-Use Residential,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,Refinancing Stress Watch,Increasing,,Capital concentration increasing,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Berkadia,Other / Unknown,Apartment,Unknown,100,No Clear Stress,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,Capital Flow,Berkadia,Other / Unknown,Multifamily,Unknown,100,Refinancing Stress Watch,Fading,,Capital flow fading,capital_flow_report.md
2026-06-25,20260625-001447-86f3a02e,LA Assets,Office-to-Residential Conversion - Los Angeles / California - Adaptive reuse project gets colorful new exterior at 3325 Wilshire Blvd. in Koreatown,Los Angeles,Office-to-Residential Conversion,Unknown,99,High relevance to Woomi site strategy,Unknown,,Monitor asset for repeated local confirmation,la_asset_watch_report.md
2026-06-25,20260625-001447-86f3a02e,High Confidence Signals,Refinancing - Dallas / Texas - Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Unknown,Mixed-Use Residential,Harbor Group International,97,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-06-25,20260625-001447-86f3a02e,High Confidence Signals,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,Affordable Housing,PEF Advisors,94,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-06-25,20260625-001447-86f3a02e,Source Activation,Connect CRE California,Other / Unknown,General Residential,Unknown,93,Production Source,Working,,Working,source_activation_report.md
2026-06-25,20260625-001447-86f3a02e,High Confidence Signals,Refinancing - Seattle - Mesa West Provides $83M Refi for 352-Unit Seattle-Area Multifamily Complex,Seattle,Apartment,CBRE,92,Priority Asset Watch,Refinancing / Recapitalization,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-06-25,20260625-001447-86f3a02e,Opportunities,LA / California Entitlement Opportunity,California,Apartment,CBRE,92,Immediate Opportunity Watch,LA / California Entitlement Opportunity,,Add to executive opportunity review,opportunity_radar_report.md
2026-06-25,20260625-001447-86f3a02e,Source Activation,Connect CRE Orange County,Other / Unknown,General Residential,Unknown,92,Production Source,Working,,Working,source_activation_report.md
2026-06-25,20260625-001447-86f3a02e,High Confidence Signals,Acquisition - California - Livermore Portfolio Deal Finalized with Sale of Briarwood Apartments,California,Apartment,Marcus & Millichap,91,Priority Asset Watch,Unknown Stage,Strong Institutional Signal,Review immediately,high_confidence_watchlist_report.md
2026-06-25,20260625-001447-86f3a02e,Opportunities,Refinancing Gap,Seattle,Apartment,CBRE,91,Immediate Opportunity Watch,Refinancing Gap,,Add to executive opportunity review,opportunity_radar_report.md
