run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-004,DFP-49AC847C6B,2,Mesa West Provides $83M Refi for 352-Unit Seattle-Area Multifamily Complex,Mesa West Provides $83M Refi for 352-Unit Seattle-Area Multifamily Complex,91,66,1,1,0,0,Yes,Refinancing Gap,,Seattle,Apartment
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-001,DFP-6776E3DF59,2,JLL Arranges $26M in Construction Financing for Buffalo Mixed-Use Project,JLL Arranges $26M in Construction Financing for Buffalo Mixed-Use Project,89,67,1,1,0,0,Yes,Construction Financing Gap,,New York,Mixed-Use Residential
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-021,DFP-920342F693,2,"PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",87,72,1,1,0,0,Yes,Recapitalization Opportunity,,California,Affordable Housing
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-005,DFP-D9CA4E6359,2,Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,Harbor Group Lands $124.6M Refi on Las Colinas Mixed-Use Venture,85,66,1,1,0,0,Yes,Refinancing Gap,,Dallas / Texas,Mixed-Use Residential
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-013,DFP-6310676900,2,Capital One Provides $96M Letter of Credit for Far Rockaway Affordable Housing Project,Capital One Provides $96M Letter of Credit for Far Rockaway Affordable Housing Project,78,59,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Affordable Housing
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-015,DFP-665EE0186F,2,"Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street","Apollo, Affinius Capital, RXR Invest $785M in Debt and Equity to Build 175 Third Street",77,58,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Mixed-Use Residential
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-025,DFP-C8080ED698,2,"Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community","Kolter Inks $91.7M Construction Loan, Starts Work on Delray Beach Rental Community",64,60,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-030,DFP-95FDD3EC72,2,Newmark Arranges $52M Refi for Cypress Apartment Owner,Newmark Arranges $52M Refi for Cypress Apartment Owner,63,58,1,1,0,0,Yes,Refinancing Gap,,Houston / Texas,Apartment
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-038,DFP-00B610485A,2,Dwight Capital Refis Oregon Apartments With $39M HUD Loan,Dwight Capital Refis Oregon Apartments With $39M HUD Loan,61,56,1,1,0,0,Yes,Refinancing Gap,,National,Apartment
2026-06-25,20260625-001447-86f3a02e,2026-06-25 00:14:47,DCL-20260625-048,DFP-D01533660E,2,"BWE Arranges $37M Bridge Loan for Apartment Building in Kalamazoo, Michigan","BWE Arranges $37M Bridge Loan for Apartment Building in Kalamazoo, Michigan",58,53,1,1,0,0,Yes,Land / Pipeline Opportunity,,Other / Unknown,Apartment
