run_date,run_id,signal_quality_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,source_quality_score,multi_source_confirmation_score,specificity_score,lifecycle_consistency_score,persistence_score,overall_signal_quality_score,signal_quality_label,institutional_confidence_label,false_positive_risk,signal_decay_risk,supporting_source_count,recurring_observation_count,lifecycle_consistency_flag,multi_source_confirmation_flag,recommended_signal_action,evidence_summary,confidence_reason
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-008,PRJ-20260830-0054,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,California,Alliance Residential,Senior Housing,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Consistent,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-003,PRJ-20260830-0061,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",California,California,Holland Partner Group,Apartment,95,100,95,95,100,97,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,11,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-016,PRJ-20260830-0074,Refinancing - Georgia - CP Capital Acquires 200-Unit Garden-Style Multifamily Apartment Community in Athens Georgi...,Unknown,Georgia,JLL,Apartment,95,100,95,95,94,96,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,8,10,Consistent,Confirmed,Immediate strategic review,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-006,PRJ-20260830-0043,Disposition / Exit - Atlanta / Georgia - Cortland Sells West Palm Rental at Discount for $208M,Unknown,Atlanta,Fairfield Residential,Apartment,95,100,85,95,99,95,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-010,PRJ-20260830-0167,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Unknown,South Florida,Fairfield Residential,Apartment,95,100,85,95,96,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,5,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-014,PRJ-20260830-0053,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,Unknown,Affinius Capital,Apartment,95,100,85,95,95,94,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,6,7,Consistent,Confirmed,Immediate strategic review,"6 source file(s), 7 observation(s), latest stage Vertical Construction, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-001,PRJ-20260830-0060,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,California,Greystone,Affordable Housing,95,100,95,75,100,93,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,10,15,Consistent,Confirmed,Immediate strategic review,"10 source file(s), 15 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-005,PRJ-20260830-0073,Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth,Unknown,Fort Worth,Marcus & Millichap,Apartment,95,100,85,80,100,92,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,5,9,Consistent,Confirmed,Immediate strategic review,"5 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-004,PRJ-20260830-0055,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,California,AvalonBay,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,11,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
2026-08-30,20260830-010641-8cf803c2,SQ-20260830-007,PRJ-20260830-0062,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,California,IPA,Apartment,95,100,95,60,100,91,Institutional Grade,Strong Institutional Signal,Very Low,Persistent,9,10,Needs Review,Confirmed,Immediate strategic review,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100",multi-source confirmation; persistent observations; specific project / sponsor / location clues
