run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-08-30,20260830-010641-8cf803c2,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,California; Houston / Texas,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,2,100,88.5,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-30,20260830-010641-8cf803c2,Equity Residential,Tier 1 / Immediate Strategic Importance,100,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-08-30,20260830-010641-8cf803c2,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,2,100,95.5,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Other / Unknown; Seattle,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,4,100,93.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Georgia; Other / Unknown; Sun Belt,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,4,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas; Los Angeles / California; Seattle,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,5,100,93.8,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,Partnership,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Beverly Hills / California; California; Miami / Florida; Riverside / California; Texas,Core Multifamily News; Regional / California / LA Sources; Site / Parcel Source Expansion,Other,refinancing; JV / partnership; operational technology / AI adoption,5,99,76.8,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,Bain Capital Joint Venture,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Riverside / California,Core Multifamily News,Other,refinancing; JV / partnership; operational technology / AI adoption,1,99,99.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,High,99,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,Bascom Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Core Multifamily News; Regional / California / LA Sources,Other,refinancing; operational technology / AI adoption,2,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-08-30,20260830-010641-8cf803c2,Affinius Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,JV / partnership; operational technology / AI adoption,1,93,93.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,96,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,Fairfield Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,2,100,84.5,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,94,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,CP Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Georgia,Core Multifamily News,Other,acquisition; refinancing; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,91,Track capital deployment and pricing signals
2026-08-30,20260830-010641-8cf803c2,Drake Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,refinancing; capital raise,1,100,100.0,Capital Inflow,Capital Partner Tracking Signal,capital market sentiment indicator,Low,91,Track capital deployment and pricing signals
2026-08-30,20260830-010641-8cf803c2,Greystone,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-08-30,20260830-010641-8cf803c2,Holland Partner Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,JV / partnership; market expansion,1,100,100.0,No Clear Capital Flow Signal,Potential JV / Partnership Signal,potential JV partnership signal,High,91,Map potential GP / JV relationship and monitor partnership activity
2026-08-30,20260830-010641-8cf803c2,KeyBank,Tier 3 / Growth and Market Signal Watch,50,Student Housing,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; refinancing; office-to-residential conversion,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,construction strategy signal,Low,91,Track capital deployment and pricing signals
2026-08-30,20260830-010641-8cf803c2,Millichap Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
