run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-002,PRJ-20260830-0061,"JV / Partnership - California - Rockpoint, Holland Partner Group to Develop 311-Unit Multifamily Project in San Jose, Cali...",California,California,Holland Partner Group,Apartment,Site Acquisition / Site Control,100,36,97,Strong Institutional Signal,8,11,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 11 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-001,PRJ-20260830-0054,"JV / Partnership - California - JV of Affinius, Alliance Residential Divests NorCal Seniors Housing Duo",California,California,Alliance Residential,Senior Housing,Delivery / Opening,97,24,97,Strong Institutional Signal,9,11,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-003,PRJ-20260830-0074,Refinancing - Georgia - CP Capital Acquires 200-Unit Garden-Style Multifamily Apartment Community in Athens Georgi...,Unknown,Georgia,JLL,Apartment,Refinancing / Recapitalization,89,49,96,Strong Institutional Signal,8,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-004,PRJ-20260830-0043,Disposition / Exit - Atlanta / Georgia - Cortland Sells West Palm Rental at Discount for $208M,Unknown,Atlanta,Fairfield Residential,Apartment,Site Acquisition / Site Control,95,36,95,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-005,PRJ-20260830-0167,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Unknown,South Florida,Fairfield Residential,Apartment,Site Acquisition / Site Control,87,36,94,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-006,PRJ-20260830-0053,JV / Partnership - California - 408 apartments rise at 2828 N. MainPlace Dr. in Santa Ana,California,Unknown,Affinius Capital,Apartment,Vertical Construction,80,11,94,Strong Institutional Signal,6,7,Construction start pipeline,Priority Asset Watch,Review immediately,"6 source file(s), 7 observation(s), latest stage Vertical Construction, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-007,PRJ-20260830-0060,Refinancing - California - Greystone Provides Fannie Mae Refi on San Diego Mixed-Income,California,California,Greystone,Affordable Housing,Refinancing / Recapitalization,100,60,93,Strong Institutional Signal,10,15,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 15 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-008,PRJ-20260830-0073,Acquisition - Dallas / Texas - Marcus & Millichap Brokers Sale of 316-Unit Apartment Complex in Fort Worth,Unknown,Fort Worth,Marcus & Millichap,Apartment,Unknown Stage,94,36,92,Strong Institutional Signal,5,9,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-009,PRJ-20260830-0055,Acquisition - California - Vivmark Merger Triggers $742M in Bay Area Apartment Acquisitions,California,California,AvalonBay,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,11,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-08-30,20260830-010641-8cf803c2,HCW-20260830-010,PRJ-20260830-0062,JV / Partnership - California - JV Acquires Value-Add Escondido Multifamily,California,California,IPA,Apartment,Unknown Stage,99,31,91,Strong Institutional Signal,9,10,Institutional capital movement,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
