run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,run_timestamp,canonical_article_id,article_integrity_status,primary_display_section,secondary_display_sections,repeat_exposure_status,freshness_score,access_status,project_or_deal_name,deal_type,asset_type,residential_sector,market,city_or_submarket,state_or_region,gp_or_developer,canonical_gp_or_developer,institutional_partner,lender_or_debt_provider,canonical_lender_or_debt_provider,capital_partner,canonical_capital_partner,canonical_market,unit_count,dollar_amount,loan_amount,acquisition_price,development_cost,cap_rate,rent_growth,vacancy_rate,concession_signal,construction_start_or_delivery_timing,entitlement_or_permitting_stage,deal_signal_score,deal_priority_label,potential_woomi_use,source_article_title,source,url,relevance_score,deal_fingerprint_id,fingerprint_confidence,canonical_deal_name,canonical_event_name,duplicate_cluster_id,duplicate_count
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0048,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,100,2026-07-09 00:10:33,art_6e05306f1e52dc16,valid,Development Activity,GP / Capital Activity,repeat_penalized,5,open,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit,Apartment,Apartment,California,California,California,CBRE,CBRE,Unknown,cbre,CBRE,Unknown,Unknown,California,,$8.12; $8.12,,,,,,,,,,89,High Deal Intelligence,Entitlement / zoning watch,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,100,DFP-BB73BB97D4,90,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,DCL-20260709-001,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0170,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",100,2026-07-09 00:10:33,art_c639cfebdbbe5edf,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition,Mixed-Use Residential,Mixed-Use Residential,Miami / Florida,South Florida,Unknown,AvalonBay,AvalonBay,avalonbay,cushman,cushman,avalonbay,avalonbay,Sun Belt,,$22 m; $22 million; $22,,$22 m,,,,,,,,85,High Deal Intelligence,Pricing benchmark,"Avalon Bay Planning Apartments, Retail in South Miami",Connect CRE Apartments,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/,100,DFP-DB5E52C77E,90,"Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,DCL-20260709-002,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0112,Acquisition - Miami / Florida - Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisit...,100,2026-07-09 00:10:33,art_74b80eead916a4a9,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Acquisition - Miami / Florida - Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisit...,Acquisition,Apartment,Apartment,Miami / Florida,Miami,Unknown,AvalonBay,AvalonBay,avalonbay,cushman,cushman,avalonbay,avalonbay,Sun Belt,,$22M; $22 million; $22m,,$22M,,,,,,,,85,High Deal Intelligence,Pricing benchmark,Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisition of South Miami Development Site,Yield PRO,https://yieldpro.com/2026/07/avalonbay-miami/,100,DFP-A0C2BD1262,90,Acquisition - Acquisition - Miami / Florida - Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisit...,Acquisition - AvalonBay - Sun Belt,DCL-20260709-003,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0049,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,100,2026-07-09 00:10:33,art_f49d2c3332c96bda,valid,Development Activity,GP / Capital Activity,repeat_penalized,58,open,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,General Project Signal,Apartment,Apartment,California,California,California,Fannie Mae,Fannie Mae,Unknown,fannie mae,Fannie Mae,Unknown,Unknown,California,,$13.275 million; $13.275 million,$13.275 million,,,,,,,,,83,High Deal Intelligence,Capital market signal,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Connect CRE California,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/,100,DFP-C9AF8EBD2C,90,General Project Signal - General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,General Project Signal - Fannie Mae - California,DCL-20260709-004,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0172,Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,100,2026-07-09 00:10:33,art_b196a61b14e32257,valid,Development Activity,GP / Capital Activity,new_or_fresh,100,open,Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Construction Financing,Multifamily,Multifamily,Miami / Florida,South Florida,Unknown,PNC Bank,PNC Bank,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$108M; $108M; $108m,$108M,,,,,,,,,77,Useful Deal Signal,Capital market signal,Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Commercial Observer,https://commercialobserver.com/2026/07/kolter-rockpoint-sutton-hilltop-gardens-mobile-home-park-palm-beach-gardens/,100,DFP-BE78A7CD99,80,Construction Financing - Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Construction Financing - PNC Bank - Sun Belt,DCL-20260709-005,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0169,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,100,2026-07-09 00:10:33,art_ceb78cdab04ae722,valid,Development Activity,Market Intelligence,acceptable_repeat,62,access_limited,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Entitlement / Permitting,BTR / Single-Family Rental,Mixed-Use Residential,Santa Monica / California,Santa Monica,Unknown,High Street Residential,High Street Residential,Unknown,Unknown,Unknown,Unknown,Unknown,California,400 homes,,,,,,,,,,permit,77,Useful Deal Signal,Entitlement / zoning watch,Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Urbanize LA,https://la.urbanize.city/post/fresh-renderings-mixed-use-project-2716-ocean-park-blvd-santa-monica,100,DFP-72ABDDB5C1,80,Entitlement / Permitting - Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Entitlement / Permitting - High Street Residential - California,DCL-20260709-006,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0174,Construction Financing - Miami / Florida - LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,80,2026-07-09 00:10:33,art_e2b7f114160040f1,valid,Development Activity,,repeat_penalized,55,open,Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start,Apartment,Apartment,Miami / Florida,South Florida,Unknown,Unknown,Unknown,Unknown,wells fargo,wells fargo,Unknown,Unknown,Sun Belt,,$120 million; $41.84 million,$120 million,,,,,,,broke ground,,73,Useful Deal Signal,Capital market signal,Developer Begins Work on 476-Unit Delray Beach Rental Community,Connect CRE South Florida,https://www.connectcre.com/stories/developer-begins-work-on-476-unit-delray-beach-rental-community/,100,DFP-FCF9676ECA,75,Development Start - Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start - Unknown - Sun Belt,DCL-20260709-007,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0052,Acquisition - California - Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment...,80,2026-07-09 00:10:33,art_93eec00f7e91a308,valid,Development Activity,GP / Capital Activity,acceptable_repeat,74,open,Refinancing - California - Slatt Capital Arranges Life Company Loan for Novato Multifamily,Refinancing,Apartment,Apartment,California,California,California,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,California,,$21; $21,$21,,,,,,,,,73,Useful Deal Signal,Capital market signal,Slatt Capital Arranges Life Company Loan for Novato Multifamily,Connect CRE California,https://www.connectcre.com/stories/slatt-capital-arranges-life-company-loan-for-novato-multifamily/,100,DFP-3A117CD672,65,Refinancing - Refinancing - California - Slatt Capital Arranges Life Company Loan for Novato Multifamily,Refinancing - Unknown - California,DCL-20260709-008,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0152,Disposition / Exit - Phoenix / Arizona - Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Ph...,100,2026-07-09 00:10:33,art_5d947af5c629977c,valid,Development Activity,GP / Capital Activity; Market Intelligence,new_or_fresh,100,open,Disposition / Exit - Phoenix / Arizona - Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Ph...,Disposition / Exit,Apartment,Apartment,Phoenix / Arizona,Phoenix,Unknown,Marcus & Millichap,Marcus & Millichap,Unknown,Unknown,Unknown,Unknown,Unknown,Sun Belt,,$4.75M; $4.75 million; $4.75m,$4.75M,,,,,,,,,71,Useful Deal Signal,Capital market signal,Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Phoenix,Yield PRO,https://yieldpro.com/2026/07/fireside-apartments/,93,DFP-C768BC575C,80,Disposition / Exit - Disposition / Exit - Phoenix / Arizona - Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Ph...,Disposition / Exit - Marcus & Millichap - Sun Belt,DCL-20260709-009,1
2026-07-09,20260709-001033-8807486d,PRJ-20260709-0089,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison partner on 4K affordable units in LA",100,2026-07-09 00:10:33,art_b8b5b9e7cfcb0aab,valid,Development Activity,,new_or_fresh,100,open,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison partner on 4K affordable units in LA",Office-to-Residential Conversion,Office-to-Residential,Apartment,Los Angeles / California,Los Angeles,California,Kennedy Wilson,Kennedy Wilson,kennedy wilson,Unknown,Unknown,kennedy wilson,Kennedy Wilson,Los Angeles,,,,,,,,,,,,71,Useful Deal Signal,Construction strategy reference,"Kennedy Wilson, Jamison partner on 4K affordable units in LA",Multifamily Dive,https://www.multifamilydive.com/news/kennedy-wilson-jamison-partnership-affordable-housing-la/824670/,100,DFP-BB6652008F,70,"Office-to-Residential Conversion - Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison partner on 4K affordable units in LA",Office-to-Residential Conversion - Kennedy Wilson - Los Angeles,DCL-20260709-010,1
