run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-07-09,20260709-001033-8807486d,art_d861f6ae2458d2bf,art_6e05306f1e52dc16; art_d861f6ae2458d2bf,GP / Capital Activity,new_or_fresh,2026-07-08,2026-07-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Miami,Florida,matched city/metro keyword: Miami,CBRE,CBRE,CBRE,Partnership,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,2,77.0,99,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_74b80eead916a4a9,art_74b80eead916a4a9; art_c639cfebdbbe5edf,Development Activity,new_or_fresh,2026-07-08,2026-07-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Miami,Florida,matched city/metro keyword: Miami,AvalonBay,AvalonBay,AvalonBay,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 18-acre; site/parcel signal: site; project/asset term: development,high,Site Acquisition / Site Control,Apartment,acquisition; operational technology / AI adoption,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,97,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_5d947af5c629977c,art_5d947af5c629977c; art_ef7c518cb7241f09; art_b300c3685e149f01; art_e10d9c4c5f791982,Development Activity,new_or_fresh,2026-07-08,2026-07-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,MMCC,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 20-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News; Regional / California / LA Sources,Other,4,75.0,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_dee63b0da0576c46,art_dee63b0da0576c46; art_4b1cec40cf794210,Development Activity,acceptable_repeat,2026-07-07,2026-07-09,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,Alliance Residential,Alliance Residential,Alliance Residential,How Alliance Residential; Q&A How Alliance Residential,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,78.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_80379a328902b242,art_500a0c7b4230b534; art_80379a328902b242,Development Activity,new_or_fresh,2026-07-08,2026-07-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,Colorado,matched state keyword: Colorado,Concord Summit Capital,Concord Summit Capital,Concord Summit Capital,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 457-unit; project/asset term: community; project financing tied to anchor: construction loan,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,2,92.5,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_b8b5b9e7cfcb0aab,art_b8b5b9e7cfcb0aab,Development Activity,new_or_fresh,2026-07-08,2026-07-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Los Angeles,California,matched city/metro keyword: Los Angeles,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,,,,True,project/asset term: apartments,medium,Project / Asset,Apartment,office-to-residential conversion; JV / partnership; operational technology / AI adoption,Los Angeles / California,Core Multifamily News,Other,1,100.0,85,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_7e772b0d80af8d12,art_7e772b0d80af8d12,Development Activity,new_or_fresh,2026-07-08,2026-07-09,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: California,Eagle Real Estate,Eagle Real Estate,Eagle Real Estate,Eagle Real Estate Partners; Vistria Group,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 402-unit; project/asset term: community,high,Project / Asset,Affordable Housing,acquisition; JV / partnership; operational technology / AI adoption,California,Core Multifamily News,Other,1,85.0,83,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_f49d2c3332c96bda,art_f49d2c3332c96bda,Development Activity,repeat_penalized,2026-07-02,2026-07-09,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),58,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 48-unit; address/street: 2114 e. 7th st; project/asset term: community,high,Project / Asset,Apartment,refinancing; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_93eec00f7e91a308,art_93eec00f7e91a308,Development Activity,acceptable_repeat,2026-07-07,2026-07-09,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),74,valid,open,,California,matched state keyword: California,Slatt Capital,Slatt Capital,Slatt Capital,Paul Bubny Slatt Capital; Novato Multifamily Slatt Capital,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 213-unit; project/asset term: apartments,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,California,Regional / California / LA Sources,Other,1,100.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-09,20260709-001033-8807486d,art_424943e5fafeb594,art_424943e5fafeb594,Development Activity,new_or_fresh,2026-07-07,2026-07-09,2,fresh_0_3d,fresh,published date parsed; article age 2 day(s),88,valid,access_limited,,,"no city, state, or market keyword detected",Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 500-unit; site/parcel signal: site; project/asset term: project,high,Project / Asset,Mixed-Use Residential,acquisition; JV / partnership; operational technology / AI adoption,Other / Unknown,Core Multifamily News,Other,1,54.0,77,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
