run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-DB5E52C77E,DCL-20260709-002,90,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami","Acquisition - Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Acquisition - AvalonBay - Sun Belt,Acquisition,Miami / Florida,Mixed-Use Residential,AvalonBay,cushman,,$22 m; $22 million; $22,,1,1,1,Connect CRE Apartments,"Avalon Bay Planning Apartments, Retail in South Miami",Miami / Florida,85
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-A0C2BD1262,DCL-20260709-003,90,Acquisition - Miami / Florida - Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisit...,Acquisition - Acquisition - Miami / Florida - Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisit...,Acquisition - AvalonBay - Sun Belt,Acquisition,Miami / Florida,Apartment,AvalonBay,cushman,,$22M; $22 million; $22m,,1,1,1,Yield PRO,Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisition of South Miami Development Site,Miami / Florida,85
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-BB73BB97D4,DCL-20260709-001,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-C9AF8EBD2C,DCL-20260709-004,90,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,General Project Signal - General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,General Project Signal - Fannie Mae - California,General Project Signal,California,Apartment,Fannie Mae,Fannie Mae,,$13.275 million; $13.275 million,$13.275 million,1,1,1,Connect CRE California,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,California,83
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-8252CCDFBA,DCL-20260709-014,90,JV / Partnership - Miami / Florida - Partnership Acquires Coral Gables Office Portfolio in South Florida for $97.8M,JV / Partnership - JV / Partnership - Miami / Florida - Partnership Acquires Coral Gables Office Portfolio in South Florida for $97.8M,JV / Partnership - CBRE - Sun Belt,JV / Partnership,Miami / Florida,General Residential,CBRE,CBRE,,$97.8M; $97.8M; $97.8m,$97.8m,1,1,1,REBusiness Online,Partnership Acquires Coral Gables Office Portfolio in South Florida for $97.8M,Miami / Florida,69
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-57DB0FC8DC,DCL-20260709-019,80,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Alliance Residential - Sun Belt,Acquisition,Phoenix / Arizona,Apartment,Alliance Residential,Unknown,,$81.4M; $81.4M; $81.4 million,,1,1,1,Connect CRE Phoenix,Alliance Sells Phoenix Apartments for $81.4M,Phoenix / Arizona,64
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-4D0058AABC,DCL-20260709-022,80,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Acquisition - Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Acquisition - Waterton - Sun Belt,Acquisition,Miami / Florida,Apartment,Waterton,Unknown,,$80.5M; $80.5M; $80.5 million,,1,1,1,Connect CRE South Florida,Pembroke Pines Rental Asset Trades for $80.5M,Miami / Florida,62
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-BE78A7CD99,DCL-20260709-005,80,Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Construction Financing - Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Construction Financing - PNC Bank - Sun Belt,Construction Financing,Miami / Florida,Multifamily,PNC Bank,Unknown,,$108M; $108M; $108m,$108M,1,1,1,Commercial Observer,Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Miami / Florida,77
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-13689676EF,DCL-20260709-015,80,Disposition / Exit - Florida - Marcus & Millichap Brokers $6.32M Sale of Multifamily Apartment Property in Central Florid...,Disposition / Exit - Disposition / Exit - Florida - Marcus & Millichap Brokers $6.32M Sale of Multifamily Apartment Property in Central Florid...,Disposition / Exit - Marcus & Millichap - Florida,Disposition / Exit,Florida,Apartment,Marcus & Millichap,Unknown,,$6.32M; $6; $6.32m,$6.32M,1,1,1,Yield PRO,Marcus & Millichap Brokers $6.32M Sale of Multifamily Apartment Property in Central Florida,Florida,66
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-C768BC575C,DCL-20260709-009,80,Disposition / Exit - Phoenix / Arizona - Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Ph...,Disposition / Exit - Disposition / Exit - Phoenix / Arizona - Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Ph...,Disposition / Exit - Marcus & Millichap - Sun Belt,Disposition / Exit,Phoenix / Arizona,Apartment,Marcus & Millichap,Unknown,,$4.75M; $4.75 million; $4.75m,$4.75M,1,1,1,Yield PRO,Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Phoenix,Phoenix / Arizona,71
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-72ABDDB5C1,DCL-20260709-006,80,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Entitlement / Permitting - Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Entitlement / Permitting - High Street Residential - California,Entitlement / Permitting,Santa Monica / California,Mixed-Use Residential,High Street Residential,Unknown,400 homes,,,1,1,1,Urbanize LA,Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Santa Monica / California,77
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-357364228B,DCL-20260709-040,80,General Project Signal - Los Angeles / California - MMCC Arranges Financing for Northridge Offices,General Project Signal - General Project Signal - Los Angeles / California - MMCC Arranges Financing for Northridge Offices,General Project Signal - Marcus & Millichap - Los Angeles,General Project Signal,Los Angeles / California,General Residential,Marcus & Millichap,Unknown,,$5.7 million; $5.7 million,$5.7 million,1,1,1,Connect CRE California,MMCC Arranges Financing for Northridge Offices,Los Angeles / California,50
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DFP-FCF9676ECA,DCL-20260709-007,75,Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start - Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start - Unknown - Sun Belt,Development Start,Miami / Florida,Apartment,Unknown,wells fargo,,$120 million; $41.84 million,$120 million,1,1,1,Connect CRE South Florida,Developer Begins Work on 476-Unit Delray Beach Rental Community,Miami / Florida,73
