run_date,run_id,run_timestamp,la_submarket,article_count,deal_count,entitlement_signal_count,opportunity_count,distress_signal_count,timing_signal_count,residential_sector_focus,entitlement_theme,site_strategy_theme,local_gp_or_developer,project_or_deal_reference,la_opportunity_score,la_execution_risk_score,entitlement_precedent_signal,potential_woomi_site_strategy,recommended_local_follow_up,confidence_level
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Los Angeles,9,5,2,1,0,1,Apartment,Zoning / Rezoning,Mixed-use corridor,Unknown,23 homes slated for 227 N. Swall Drive in Beverly Hills; 45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood; Acquisition - Los Angeles / California - How Alliance Residential secured 2K apartments in 6 months; Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate; Bungalow court to become small lot homes at 7416 S. Figueroa Street,100,67,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Santa Monica,1,1,1,1,0,1,Mixed-Use Residential,Entitlement Approval,Mixed-use corridor,Unknown,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica; Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,75,40,Yes,Monitor only,Track local planning docket and entitlement precedent,High
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Koreatown,1,1,2,1,0,1,Office-to-Residential Conversion,Adaptive Reuse,Office conversion corridor,Unknown,Koreatown offices at 3700 Wilshire Blvd. to be converted to housing; Office-to-Residential Conversion - Los Angeles / California - Koreatown offices at 3700 Wilshire Blvd. to be converted to housing,74,55,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Wilshire,1,1,2,1,0,1,Office-to-Residential Conversion,Adaptive Reuse,Office conversion corridor,Unknown,Koreatown offices at 3700 Wilshire Blvd. to be converted to housing; Office-to-Residential Conversion - Los Angeles / California - Koreatown offices at 3700 Wilshire Blvd. to be converted to housing,74,55,Yes,Koreatown multifamily watch,Track local planning docket and entitlement precedent,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Orange County,3,1,0,1,0,1,Affordable Housing,General Entitlement Signal,Transit-oriented development,Unknown,Acquisition - California - Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment...; C&C Development Opens Affordable Housing in Irvine; Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment Community; Yorba Linda Parking Lot Sells for Townhome Redevelopment,62,30,No,Hollywood / transit-oriented housing watch,Review potential acquisition pipeline,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Venice,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,Mixed-use corridor,Unknown,General Project Signal - Los Angeles / California - Mixed-use affordable housing slated for 9700 W. Venice Blvd. in Palms; Mixed-use affordable housing slated for 9700 W. Venice Blvd. in Palms,56,30,No,Monitor only,Review potential acquisition pipeline,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Irvine,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Orange County suburban apartment watch,Review potential acquisition pipeline,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Riverside,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,C&C Development Opens Affordable Housing in Irvine; JV / Partnership - Riverside / California - C&C Development Opens Affordable Housing in Irvine,55,30,No,Inland Empire BTR / rental housing watch,Review potential acquisition pipeline,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Long Beach,1,1,0,1,0,0,Affordable Housing,General Entitlement Signal,General submarket monitoring,Unknown,Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate; Disposition / Exit - Los Angeles / California - Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate,54,30,No,Long Beach mixed-use residential watch,Review potential acquisition pipeline,Medium
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,California,0,4,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,"Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment; General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments; General Project Signal - San Francisco / California - Preliminary Plans For 2455 El Camino Real, Palo Alto; Refinancing - California - Slatt Capital Arranges Life Company Loan for Novato Multifamily",32,20,No,Monitor only,Monitor only,Low
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,Miracle Mile,1,0,0,0,0,0,Apartment,General Entitlement Signal,General submarket monitoring,Unknown,How Alliance Residential secured 2K apartments in 6 months,12,30,No,Monitor only,Monitor only,Low
