run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-07-09,20260709-001033-8807486d,CARD-20260709-020,LA Asset Watch,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Critical,100,Los Angeles,Mixed-Use Residential,AvalonBay,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/
2026-07-09,20260709-001033-8807486d,CARD-20260709-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Mixed-Use Residential,Atlanta / Georgia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-016,LA Asset Watch,Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Critical,100,Los Angeles,Multifamily,PNC Bank,Track site control precedent,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://commercialobserver.com/2026/07/kolter-rockpoint-sutton-hilltop-gardens-mobile-home-park-palm-beach-gardens/
2026-07-09,20260709-001033-8807486d,CARD-20260709-017,LA Asset Watch,Entitlement / Permitting - Beverly Hills / California - 23 homes slated for 227 N. Swall Drive in Beverly Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/23-homes-slated-227-n-swall-drive-beverly-hills
2026-07-09,20260709-001033-8807486d,CARD-20260709-019,LA Asset Watch,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Critical,100,Los Angeles,Apartment,Fannie Mae,Track local sponsor activity,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/
2026-07-09,20260709-001033-8807486d,CARD-20260709-018,LA Asset Watch,General Project Signal - Los Angeles / California - Mixed-use affordable housing slated for 9700 W. Venice Blvd. in Palms,Critical,100,Los Angeles,Affordable Housing,Unknown,Benchmark density bonus use,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/mixed-use-affordable-housing-slated-9700-w-venice-blvd-palms
2026-07-09,20260709-001033-8807486d,CARD-20260709-001,Signal Quality,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Critical,91,Unknown,Mixed-Use Residential,AvalonBay,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-003,Signal Quality,Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Critical,91,Unknown,Multifamily,PNC Bank,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-002,Signal Quality,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Critical,91,California,Apartment,Fannie Mae,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-006,Opportunity,LA / California Entitlement Opportunity,Critical,91,California,Apartment,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/
2026-07-09,20260709-001033-8807486d,CARD-20260709-004,Signal Quality,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Critical,89,California,Apartment,CBRE,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-007,Opportunity,LA / California Entitlement Opportunity,Critical,89,California,Apartment,Fannie Mae,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/
2026-07-09,20260709-001033-8807486d,CARD-20260709-005,Signal Quality,Acquisition - Miami / Florida - Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisit...,Critical,88,Unknown,Apartment,AvalonBay,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-008,Opportunity,Acquisition Opportunity,Critical,86,Miami / Florida,Apartment,AvalonBay,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://yieldpro.com/2026/07/avalonbay-miami/
2026-07-09,20260709-001033-8807486d,CARD-20260709-009,Opportunity,Acquisition Opportunity,Critical,85,Miami / Florida,Mixed-Use Residential,AvalonBay,"Acquisition Opportunity may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.","Use as a possible acquisition, pricing, or distressed basis benchmark",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/avalon-bay-planning-apartments-retail-in-south-miami/
2026-07-09,20260709-001033-8807486d,CARD-20260709-026,Market Entry Window,California,Critical,85,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-010,Opportunity,JV / Partnership Gap,Critical,83,Miami / Florida,General Residential,CBRE,"JV / Partnership Gap may create a pricing, capital, partnership, or pipeline opening in Miami / Florida.",Map possible GP partnership or capability-building relationship,Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/partnership-acquires-coral-gables-office-portfolio-in-south-florida-for-97-8m/
2026-07-09,20260709-001033-8807486d,CARD-20260709-021,GP Watch,CBRE,Critical,81,California,Apartment,CBRE,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-022,GP Watch,Eagle Real Estate,Critical,80,California,Affordable Housing,Eagle Real Estate,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-032,Lifecycle Watch,Development Start - Dallas / Texas - JVP Begins Work on 110K-SF Office Building at Frisco’s The Mix,High,77,Unknown,Mixed-Use Residential,Unknown,Same Stage Persistence,Lifecycle transition affects timing and project execution confidence.,Monitor for another run to confirm lifecycle direction,lifecycle_transition_report.md,https://www.connectcre.com/stories/jvp-starts-work-on-110k-sf-office-building-at-friscos-the-mix/
2026-07-09,20260709-001033-8807486d,CARD-20260709-033,Lifecycle Watch,General Project Signal - Dallas / Texas - Trademark Opens The Vickery in Ft. Worth,High,77,Unknown,Apartment,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/trademark-opens-the-vickery-in-ft-worth/
2026-07-09,20260709-001033-8807486d,CARD-20260709-023,GP Watch,Fannie Mae,High,73,California,Apartment,Fannie Mae,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-011,Distress,refinancing stress,High,73,California,Apartment,Unknown,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/slatt-capital-arranges-life-company-loan-for-novato-multifamily/
2026-07-09,20260709-001033-8807486d,CARD-20260709-024,GP Watch,AvalonBay,High,72,Miami / Florida,Apartment,AvalonBay,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,gp_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-025,GP Watch,Kennedy Wilson,High,72,Los Angeles / California,Apartment,Kennedy Wilson,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-034,Lifecycle Watch,Trademark Opens The Vickery in Ft. Worth,High,70,Dallas / Texas,Apartment,Unknown,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/trademark-opens-the-vickery-in-ft-worth/
2026-07-09,20260709-001033-8807486d,CARD-20260709-029,Entitlement Watch,CEQA / Environmental Review,High,65,Dallas / Texas,Apartment,Unknown,CEQA risk,Entitlement and permitting can affect site timing and execution risk.,"Monitor CEQA timeline, appeals, and environmental review milestones",entitlement_intelligence_report.md,https://www.bisnow.com/dallas-ft-worth/news/multifamily/apartment-locators-balance-transparency-with-tiktok-trends-as-their-influence-expands-135286
2026-07-09,20260709-001033-8807486d,CARD-20260709-027,Market Entry Window,National / Other,Medium,63,National / Other,80,Unknown,Early Signal / Prepare,active opportunity radar signals; possible distress or recapitalization watch,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-012,Distress,construction loan gap,Medium,61,Miami / Florida,Multifamily,PNC Bank,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/07/kolter-rockpoint-sutton-hilltop-gardens-mobile-home-park-palm-beach-gardens/
2026-07-09,20260709-001033-8807486d,CARD-20260709-038,Source Health,Critical source validation warnings,Medium,59,National / Other,General Residential,Unknown,14 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-07-09,20260709-001033-8807486d,CARD-20260709-013,Distress,construction loan gap,Medium,59,Miami / Florida,Apartment,Unknown,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,distress_watchlist_report.md,https://www.connectcre.com/stories/lcor-inks-192-5m-construction-loan-for-biscayne-bay-apartments/
2026-07-09,20260709-001033-8807486d,CARD-20260709-014,Distress,construction loan gap,Medium,59,Phoenix / Arizona,Apartment,Unknown,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,distress_watchlist_report.md,https://www.connectcre.com/stories/livmark-lands-115-5m-construction-loan-for-ft-collins-apartments/
