run_date,run_id,run_timestamp,duplicate_cluster_id,deal_fingerprint_id,duplicate_count,primary_reference_article,duplicate_articles,deduplicated_opportunity_score,deduplicated_distress_score,opportunities_before_deduplication,distress_before_deduplication,opportunities_removed_via_deduplication,distress_inflation_prevented,multi_source_confirmation,strongest_opportunity_type,strongest_distress_type,market,residential_sector
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-005,DFP-BE78A7CD99,2,Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,81,61,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Multifamily
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-008,DFP-3A117CD672,2,Slatt Capital Arranges Life Company Loan for Novato Multifamily,Slatt Capital Arranges Life Company Loan for Novato Multifamily,70,73,1,1,0,0,Yes,,refinancing stress,California,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-023,DFP-22EE1ED222,2,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,LCOR Inks $192.5M Construction Loan for Biscayne Bay Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-017,DFP-AA82DA71BC,2,Livmark Lands $115.5M Construction Loan for Ft. Collins Apartments,Livmark Lands $115.5M Construction Loan for Ft. Collins Apartments,63,59,1,1,0,0,Yes,Construction Financing Gap,,Phoenix / Arizona,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-028,DFP-1579D60640,2,Gantry Places $40M in Loans for Suburban Portland Multifamily Communities,Gantry Places $40M in Loans for Suburban Portland Multifamily Communities,62,58,1,1,0,0,Yes,Refinancing Gap,,Other / Unknown,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-021,DFP-3A14A4D17E,2,S3 Capital Lends $111M for Miami Resi Tower,S3 Capital Lends $111M for Miami Resi Tower,60,56,1,1,0,0,Yes,Construction Financing Gap,,Miami / Florida,Multifamily
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-032,DFP-24EAB4B094,2,Rockpoint and Urby Form JV to Develop Luxury Resi Tower on the Jersey City Waterfront,Rockpoint and Urby Form JV to Develop Luxury Resi Tower on the Jersey City Waterfront,57,52,1,1,0,0,Yes,Construction Financing Gap,,New York City / New York,Multifamily
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-024,DFP-A44D4EB917,2,Concord Summit Capital Arranges $115.5M Construction Loan for Collins at Union Park,Concord Summit Capital Arranges $115.5M Construction Loan for Collins at Union Park,57,42,1,1,0,0,Yes,Construction Financing Gap,,Colorado,Multifamily
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-001,DFP-BB73BB97D4,1,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Yorba Linda Parking Lot Sells for Townhome Redevelopment,91,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-004,DFP-C9AF8EBD2C,1,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,89,0,1,0,0,0,No,LA / California Entitlement Opportunity,,California,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-003,DFP-A0C2BD1262,1,Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisition of South Miami Development Site,Cushman & Wakefield’s Virgilio Fernandez Represents AvalonBay Communities in $22M Acquisition of South Miami Development Site,86,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-002,DFP-DB5E52C77E,1,"Avalon Bay Planning Apartments, Retail in South Miami","Avalon Bay Planning Apartments, Retail in South Miami",85,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,Mixed-Use Residential
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-014,DFP-8252CCDFBA,1,Partnership Acquires Coral Gables Office Portfolio in South Florida for $97.8M,Partnership Acquires Coral Gables Office Portfolio in South Florida for $97.8M,83,0,1,0,0,0,No,JV / Partnership Gap,,Miami / Florida,General Residential
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-010,DFP-BB6652008F,1,"Kennedy Wilson, Jamison partner on 4K affordable units in LA","Kennedy Wilson, Jamison partner on 4K affordable units in LA",82,0,1,0,0,0,No,Office-to-Residential Conversion Opportunity,,Los Angeles / California,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-006,DFP-72ABDDB5C1,1,Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,81,0,1,0,0,0,No,LA / California Entitlement Opportunity,,Santa Monica / California,Mixed-Use Residential
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-016,DFP-EA7EE45717,1,How Alliance Residential secured 2K apartments in 6 months,How Alliance Residential secured 2K apartments in 6 months,79,0,1,0,0,0,No,Acquisition Opportunity,,Los Angeles / California,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-009,DFP-C768BC575C,1,Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Phoenix,Marcus & Millichap Arranges $4.75M Sale of Multifamily Community Fireside Apartments in Phoenix,79,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Phoenix / Arizona,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-019,DFP-57DB0FC8DC,1,Alliance Sells Phoenix Apartments for $81.4M,Alliance Sells Phoenix Apartments for $81.4M,78,0,1,0,0,0,No,Acquisition Opportunity,,Phoenix / Arizona,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-015,DFP-13689676EF,1,Marcus & Millichap Brokers $6.32M Sale of Multifamily Apartment Property in Central Florida,Marcus & Millichap Brokers $6.32M Sale of Multifamily Apartment Property in Central Florida,78,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Florida,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-022,DFP-4D0058AABC,1,Pembroke Pines Rental Asset Trades for $80.5M,Pembroke Pines Rental Asset Trades for $80.5M,75,0,1,0,0,0,No,Acquisition Opportunity,,Miami / Florida,Apartment
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-033,DFP-B7D3C4012C,1,Marcus & Millichap Brokers 316-Unit Multifamily Sale in Fort Worth,Marcus & Millichap Brokers 316-Unit Multifamily Sale in Fort Worth,75,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Dallas / Texas,Multifamily
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-040,DFP-357364228B,1,MMCC Arranges Financing for Northridge Offices,MMCC Arranges Financing for Northridge Offices,74,0,1,0,0,0,No,GP Capability Partnership Opportunity,,Los Angeles / California,General Residential
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-027,DFP-0CB7E7A40D,1,"Brookfield JV Buys Site For 6,500-Unit Project In Boston Suburbs","Brookfield JV Buys Site For 6,500-Unit Project In Boston Suburbs",74,0,1,0,0,0,No,JV / Partnership Gap,,Other / Unknown,Mixed-Use Residential
2026-07-09,20260709-001033-8807486d,2026-07-09 00:10:33,DCL-20260709-029,DFP-BD7E0D3AAC,1,Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment Community,Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment Community,63,0,1,0,0,0,No,Acquisition Opportunity,,California,Affordable Housing
