run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-07-09,20260709-001033-8807486d,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,94,78.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-09,20260709-001033-8807486d,AvalonBay,Tier 1 / Immediate Strategic Importance,100,Apartment,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-09,20260709-001033-8807486d,CBRE,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,100,77.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-09,20260709-001033-8807486d,Kennedy Wilson,Tier 1 / Immediate Strategic Importance,100,Apartment,Los Angeles / California,Core Multifamily News,Other,office-to-residential conversion; JV / partnership; operational technology / AI adoption,1,100,100.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-07-09,20260709-001033-8807486d,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas; Florida; Los Angeles / California; Phoenix / Arizona,Core Multifamily News; Regional / California / LA Sources,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,4,93,75.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-07-09,20260709-001033-8807486d,Eagle Real Estate,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,85,85.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
2026-07-09,20260709-001033-8807486d,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-09,20260709-001033-8807486d,High Street Residential,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Santa Monica / California,Regional / California / LA Sources,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-09,20260709-001033-8807486d,Slatt Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Regional / California / LA Sources,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-07-09,20260709-001033-8807486d,Jersey City Waterfront Residential,Tier 3 / Growth and Market Signal Watch,50,Multifamily,New York City / New York,Core Multifamily News,Other,disposition / exit; JV / partnership,1,97,97.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,90,Map potential GP / JV relationship and monitor partnership activity
2026-07-09,20260709-001033-8807486d,Concord Summit Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Colorado; Phoenix / Arizona,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,2,100,92.5,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,88,Track refinancing or recapitalization pipeline
2026-07-09,20260709-001033-8807486d,PNC Bank,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Miami / Florida,Core Multifamily News,Other,refinancing,1,100,100.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Track refinancing or recapitalization pipeline
2026-07-09,20260709-001033-8807486d,Sunrise Senior Living,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,New York City / New York,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,82,82.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track capital deployment and pricing signals
2026-07-09,20260709-001033-8807486d,Wells Fargo Bank,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-07-09,20260709-001033-8807486d,S3 Capital,Tier 3 / Growth and Market Signal Watch,50,Multifamily,Miami / Florida,Core Multifamily News,Other,refinancing,1,95,95.0,Refinancing / Recapitalization,Capital Partner Tracking Signal,capital market sentiment indicator,Low,81,Track refinancing or recapitalization pipeline
2026-07-09,20260709-001033-8807486d,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Other / Unknown,Core Multifamily News,Other,acquisition; JV / partnership; operational technology / AI adoption,1,54,54.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,80,Map potential GP / JV relationship and monitor partnership activity
2026-07-09,20260709-001033-8807486d,Multifamily Northern Virginia Investments,Tier 3 / Growth and Market Signal Watch,50,Apartment,Northern Virginia / Virginia,Core Multifamily News,Other,disposition / exit; office-to-residential conversion,1,86,86.0,Capital Outflow / Exit,GP Capability Benchmark Signal,construction strategy signal,Low,78,Monitor only
2026-07-09,20260709-001033-8807486d,Suburban Portland Multifamily Communities,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,84,84.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,77,Track refinancing or recapitalization pipeline
2026-07-09,20260709-001033-8807486d,Waterton,Tier 2 / Strategic Watch,75,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,1,58,58.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,75,Track capital deployment and pricing signals
