run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-07-09,20260709-001033-8807486d,LAP-20260709-003,PRJ-20260709-0049,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,California,California,Fannie Mae,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,11,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-004,PRJ-20260709-0170,"Acquisition - Miami / Florida - Avalon Bay Planning Apartments, Retail in South Miami",Los Angeles,South Florida,AvalonBay,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,5,0,0,100,26,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-019,PRJ-20260709-0016,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Santa Monica,2716 Ocean Park Blvd,High Street Residential,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,100,26,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-09,20260709-001033-8807486d,LAP-20260709-002,PRJ-20260709-0172,Construction Financing - Miami / Florida - Kolter and Rockpoint Land $108M Loan for Palm Beach Gardens Rental,Los Angeles,South Florida,PNC Bank,Multifamily,Site Acquisition / Site Control,Newly Detected,Low Stall Risk,0,5,5,97,39,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-025,PRJ-20260709-0012,Entitlement / Permitting - Beverly Hills / California - 23 homes slated for 227 N. Swall Drive in Beverly Hills,Los Angeles,227 N. Swall Drive,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-026,PRJ-20260709-0034,General Project Signal - Los Angeles / California - Mixed-use affordable housing slated for 9700 W. Venice Blvd. in Palms,Los Angeles,9700 W. Venice Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,94,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-005,PRJ-20260709-0089,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison partner on 4K affordable units in LA",Los Angeles,Los Angeles,Kennedy Wilson,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,91,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-001,PRJ-20260709-0052,Acquisition - California - Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment...,Orange County,California,Unknown,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,7,86,66,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-006,PRJ-20260709-0087,Acquisition - Los Angeles / California - How Alliance Residential secured 2K apartments in 6 months,Los Angeles,Los Angeles,Alliance Residential,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,86,25,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-028,PRJ-20260709-0021,Office-to-Residential Conversion - Los Angeles / California - Koreatown offices at 3700 Wilshire Blvd. to be converted to housing,Los Angeles,3700 Wilshire Blvd,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,44,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-007,PRJ-20260709-0065,"Acquisition - Dallas / Texas - MG Properties Buys 458-Unit Apartment Community in Richardson, Texas",Los Angeles,Dallas,Unknown,Apartment,Delivery / Opening,Persistent Same Stage,Low Stall Risk,0,0,0,82,33,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-035,PRJ-20260709-0100,Refinancing - Other / Unknown - Gantry Places $40M in Loans for Suburban Portland Multifamily Communities,Los Angeles,Los Angeles,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,1,79,43,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-018,PRJ-20260709-0041,General Project Signal - Atlanta / Georgia - Developer Duo Adding 350 Apartments to Dunwoody Mixed-Use Project,Los Angeles,Atlanta,Unknown,Mixed-Use Residential,Unknown Stage,Unknown,Low Stall Risk,0,0,0,79,32,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-07-09,20260709-001033-8807486d,LAP-20260709-008,PRJ-20260709-0067,Disposition / Exit - Dallas / Texas - Marcus & Millichap Brokers 316-Unit Multifamily Sale in Fort Worth,Los Angeles,Fort Worth,Marcus & Millichap,Multifamily,Unknown Stage,Newly Detected,Unknown,0,0,0,79,22,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-046,PRJ-20260709-0015,"Entitlement / Permitting - San Francisco / California - Renderings Revealed for 230 Anza Street, San Francisco",California,230 Anza Street,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,77,29,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-050,PRJ-20260709-0014,"Renderings Revealed for 230 Anza Street, San Francisco",California,230 Anza Street,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,77,21,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-027,PRJ-20260709-0003,"JV / Partnership - California - Foundation Complete For 1523 Harrison Street, Downtown Oakland",Los Angeles,1523 Harrison Street,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,76,26,General LA / California monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-09,20260709-001033-8807486d,LAP-20260709-042,PRJ-20260709-0019,Koreatown offices at 3700 Wilshire Blvd. to be converted to housing,Los Angeles,3700 Wilshire Blvd,Unknown,Office-to-Residential Conversion,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,36,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-043,PRJ-20260709-0022,45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood,Los Angeles,3717 Cardiff Ave,Unknown,Apartment,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,34,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-049,PRJ-20260709-0018,Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Los Angeles,2716 Ocean Park Blvd,Unknown,Mixed-Use Residential,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,75,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-051,PRJ-20260709-0010,23 homes slated for 227 N. Swall Drive in Beverly Hills,Los Angeles,227 N. Swall Drive,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,75,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-052,PRJ-20260709-0035,Mixed-use affordable housing slated for 9700 W. Venice Blvd. in Palms,Los Angeles,9700 W. Venice Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,75,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-011,PRJ-20260709-0090,Disposition / Exit - Dallas / Texas - Marcus & Millichap Brokers 316-Unit Multifamily Sale in Fort Worth,Los Angeles,Los Angeles,Marcus & Millichap,General Residential,Unknown Stage,Newly Detected,Unknown,0,0,0,75,17,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-010,PRJ-20260709-0094,Disposition / Exit - Los Angeles / California - Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate,Los Angeles,Los Angeles,Unknown,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,73,38,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-013,PRJ-20260709-0128,Acquisition - California - Eagle Real Estate Partners and The Vistria Group Acquire 402-Unit Orange County Apartment...,Orange County,Orange County,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,72,37,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-048,PRJ-20260709-0030,Disposition / Exit - Los Angeles / California - Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate,Los Angeles,9019 Long Beach Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,72,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-055,PRJ-20260709-0026,Trademark Opens The Vickery in Ft. Worth,Los Angeles,700 W. Vickery Blvd,Unknown,Apartment,Unknown Stage,Newly Detected,Unknown,0,0,0,72,16,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-009,PRJ-20260709-0063,"Acquisition - Dallas / Texas - MG Properties Buys 458-Unit Apartment Community in Richardson, Texas",Los Angeles,Dallas,Unknown,Apartment,Delivery / Opening,Mature / Operating,Low Stall Risk,0,0,0,70,33,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-057,PRJ-20260709-0031,Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate,Los Angeles,9019 Long Beach Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,62,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-059,PRJ-20260709-0028,Bungalow court to become small lot homes at 7416 S. Figueroa Street,Los Angeles,7416 S. Figueroa Street,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,62,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-07-09,20260709-001033-8807486d,LAP-20260709-041,PRJ-20260709-0033,MMCC Arranges Financing for Northridge Offices,Los Angeles,9221 Corbin Ave,Millichap Capital,General Residential,Unknown Stage,Newly Detected,Unknown,0,0,0,56,17,General LA / California monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-07-09,20260709-001033-8807486d,LAP-20260709-012,PRJ-20260709-0096,Disposition / Exit - Los Angeles / California - Affordable for-sale housing proposed at 9019 Long Beach Blvd. in South Gate,Los Angeles,Los Angeles,Unknown,Mixed-Use Residential,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,1,0,0,54,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-07-09,20260709-001033-8807486d,LAP-20260709-015,PRJ-20260709-0169,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Santa Monica,Santa Monica,High Street Residential,Mixed-Use Residential,Unknown Stage,Unknown,Low Stall Risk,6,0,0,50,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
