run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,California,Apartment,23,16,12,84.7,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Los Angeles,Apartment,12,8,7,86.6,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,National / Other,Multifamily,28,13,7,72.9,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Southeast,Apartment,10,6,1,77.1,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,New York,Affordable Housing,5,3,2,82.6,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Florida,Apartment,6,3,0,81.2,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Texas,Apartment,4,3,0,74.5,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Arizona,BTR / Single-Family Rental,3,2,3,81.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Phoenix,BTR / Single-Family Rental,3,2,3,81.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Sun Belt,Apartment,1,1,0,97.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Seattle,Affordable Housing,2,1,0,75.5,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Austin,Mixed-Use Residential,1,1,0,73.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-06-02,20260602-045446-a07523c4,2026-06-02 04:54:46,Dallas,Multifamily,1,0,0,60.0,None detected,None detected,General market monitoring,General Monitoring,Monitor only
