run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,distress_id,deal_fingerprint_id,duplicate_cluster_id,distress_type,market,residential_sector,gp_or_developer,lender_or_debt_provider,related_project_or_deal,distress_score,distress_priority_label,evidence_signals,potential_woomi_angle,recommended_next_action,source_article_title,url,confidence_level
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0047,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,100,DST-20260602-001,DFP-38DEE0D2A8,DCL-20260602-001,construction loan gap,California,Apartment,JLL,JLL,Construction Financing - California - JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,80,Critical Distress Watch,Construction Financing; construction loan,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",JLL Lines Up $144M Construction Loan for Santa Ana Multifamily,https://www.connectcre.com/stories/jll-lines-up-144m-construction-loan-for-santa-ana-multifamily/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0050,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,100,DST-20260602-017,DFP-920342F693,DCL-20260602-017,recapitalization need,California,Affordable Housing,PEF Advisors,Unknown,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",72,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options","PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0050,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,100,DST-20260602-026,DFP-A9A85262D5,DCL-20260602-026,recapitalization need,California,Affordable Housing,PEF Advisors,Unknown,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,70,High Distress Watch,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing Properties,https://yieldpro.com/2026/06/california-preservation-equity-fund/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0151,Refinancing - Sarasota / Florida - Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Flo...,100,DST-20260602-003,DFP-4E881B8C81,DCL-20260602-003,refinancing stress,Sarasota / Florida,Multifamily,Berkadia,Berkadia,Refinancing - Sarasota / Florida - Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Flo...,67,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Florida,https://yieldpro.com/2026/06/render-legacy-trail/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0096,General Project Signal - Miami / Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,100,DST-20260602-013,DFP-AC020A2D7E,DCL-20260602-013,bridge loan stress,Miami / Florida,Apartment,Berkadia,Berkadia,General Project Signal - Miami / Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,64,High Distress Watch,General Project Signal; bridge loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,https://www.connectcre.com/stories/s-florida-ritz-carlton-developer-inks-401m-bridge-loan/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0165,Construction Financing - Washington DC - Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,100,DST-20260602-007,DFP-8B5EACB34C,DCL-20260602-007,construction loan gap,Washington DC,Apartment,Basis Investment Group,Unknown,Construction Financing - Washington DC - Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,63,High Distress Watch,Construction Financing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,https://www.connectcre.com/stories/basis-investment-group-secures-43m-refinancing-for-newly-built-philadelphia-mf/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0099,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,80,DST-20260602-020,DFP-E32E8A9E2D,DCL-20260602-020,construction loan gap,Miami / Florida,Apartment,Unknown,Unknown,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,60,High Distress Watch,Construction Financing; construction loan,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Alta Developers Lands $91.8M Construction Loan for Miami Apartments,https://www.connectcre.com/stories/alta-developers-lands-91-8m-construction-loan-for-miami-apartments/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0098,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,100,DST-20260602-024,DFP-BDCE05BA80,DCL-20260602-024,refinancing stress,Miami / Florida,Mixed-Use Residential,IPA,Unknown,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,60,High Distress Watch,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables and Announces New Partner,https://yieldpro.com/2026/06/merrick-parc/,Medium
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0110,"Office-to-Residential Conversion - New York - Partnership Breaks Ground on $147M Affordable Housing Redevelopment in Poughkeepsie, New Y...",80,DST-20260602-028,DFP-7C9E78AAF2,DCL-20260602-028,construction loan gap,New York,Student Housing,Unknown,Unknown,Construction Financing - New York - S3 Capital Provides $132M Loan for Washington Heights Student Housing,55,Monitor,Construction Financing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,S3 Capital Provides $132M Loan for Washington Heights Student Housing,https://www.connectcre.com/stories/s3-capital-provides-131m-loan-for-washington-heights-student-housing/,Low
2026-06-02,20260602-045446-a07523c4,PRJ-20260602-0034,Entitlement / Permitting - Atlanta / Georgia - Cambridge Properties Bringing New Life to Aging Charlotte Center,80,DST-20260602-051,DFP-7277C0303C,DCL-20260602-051,refinancing stress,Atlanta / Georgia,Student Housing,Unknown,Unknown,Refinancing - Atlanta / Georgia - Georgia Tech Student Housing Investors Ink Refi,52,Monitor,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening",Monitor for repeated distress signals,Georgia Tech Student Housing Investors Ink Refi,https://www.connectcre.com/stories/georgia-tech-student-housing-investors-ink-refi/,Medium
