run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,Alliance Residential,Alliance Residential,100,100,90,55,90,100,0,100,50,82,80,Tier 2 High Potential GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Inflow; JV / Partnership; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,delivered; completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,PCCP,PCCP,89,100,90,55,90,100,0,100,50,78,79,Tier 2 High Potential GP,Riverside / California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,delivered; completed,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,Freestone Capital,Freestone Capital,99,98,90,100,70,100,0,100,0,67,78,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; acquisition; recapitalization; JV / partnership; capital raise; operational technology / AI adoption; distressed recapitalization,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,PEF Advisors,PEF Advisors,99,98,90,100,70,100,0,100,0,67,78,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; acquisition; recapitalization; JV / partnership; capital raise; operational technology / AI adoption; distressed recapitalization,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,JLL,JLL,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,jll,jll,Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,Santa Ana Multifamily JLL Capital,JLL,100,100,90,100,90,65,0,100,0,67,76,Tier 2 High Potential GP,California,Apartment,Other,jll,jll,Capital Inflow; Construction Financing; Disposition / Exit; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,Berkadia,Berkadia,100,99,90,55,90,100,0,90,0,67,75,Tier 2 High Potential GP,Miami / Florida,Apartment,Other,berkadia,berkadia,Acquisition; Capital Inflow; Refinancing; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,CBRE,CBRE,100,93,90,55,80,65,25,100,0,67,71,Tier 2 High Potential GP,Los Angeles / California,Office-to-Residential Conversion,Other,cbre,cbre,Development Capital Deployment; Office-to-Residential Conversion; entitlement; office-to-residential conversion; operational technology / AI adoption; operational efficiency push,adaptive reuse,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,Wood Partners,Wood Partners,73,91,75,55,90,100,0,90,0,52,71,Tier 2 High Potential GP,Atlanta / Georgia,Apartment,Other,northmarq,northmarq,Capital Outflow / Exit; Disposition / Exit; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-06-02,20260602-010310-89150adf,2026-06-02 01:03:10,Sale Sets Cap Rate Benchmark SRS Real Estate,Sale Sets Cap Rate Benchmark SRS Real Estate,72,80,75,55,30,100,0,100,25,59,65,Tier 3 Monitoring GP,Los Angeles / California,General Residential,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
