run_date,run_id,canonical_project_id,canonical_project_name,market,submarket,residential_sector,gp_or_developer,first_seen_date,last_seen_date,observation_count,source_count,lifecycle_stage_history,latest_lifecycle_stage,highest_opportunity_score,highest_risk_score,entitlement_signal_count,timing_signal_count,financing_signal_count,distress_signal_count,relationship_edge_count,progression_status,stall_risk_label,persistent_asset_score,woomi_asset_watch_priority,recommended_asset_memory_follow_up
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0152,Refinancing - Sarasota / Florida - Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Flo...,Unknown,Sarasota,Multifamily,Berkadia,2026-06-02,2026-06-02,5,5,Refinancing / Recapitalization,Refinancing / Recapitalization,99,49,0,0,5,0,0,Persistent Same Stage,Low Stall Risk,92,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0047,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,Senior Housing,JLL,2026-06-02,2026-06-02,34,10,Unknown Stage; Unknown Stage; Refinancing / Recapitalization,Unknown Stage,93,57,0,34,12,1,9,Persistent Same Stage,Medium Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0165,Construction Financing - Washington DC - Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,Unknown,Washington Dc,Apartment,Basis Investment Group,2026-06-02,2026-06-02,11,9,Refinancing / Recapitalization,Refinancing / Recapitalization,97,48,0,11,11,1,3,Persistent Same Stage,Low Stall Risk,91,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0050,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,California,California,Affordable Housing,PEF Advisors,2026-06-02,2026-06-02,22,10,Refinancing / Recapitalization; Refinancing / Recapitalization,Refinancing / Recapitalization,86,54,0,0,18,2,4,Persistent Same Stage,Medium Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0134,"JV / Partnership - Riverside / California - PCCP, Alliance Residential Buy 184-Unit Multifamily Community in Riverside, California",California,Riverside,Apartment,Alliance Residential,2026-06-02,2026-06-02,10,5,Delivery / Opening; Unknown Stage,Delivery / Opening,99,31,0,0,0,0,0,Mature / Operating,Low Stall Risk,89,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0084,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 24-Unit Multifamily Property Lake Country Apartments i...,California,Los Angeles,Apartment,Marcus & Millichap,2026-06-02,2026-06-02,10,6,Unknown Stage,Unknown Stage,96,31,0,0,0,0,0,Unknown,Low Stall Risk,88,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0079,Office-to-Residential Conversion - Los Angeles / California - L.A. Mayor Karen Bass On Fast-Tracking Housing and Reviving Downtown,California,Los Angeles,Office-to-Residential Conversion,CBRE,2026-06-02,2026-06-02,16,8,Unknown Stage; Unknown Stage,Unknown Stage,90,36,4,0,0,0,0,Unknown,Low Stall Risk,87,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0089,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,California,Los Angeles,Affordable Housing,Unknown,2026-06-02,2026-06-02,14,4,Site Acquisition / Site Control; Unknown Stage; Unknown Stage; Delivery / Opening; Unknown Stage,Site Acquisition / Site Control,84,36,14,0,0,0,0,Mature / Operating,Low Stall Risk,86,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0157,Construction Financing - Miami / Florida - Alta Developers Lands $91.8M Construction Loan for Miami Apartments,Unknown,South Florida,Apartment,Unknown,2026-06-02,2026-06-02,6,3,Refinancing / Recapitalization; Vertical Construction,Refinancing / Recapitalization,84,47,0,6,3,0,0,Persistent Same Stage,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
2026-06-02,20260602-021112-26633af2,PRJ-20260602-0051,Entitlement / Permitting - California - 80 homes coming to 824 S. Gladys Ave. in San Gabriel,California,California,Apartment,Unknown,2026-06-02,2026-06-02,10,6,Site Acquisition / Site Control; Unknown Stage,Site Acquisition / Site Control,78,38,10,0,0,0,0,Unknown,Low Stall Risk,84,Priority Asset Watch,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes"
