run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-02,20260602-045446-a07523c4,Alliance Residential,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia; California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,4,100,87.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-02,20260602-045446-a07523c4,PCCP,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,100,100.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Houston / Texas; Miami / Florida; Sarasota / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,3,100,89.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,99,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,2,84,75.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,98,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,Lincoln Property Company,Tier 2 / Strategic Watch,75,Apartment,Santa Monica / California,Regional / California / LA Sources,Other,entitlement; operational technology / AI adoption,1,100,100.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,98,Review California / LA capital and developer activity
2026-06-02,20260602-045446-a07523c4,PEF Advisors,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,2,84,75.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,98,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Other / Unknown,Core Multifamily News; Regional / California / LA Sources,Other,disposition / exit; operational technology / AI adoption,2,100,96.0,Capital Outflow / Exit,GP Capability Benchmark Signal,competitive pressure indicator,High,97,Review California / LA capital and developer activity
2026-06-02,20260602-045446-a07523c4,IPA,Tier 3 / Growth and Market Signal Watch,50,Apartment,Dallas / Texas; Miami / Florida; New York City / New York,Core Multifamily News,Other,disposition / exit; refinancing; JV / partnership; capital raise,3,99,74.3,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,96,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,CBRE,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Los Angeles / California,Core Multifamily News,Other,entitlement; office-to-residential conversion; operational technology / AI adoption,2,100,82.0,Development Capital Deployment,GP Capability Benchmark Signal,competitive pressure indicator,High,93,Review California / LA capital and developer activity
2026-06-02,20260602-045446-a07523c4,Santa Ana Multifamily JLL Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,High,91,Review California / LA capital and developer activity
2026-06-02,20260602-045446-a07523c4,Wood Partners,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,100,100.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,91,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,BHI,Tier 3 / Growth and Market Signal Watch,50,Office-to-Residential Conversion,Other / Unknown,Core Multifamily News,Other,refinancing; office-to-residential conversion; JV / partnership,1,96,96.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,89,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,S3 Capital,Tier 3 / Growth and Market Signal Watch,50,Student Housing,New York,Core Multifamily News,Other,refinancing; capital raise; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,86,Track capital deployment and pricing signals
2026-06-02,20260602-045446-a07523c4,Somerset Companies,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Washington DC,Site / Parcel Source Expansion,Other,JV / partnership; operational technology / AI adoption,1,85,85.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,Low,85,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,Avison Young,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,disposition / exit; refinancing,1,99,99.0,Capital Outflow / Exit,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Review institutional pricing and capital partner signals
2026-06-02,20260602-045446-a07523c4,Basis Investment Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Washington DC,Core Multifamily News,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-02,20260602-045446-a07523c4,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,disposition / exit; refinancing,1,99,99.0,Capital Outflow / Exit,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Review institutional pricing and capital partner signals
2026-06-02,20260602-045446-a07523c4,MacFarlane Partners,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,San Francisco / California,Regional / California / LA Sources,Other,entitlement; JV / partnership,1,79,79.0,Development Capital Deployment,Potential JV / Partnership Signal,potential JV partnership signal,Low,83,Map potential GP / JV relationship and monitor partnership activity
2026-06-02,20260602-045446-a07523c4,Miami Apartments Madison Realty Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track refinancing or recapitalization pipeline
2026-06-02,20260602-045446-a07523c4,PNC Bank,Tier 3 / Growth and Market Signal Watch,50,Apartment,New York City / New York,Core Multifamily News,Other,disposition / exit; refinancing,1,99,99.0,Capital Outflow / Exit,Capital Partner Tracking Signal,capital market sentiment indicator,Low,83,Review institutional pricing and capital partner signals
2026-06-02,20260602-045446-a07523c4,SAGE,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,80,80.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,83,Track capital deployment and pricing signals
2026-06-02,20260602-045446-a07523c4,Crescent Communities,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; BTR expansion; operational technology / AI adoption,1,76,76.0,Capital Outflow / Exit,GP Capability Benchmark Signal,benchmark underwriting assumptions,Low,81,Monitor only
2026-06-02,20260602-045446-a07523c4,Sale Sets Cap Rate Benchmark SRS Real Estate,Tier 3 / Growth and Market Signal Watch,50,General Residential,Los Angeles / California,Regional / California / LA Sources,Other,disposition / exit; JV / partnership; operational technology / AI adoption,1,67,67.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,High,80,Map potential GP / JV relationship and monitor partnership activity
