run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-02,20260602-010310-89150adf,HCW-20260602-002,PRJ-20260602-0152,Refinancing - Sarasota / Florida - Berkadia Secures $82.1M Loan to Refinance Class A Multifamily Asset in Sarasota County Flo...,Unknown,Sarasota,Berkadia,Multifamily,Refinancing / Recapitalization,99,49,97,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-001,PRJ-20260602-0165,Construction Financing - Washington DC - Basis Investment Group Secures $43M Refinancing for Newly Built Philadelphia MF,Unknown,Washington Dc,Basis Investment Group,Apartment,Refinancing / Recapitalization,97,47,97,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-003,PRJ-20260602-0050,Recapitalization - California - PEF Advisors with Freestone Capital Form Joint Venture to Recapitalize Affordable Housing...,California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,86,54,95,Strong Institutional Signal,10,22,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 22 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-004,PRJ-20260602-0036,Acquisition - Atlanta / Georgia - Converted Belmont Mill Trades for $55.5M,Unknown,Atlanta,Harbor Group International,Student Housing,Site Acquisition / Site Control,77,36,94,Strong Institutional Signal,5,7,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-006,PRJ-20260602-0134,"JV / Partnership - Riverside / California - PCCP, Alliance Residential Buy 184-Unit Multifamily Community in Riverside, California",California,Riverside,Alliance Residential,Apartment,Delivery / Opening,99,31,91,Strong Institutional Signal,5,10,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 10 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-005,PRJ-20260602-0047,General Project Signal - California - JLL Arranges $252M Financing for Huntington Beach Seniors Project,California,California,JLL,Senior Housing,Unknown Stage,93,57,91,Strong Institutional Signal,10,34,LA urban infill opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 34 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-009,PRJ-20260602-0112,Office-to-Residential Conversion - Other / Unknown - BHI Lends $170M on Third Avenue Office-to-Resi Conversion,Unknown,Unknown,BHI,Office-to-Residential Conversion,Site Acquisition / Site Control,81,36,91,Strong Institutional Signal,7,7,Institutional capital movement,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-008,PRJ-20260602-0035,BTR / Build-to-Rent - Atlanta / Georgia - Crescent Debuts 151-Unit Lawrenceville BTR Community,Unknown,Atlanta,Crescent Communities,BTR / Single-Family Rental,Delivery / Opening,79,14,91,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-007,PRJ-20260602-0051,Entitlement / Permitting - California - 80 homes coming to 824 S. Gladys Ave. in San Gabriel,California,California,Unknown,Apartment,Site Acquisition / Site Control,78,38,91,Strong Institutional Signal,6,10,Entitlement progression,Priority Asset Watch,Review immediately,"6 source file(s), 10 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-02,20260602-010310-89150adf,HCW-20260602-010,PRJ-20260602-0154,General Project Signal - Miami / Florida - S. Florida Ritz-Carlton Developer Inks $401M Bridge Loan,Unknown,South Florida,Berkadia,Apartment,Refinancing / Recapitalization,68,28,90,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-011,PRJ-20260602-0100,Refinancing - Miami / Florida - Baron Property Group Secures Pre-Development Financing for Merrick Parc in Coral Gables an...,Unknown,Miami,IPA,Mixed-Use Residential,Refinancing / Recapitalization,73,40,89,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-012,PRJ-20260602-0084,Disposition / Exit - Other / Unknown - Marcus & Millichap Arranges Sale of 24-Unit Multifamily Property Lake Country Apartments i...,California,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,96,31,88,Strong Institutional Signal,6,10,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-013,PRJ-20260602-0079,Office-to-Residential Conversion - Los Angeles / California - L.A. Mayor Karen Bass On Fast-Tracking Housing and Reviving Downtown,California,Los Angeles,CBRE,Office-to-Residential Conversion,Unknown Stage,90,36,88,Strong Institutional Signal,8,16,LA urban infill opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 16 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-015,PRJ-20260602-0104,General Project Signal - National - Walker & Dunlop Leads $16.5B Fannie Mae Lending Market,Unknown,National,Walker & Dunlop,Multifamily,Unknown Stage,72,30,88,Strong Institutional Signal,7,9,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-016,PRJ-20260602-0037,Disposition / Exit - Atlanta / Georgia - Eaton Vance Picks Charlotte Rental Community for $65.8M,Unknown,Atlanta,JLL,Apartment,Unknown Stage,48,29,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-014,PRJ-20260602-0090,Entitlement / Permitting - Los Angeles / California - Infill housing slated for 349 N. Oakhurst Ave. in Beverly Hills,Los Angeles / California,Los Angeles,Unknown,Affordable Housing,Entitlement Under Review,48,38,88,Strong Institutional Signal,4,9,Entitlement progression,Priority Asset Watch,Review immediately,"4 source file(s), 9 observation(s), latest stage Entitlement Under Review, identity confidence 80"
2026-06-02,20260602-010310-89150adf,HCW-20260602-017,PRJ-20260602-0038,Disposition / Exit - Atlanta / Georgia - Charlotte Apartment Project Fetches $107M,Unknown,Atlanta,Wood Partners,Apartment,Unknown Stage,47,29,88,Strong Institutional Signal,5,5,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-018,PRJ-20260602-0153,BTR / Build-to-Rent - Phoenix / Arizona - Berkshire Hathaway acquires BTR player Taylor Morrison for $8.5B,California,Scottsdale,Berkshire Hathaway,BTR / Single-Family Rental,Unknown Stage,81,30,87,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-019,PRJ-20260602-0058,Acquisition - Houston / Texas - Town Lane Picks Up 186-Bed League City Sr. Living Facility,Unknown,Houston,Berkadia,Senior Housing,Unknown Stage,76,30,87,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-020,PRJ-20260602-0146,Entitlement / Permitting - Santa Monica / California - Updated plan for apartments at 1238 Lincoln Blvd. in Santa Monica,Santa Monica / California,Santa Monica,Lincoln Property Company,Apartment,Unknown Stage,50,31,84,Institutional Watch,5,5,Entitlement progression,Priority Asset Watch,Track entitlement progression,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-025,PRJ-20260602-0124,Acquisition - Other / Unknown - SAGE Arranges $21.5M Sale of Northern New Jersey Apartment Building,Unknown,Unknown,SAGE,Apartment,Unknown Stage,76,22,83,Institutional Watch,5,5,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-02,20260602-010310-89150adf,HCW-20260602-021,PRJ-20260602-0110,"Office-to-Residential Conversion - New York - Partnership Breaks Ground on $147M Affordable Housing Redevelopment in Poughkeepsie, New Y...",New York,New York,Unknown,Affordable Housing,Unknown Stage,72,51,83,Institutional Watch,8,14,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"8 source file(s), 14 observation(s), latest stage Unknown Stage, identity confidence 80"
