run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-001,PRJ-20260707-0079,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Unknown,L.A.,Kennedy Wilson,Affordable Housing,Early Site Signal,100,37,95,Strong Institutional Signal,7,7,LA urban infill opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Early Site Signal, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-002,PRJ-20260707-0055,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,California,California,Fannie Mae,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,9,11,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-003,PRJ-20260707-0064,"Acquisition - Dallas / Texas - IPA Arranges Sale of 250-Unit Alta Firewheel Apartments in Garland, Texas",Unknown,Dallas,Wood Partners,Apartment,Site Acquisition / Site Control,97,18,91,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-004,PRJ-20260707-0117,Disposition / Exit - National - Berkadia Hires C&W’s Blake Okland as Chief Revenue Officer,Unknown,National,Berkadia,Multifamily,Site Acquisition / Site Control,83,16,91,Strong Institutional Signal,8,10,Institutional capital movement,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-005,PRJ-20260707-0118,JV / Partnership - National - JLL Arranges Trophy Seniors Housing Portfolio Sale,Unknown,National,JLL,Senior Housing,Delivery / Opening,82,18,91,Strong Institutional Signal,7,9,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-006,PRJ-20260707-0068,"Acquisition - Atlanta / Georgia - Northmarq Arranges $25.5M Sale of Manufactured Housing Community in Duluth, Minnesota",Unknown,Duluth,Freddie Mac,Manufactured Housing,Unknown Stage,94,26,90,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-007,PRJ-20260707-0146,Refinancing - Other / Unknown - PCCP Provides $80M Loan for the Refinance of a 343-Unit Class A Apartment Property in Beth...,Unknown,Unknown,PCCP,Mixed-Use Residential,Delivery / Opening,87,48,89,Strong Institutional Signal,8,14,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 14 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-009,PRJ-20260707-0074,General Project Signal - Florida - Walker & Dunlop Arranges $232M Financing for Workforce Housing Portfolio,Florida,Florida,Walker & Dunlop,Affordable Housing,Unknown Stage,82,24,89,Strong Institutional Signal,7,9,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-008,PRJ-20260707-0053,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,California,CBRE,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,22,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-010,PRJ-20260707-0058,Development Start - California - KTGY and SHAC Mark Announce Groundbreaking of 11 El Camino Real in San Carlos California,California,California,Unknown,Apartment,Refinancing / Recapitalization,86,66,88,Strong Institutional Signal,7,20,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 20 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-011,PRJ-20260707-0177,Refinancing - Seattle - Gantry Secures $40M for Suburban Portland MF Assets,Seattle,Seattle,Unknown,Apartment,Refinancing / Recapitalization,84,46,88,Strong Institutional Signal,7,7,Refinancing opportunity,Priority Asset Watch,Review immediately,"7 source file(s), 7 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-07-07,20260707-235900-c117bd3d,HCW-20260707-012,PRJ-20260707-0044,Acquisition - Atlanta / Georgia - CBRE Arranges Sale of 16-Story Moore Office Building in Nashville,Unknown,Atlanta,CBRE,General Residential,Unknown Stage,74,19,88,Strong Institutional Signal,5,9,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 9 observation(s), latest stage Unknown Stage, identity confidence 100"
