run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-07-07,20260707-000948-c1f40a65,art_e31b86c5e8bdc553,art_e31b86c5e8bdc553; art_6e05306f1e52dc16; art_86bc6f4162c00691,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Seattle,CBRE,CBRE,CBRE,Kite Partners; Former Bank; Paul Bubny Former Bank; Merchants Bank,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 87-unit; address/street: 1321 queen anne ave; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,3,85.7,100,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_b3a21e31a93d102e,art_1832a4cdf36bc9a5; art_b3a21e31a93d102e; art_f49d2c3332c96bda,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,KIRE Group; California Loans Multifamily Western KIRE Group,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 2114 e. 7th st; project/asset term: apartments,high,Project Financing / Capital Event,Apartment,refinancing; operational technology / AI adoption,California,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,3,100.0,100,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_ef6b36a9438409a8,art_cab5c5931d48e294; art_ef6b36a9438409a8,Development Activity,repeat_penalized,2026-06-30,2026-07-07,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),50,valid,access_limited,Los Angeles,California,matched city/metro keyword: Los Angeles,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,,,,True,unit/site count: 000-unit; project/asset term: project,high,Project / Asset,Affordable Housing,office-to-residential conversion; JV / partnership; operational technology / AI adoption,Los Angeles / California,Core Multifamily News; Regional / California / LA Sources,Other,2,75.5,100,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_cd296ddb842bf615,art_1832a4cdf36bc9a5; art_9adea028712bcb00; art_cd296ddb842bf615,GP / Capital Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",JLL,JLL,JLL,Fannie Mae; Walker & Dunlop,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,3,89.7,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_55ea8cf57d95fa33,art_55ea8cf57d95fa33; art_07fb01f537950a1a; art_962eefd78f929a3e,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,LCOR,LCOR,LCOR,,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 600 apartments; execution milestone: proposed; project/asset term: project,high,Project / Asset,Apartment,acquisition; refinancing; development start; JV / partnership; operational technology / AI adoption,New York City / New York,Core Multifamily News; Site / Parcel Source Expansion,Other,3,94.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_be3785019c7ccd6c,art_be3785019c7ccd6c; art_bcf4f952e0a63751; art_48218af6fe2c1e17; art_e565316cc2d90fd4; art_fa38a2e8579305ff,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,Institutional Property Advisors; Millichap Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 21-unit; address/street: 665 st. marks ave,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,5,75.2,97,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_0135e032073d620f,art_0135e032073d620f; art_8b0c7a2b95552789,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Priority Capital,Priority Capital,Priority Capital,Recapitalize Madison Hotel; Jasmine Kilman Priority Capital; OTR Real Estate,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 153 apartment; project/asset term: apartments,high,Project Financing / Capital Event,Apartment,acquisition; refinancing; recapitalization; office-to-residential conversion; JV / partnership; operational technology / AI adoption,Other / Unknown,Core Multifamily News,Other,2,88.0,89,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_0135e032073d620f,art_0135e032073d620f; art_8b0c7a2b95552789,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Priority Capital Advisory,Priority Capital Advisory,Priority Capital Advisory,Recapitalize Madison Hotel; Jasmine Kilman Priority Capital; Priority Capital; OTR Real Estate,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 153 apartment; project/asset term: apartments,high,Project Financing / Capital Event,Apartment,acquisition; refinancing; recapitalization; office-to-residential conversion; JV / partnership; operational technology / AI adoption,Other / Unknown,Core Multifamily News,Other,2,88.0,89,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-07-07,41,old_31d_plus,old,published date parsed; article age 41 day(s),5,valid,open,,California,matched state keyword: California,Freestone Capital,Freestone Capital,Freestone Capital,Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_f0e5befbb21a23aa,art_f0e5befbb21a23aa,Development Activity,repeat_penalized,2026-05-27,2026-07-07,41,old_31d_plus,old,published date parsed; article age 41 day(s),5,valid,open,,California,matched state keyword: California,PEF Advisors,PEF Advisors,PEF Advisors,Freestone Capital; Recapitalize Affordable Properties; Paul Bubny PEF Advisors; Recapitalize Affordable Properties Preservation Equity Fund Advisors,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project Financing / Capital Event,Affordable Housing,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,84.0,83,Distressed Opportunity Positioning,distressed recapitalization,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-07-07,20260707-000948-c1f40a65,art_bcf4f952e0a63751,art_bcf4f952e0a63751; art_6906992fef200ac3,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Dallas,Texas,matched city/metro keyword: Dallas,IPA,IPA,IPA,Institutional Property Advisors; Marcus & Millichap,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 201-unit; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit,Dallas / Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,2,76.5,79,Defensive Capital Preservation,selective multifamily acquisition,pricing discovery reference,review institutional pricing signals,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_5421cfd92cd9e518,art_5421cfd92cd9e518,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,FPM Partners,FPM Partners,FPM Partners,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,Phoenix / Arizona,Core Multifamily News,Other,1,86.0,73,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_dc05397f09134f28,art_dc05397f09134f28,Development Activity,acceptable_repeat,2026-07-01,2026-07-07,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),62,valid,open,Houston,Texas,matched city/metro keyword: Houston,Fairfield Residential,Fairfield Residential,Fairfield Residential,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 14-story; address/street: 1010 waugh drive; execution milestone: delivered; project/asset term: community,high,Delivery / Opening,Apartment,refinancing; operational technology / AI adoption,Houston / Texas,Site / Parcel Source Expansion,Other,1,88.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_2a83f8f548fb5286,art_2a83f8f548fb5286,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,used broad market bucket: Seattle,Kinect Real Estate,Kinect Real Estate,Kinect Real Estate,Kinect Real Estate Partners; Jasmine Kilman Kinect Real Estate Partners; MF Projects Kinect Real Estate Partners; American Capital Group,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,JV / partnership; capital raise; operational technology / AI adoption,Seattle,Site / Parcel Source Expansion,Other,1,100.0,73,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_e2b7f114160040f1,art_e2b7f114160040f1,Development Activity,repeat_penalized,2026-06-25,2026-07-07,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,Wells Fargo Bank,Wells Fargo Bank,Wells Fargo Bank,,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 476-unit; execution milestone: broke ground; project/asset term: development,high,Construction Start,Apartment,refinancing; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,100.0,73,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_4b1cec40cf794210,art_4b1cec40cf794210,Development Activity,repeat_penalized,2026-06-25,2026-07-07,12,recent_4_14d,recent,published date parsed; article age 12 day(s),55,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Alliance Residential,Alliance Residential,Alliance Residential,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 258-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,62.0,69,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_8563ff5026345622,art_8563ff5026345622,Development Activity,repeat_penalized,2026-06-29,2026-07-07,8,recent_4_14d,recent,published date parsed; article age 8 day(s),55,valid,open,Miami,Florida,matched city/metro keyword: Miami,Waterton,Waterton,Waterton,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 35 apartment; project/asset term: apartments,high,Project / Asset,Apartment,acquisition; disposition / exit; operational technology / AI adoption,Miami / Florida,Site / Parcel Source Expansion,Other,1,58.0,67,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_9adea028712bcb00,art_9adea028712bcb00,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Affinius Capital,Affinius Capital,Affinius Capital,Walker & Dunlop; JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 35 cottage street; execution milestone: to build,high,Project Financing / Capital Event,Apartment,refinancing,Other / Unknown,Core Multifamily News,Other,1,94.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_164546eeea76eab6,art_164546eeea76eab6,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Financial District Resi Tower Maxim Capital,Financial District Resi Tower Maxim Capital,Financial District Resi Tower Maxim Capital,Financial District Resi Tower Residential; Meadow Partners; Maxim Capital Group; Skylight Real Estate Partners,capital_event_sentence,medium,Inferred entity from source text near capital-event language.,True,unit/site count: 64-story,medium,Project / Asset,Multifamily,refinancing; JV / partnership,New York City / New York,Core Multifamily News,Other,1,75.0,63,Defensive Capital Preservation,stable platform monitoring,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_0650909f4d287c11,art_0650909f4d287c11,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Freddie Mac,Freddie Mac,Freddie Mac,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 148-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; refinancing; JV / partnership,Other / Unknown,Site / Parcel Source Expansion,Other,1,100.0,63,Defensive Capital Preservation,selective multifamily acquisition,potential JV partnership signal,monitor JV activity,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_7f25eab98c0f92d7,art_7f25eab98c0f92d7,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,New York City,New York,matched city/metro keyword: New York City,Meridian Capital Group,Meridian Capital Group,Meridian Capital Group,Citigroup; Courtesy Meridian Capital Group,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 95 apartment; address/street: 406 remsen avenue; project/asset term: apartments,high,Project Financing / Capital Event,Apartment,refinancing,New York City / New York,Core Multifamily News,Other,1,100.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
2026-07-07,20260707-000948-c1f40a65,art_9adea028712bcb00,art_9adea028712bcb00,Development Activity,new_or_fresh,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,valid,open,,,"no city, state, or market keyword detected",Walker & Dunlop,Walker & Dunlop,Walker & Dunlop,JLL,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,address/street: 35 cottage street; execution milestone: to build,high,Project Financing / Capital Event,Apartment,refinancing,Other / Unknown,Core Multifamily News,Other,1,94.0,63,Defensive Capital Preservation,stable platform monitoring,capital market sentiment indicator,track refinancing pipeline,Strategic Watch
