run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,California,Apartment,19,16,8,89.3,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Los Angeles,Affordable Housing,10,9,4,95.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,National / Other,Multifamily,30,15,9,74.7,Developer Strategy,Financing Cost Signal,Financing-sensitive development environment,General Monitoring,Review development underwriting assumptions
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Florida,Apartment,10,7,5,81.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Southeast,Manufactured Housing,7,6,5,87.7,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,New York,Apartment,8,6,4,80.6,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,General Monitoring,Track institutional capital activity
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Texas,Apartment,6,3,1,76.2,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Arizona,Apartment,3,2,2,76.3,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Phoenix,Apartment,3,2,2,76.3,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Dallas,Apartment,4,2,1,75.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Seattle,Apartment,1,1,1,98.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Austin,Affordable Housing,1,1,0,100.0,Financing Risk,None detected,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
