run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,CBRE,CBRE,100,100,90,100,90,100,0,100,0,67,81,Tier 2 High Potential GP,California,Apartment,Other,cbre,cbre,Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Fannie Mae,Fannie Mae,100,100,90,100,90,75,0,100,0,67,77,Tier 2 High Potential GP,California,Apartment,Other,fannie mae,fannie mae,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Freestone Capital,Freestone Capital,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,PEF Advisors,PEF Advisors,83,93,90,100,70,100,0,100,0,60,77,Tier 2 High Potential GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; Recapitalization; distressed recapitalization; recapitalization; JV / partnership; capital raise; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch; Distressed Opportunity Candidate
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,LCOR,LCOR,97,100,90,55,90,100,0,60,50,81,76,Tier 2 High Potential GP,New York City / New York,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; development start; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,completed; construction started,Medium,Strong partnership signal,Accelerating,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Operational Excellence Signal
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Kennedy Wilson,Kennedy Wilson,100,100,65,55,70,100,25,100,0,60,73,Tier 2 High Potential GP,Los Angeles / California,Affordable Housing,Other,kennedy wilson,kennedy wilson,Office-to-Residential Conversion; Operational / Platform Investment; office-to-residential conversion; JV / partnership; operational technology / AI adoption; operational efficiency push,adaptive reuse,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Kinect Real Estate,Kinect Real Estate,73,95,90,75,90,100,0,60,0,56,73,Tier 2 High Potential GP,Seattle,Apartment,Other,None detected,None detected,Capital Inflow; JV / partnership; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,Medium,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Priority Capital,Priority Capital,89,95,90,35,90,100,0,0,0,63,63,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; recapitalization; office-to-residential conversion; JV / partnership; operational technology / AI adoption; distressed recapitalization,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Priority Capital Advisory,Priority Capital Advisory,89,95,90,35,90,100,0,0,0,63,63,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; recapitalization; office-to-residential conversion; JV / partnership; operational technology / AI adoption; distressed recapitalization,None detected,None detected,Low,Strong partnership signal,Accelerating,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,FPM Partners,FPM Partners,73,86,90,55,90,100,0,0,0,56,63,Tier 3 Monitoring GP,Phoenix / Arizona,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-07-07,20260707-000948-c1f40a65,2026-07-07 00:09:48,Freddie Mac,Freddie Mac,63,91,90,35,90,100,0,0,0,52,62,Tier 3 Monitoring GP,Other / Unknown,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; refinancing; JV / partnership; selective multifamily acquisition,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
