run_date,run_id,card_id,card_type,card_title,card_priority,card_score,market,residential_sector,gp_or_developer,summary,why_it_matters,recommended_action,source_report,source_url_if_available
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-035,Capital Flow,Alliance Residential,Critical,100,Alliance Residential,Apartment,Alliance Residential,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-036,Capital Flow,Arizona,Critical,100,Arizona,Apartment,Arizona,Fading,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-037,Capital Flow,Atlanta / Georgia,Critical,100,Atlanta / Georgia,Mixed-Use Residential,Atlanta / Georgia,Stable,"Capital-flow memory can identify repeated lenders, refinancing stress, and capital concentration.",Track capital flow pattern and related relationships,capital_flow_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-017,LA Asset Watch,City Council upholds approval of mixed-use project at 1410 Main St. in Venice,Critical,100,Los Angeles,Affordable Housing,Unknown,Track site control precedent,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/city-council-upholds-approval-mixed-use-project-1410-main-st-venice
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-019,LA Asset Watch,Entitlement / Permitting - Beverly Hills / California - 23 homes slated for 227 N. Swall Drive in Beverly Hills,Critical,100,Los Angeles,Affordable Housing,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/23-homes-slated-227-n-swall-drive-beverly-hills
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-020,LA Asset Watch,Entitlement / Permitting - Los Angeles / California - 62 apartments underway at 11103 Hartsook Ave. in North Hollywood,Critical,100,Los Angeles,Apartment,Unknown,Monitor entitlement path,LA / Southern California project-level watch item.,"Track entitlement docket, density bonus use, and affordability requirement",la_asset_watch_report.md,https://la.urbanize.city/post/62-apartments-underway-11103-hartsook-ave-north-hollywood
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-018,LA Asset Watch,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Critical,100,Los Angeles,Affordable Housing,Kennedy Wilson,Track local sponsor activity,LA / Southern California project-level watch item.,Monitor asset for repeated local confirmation,la_asset_watch_report.md,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-016,LA Asset Watch,Refinancing - California - KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,Critical,100,Los Angeles,Apartment,Fannie Mae,Review acquisition comparables,LA / Southern California project-level watch item.,"Review parcel clue, entitlement path, sponsor, and comparable sites",la_asset_watch_report.md,https://rebusinessonline.com/kire-group-receives-13-3m-loan-for-refinancing-of-multifamily-property-near-san-diego/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-006,Opportunity,Refinancing Gap,Critical,96,California,Apartment,Fannie Mae,"Refinancing Gap may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://rebusinessonline.com/kire-group-receives-13-3m-loan-for-refinancing-of-multifamily-property-near-san-diego/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-001,Signal Quality,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Critical,95,Unknown,Affordable Housing,Kennedy Wilson,"7 source file(s), 7 observation(s), latest stage Early Site Signal, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-002,Signal Quality,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",Critical,94,California,Affordable Housing,PEF Advisors,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-003,Signal Quality,Refinancing - California - KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,Critical,93,California,Apartment,Fannie Mae,"10 source file(s), 23 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-007,Opportunity,LA / California Entitlement Opportunity,Critical,91,California,Apartment,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-008,Opportunity,LA / California Entitlement Opportunity,Critical,90,California,Apartment,Fannie Mae,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-005,Signal Quality,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Critical,89,California,Apartment,CBRE,"9 source file(s), 22 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-004,Signal Quality,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-UnitMultiffamily Apartment Property in Seattle,Critical,89,Seattle,Apartment,CBRE,"7 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100",High-confidence calibrated signal with multi-layer support.,Review immediately,high_confidence_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-026,Market Entry Window,California,Critical,87,California,90,Unknown,Active Watch Window,active opportunity radar signals; possible distress or recapitalization watch; capital-flow or institutional activity signal; core Woomi California / LA strategic relevance,Actively source opportunities,market_entry_window_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-009,Opportunity,LA / California Entitlement Opportunity,Critical,87,California,General Residential,CBRE,"LA / California Entitlement Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/former-bank-branch-positioned-as-development-opportunity-in-garden-grove-sale/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-010,Opportunity,Recapitalization Opportunity,Critical,87,California,Affordable Housing,PEF Advisors,"Recapitalization Opportunity may create a pricing, capital, partnership, or pipeline opening in California.","Evaluate LA / California entitlement, zoning, or local GP partnership relevance",Add to executive opportunity review,opportunity_radar_report.md,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-021,GP Watch,CBRE,Critical,81,California,Apartment,CBRE,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-011,Distress,refinancing stress,Critical,80,California,Apartment,Fannie Mae,Refinancing; refinancing,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://rebusinessonline.com/kire-group-receives-13-3m-loan-for-refinancing-of-multifamily-property-near-san-diego/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-022,GP Watch,Fannie Mae,High,77,California,Apartment,Fannie Mae,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-023,GP Watch,Freestone Capital,High,77,California,Affordable Housing,Freestone Capital,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-024,GP Watch,PEF Advisors,High,77,California,Affordable Housing,PEF Advisors,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-025,GP Watch,LCOR,High,76,New York City / New York,Apartment,LCOR,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,gp_watchlist_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-033,Lifecycle Watch,General Project Signal - Dallas / Texas - Trademark Opens The Vickery in Ft. Worth,High,72,Unknown,Apartment,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/trademark-opens-the-vickery-in-ft-worth/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-032,Lifecycle Watch,"General Project Signal - New York City / New York - Revised Plan for Pacific Park Development Could Bring 5,600 Multifamily Apartment Units to...",High,72,Unknown,Apartment,Unknown,Newly Detected Project,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://yieldpro.com/2026/07/pacific-park-revision-plan/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-012,Distress,recapitalization need,High,72,California,Affordable Housing,PEF Advisors,Recapitalization; recapitalization,"Evaluate LA / California entitlement, zoning, or local GP partnership relevance","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://www.connectcre.com/stories/pef-advisors-freestone-capital-form-jv-to-recapitalize-affordable-properties/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-034,Lifecycle Watch,Fairfield Completes 14-Story Houston Multifamily Tower,High,71,Houston / Texas,Apartment,Fairfield Residential,Mature / Operating,Lifecycle transition affects timing and project execution confidence.,"Use as delivery, lease-up, and underwriting benchmark",lifecycle_transition_report.md,https://www.connectcre.com/stories/fairfield-completes-14-story-houston-multifamily-tower/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-027,Market Entry Window,National / Other,High,67,National / Other,80,Unknown,Selective Entry Window,active opportunity radar signals; possible distress or recapitalization watch,Monitor refinancing and distress pipeline,market_entry_window_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-013,Distress,refinancing stress,Medium,64,Other / Unknown,Apartment,JLL,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://rebusinessonline.com/jll-provides-13-5m-agency-refinancing-of-apartment-complex-in-scarborough-maine/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-014,Distress,refinancing stress,Medium,63,Other / Unknown,Apartment,JLL,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/07/affinius-capital-namdar-group-80m-for-jersey-center-multifamily/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-029,Entitlement Watch,Planning Approval,Medium,60,Los Angeles / California,Affordable Housing,Unknown,Entitlement delay risk,Entitlement and permitting can affect site timing and execution risk.,Monitor entitlement status for repeated confirmation,entitlement_intelligence_report.md,https://la.urbanize.city/post/city-council-upholds-approval-mixed-use-project-1410-main-st-venice
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-015,Distress,refinancing stress,Medium,60,New York City / New York,Apartment,Unknown,Refinancing; refinancing,"Track potential rescue capital, debt recapitalization, or capital partner opening","Track debt maturity, lender exposure, sponsor stress, and recapitalization options",distress_watchlist_report.md,https://commercialobserver.com/2026/07/citigroup-east-flatbush-brooklyn-apartments/
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-038,Source Health,Critical source validation warnings,Medium,59,National / Other,General Residential,Unknown,14 source(s) failed validation.,Source reliability affects dashboard signal confidence.,Review failed critical feeds and manual-review queue,source_activation_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-028,Market Entry Window,Sun Belt,Medium,56,Sun Belt,80,Unknown,Early Signal / Prepare,active opportunity radar signals; capital-flow or institutional activity signal,Prepare GP conversations,market_entry_window_report.md,
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-030,Entitlement Watch,Entitlement Approval,Medium,55,Other / Unknown,Affordable Housing,Unknown,General regulatory watch,Entitlement and permitting can affect site timing and execution risk.,Track construction-ready pipeline and comparable sponsor execution,entitlement_intelligence_report.md,https://sfyimby.com/2026/07/affordable-housing-approved-for-175-marinwood-avenue-marin-county.html
2026-07-07,20260707-000948-c1f40a65,CARD-20260707-031,Entitlement Watch,Office-to-Residential Conversion,Medium,47,Los Angeles / California,Affordable Housing,Kennedy Wilson,Office conversion policy,Entitlement and permitting can affect site timing and execution risk.,"Review office conversion feasibility, policy support, and local sponsor activity",entitlement_intelligence_report.md,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing
