run_date,run_id,run_timestamp,deal_fingerprint_id,duplicate_cluster_id,fingerprint_confidence,canonical_project_name,canonical_deal_name,canonical_event_name,deal_type,market,residential_sector,canonical_gp_or_developer,canonical_lender_or_debt_provider,unit_count,dollar_amount,loan_amount,source_count,article_count,duplicate_count,sources,article_titles,markets_detected,highest_deal_signal_score
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-83B387F4E2,DCL-20260707-004,100,General Project Signal - Florida - Walker & Dunlop Arranges $232M Financing for Workforce Housing Portfolio,General Project Signal - General Project Signal - Florida - Walker & Dunlop Arranges $232M Financing for Workforce Housing Portfolio,General Project Signal - Walker & Dunlop - Florida,General Project Signal,Florida,Affordable Housing,Walker & Dunlop,walker & dunlop,"1,585 units",$232M; $232; $232m,$232M,1,1,1,Yield PRO,Walker & Dunlop Arranges $232M Financing for Workforce Housing Portfolio,Florida,81
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-5F7E3990AC,DCL-20260707-002,90,"Acquisition - Atlanta / Georgia - Northmarq Arranges $25.5M Sale of Manufactured Housing Community in Duluth, Minnesota","Acquisition - Acquisition - Atlanta / Georgia - Northmarq Arranges $25.5M Sale of Manufactured Housing Community in Duluth, Minnesota",Acquisition - Freddie Mac - Los Angeles,Acquisition,Atlanta / Georgia,Manufactured Housing,Freddie Mac,Freddie Mac,,$25.5M; $25.5M; $25.5 million,$25.5m,1,1,1,REBusiness Online,"Northmarq Arranges $25.5M Sale of Manufactured Housing Community in Duluth, Minnesota",Atlanta / Georgia,85
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-BB73BB97D4,DCL-20260707-001,90,Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - Disposition / Exit - California - Yorba Linda Parking Lot Sells for Townhome Redevelopment,Disposition / Exit - CBRE - California,Disposition / Exit,California,Apartment,CBRE,CBRE,,$8.12; $8.12,,1,1,1,Connect CRE Orange County,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,89
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-5508FCE9F0,DCL-20260707-012,90,Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - Disposition / Exit - California - Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,Disposition / Exit - CBRE - California,Disposition / Exit,California,General Residential,CBRE,CBRE,,$11 million; $1; $11 million,,1,1,1,Connect CRE Orange County,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,California,74
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-C9AF8EBD2C,DCL-20260707-003,90,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,General Project Signal - General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,General Project Signal - Fannie Mae - California,General Project Signal,California,Apartment,Fannie Mae,Fannie Mae,,$13.275 million; $13.275 million,$13.275 million,1,1,1,Connect CRE California,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,California,83
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-773C26BD64,DCL-20260707-009,90,JV / Partnership - National - JLL Arranges Trophy Seniors Housing Portfolio Sale,JV / Partnership - JV / Partnership - National - JLL Arranges Trophy Seniors Housing Portfolio Sale,JV / Partnership - JLL - National,JV / Partnership,National,Senior Housing,JLL,JLL,344 units,,,1,1,1,Connect CRE,JLL Arranges Trophy Seniors Housing Portfolio Sale,National,75
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-57DB0FC8DC,DCL-20260707-023,80,Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Acquisition - Phoenix / Arizona - Alliance Sells Phoenix Apartments for $81.4M,Acquisition - Alliance Residential - Sun Belt,Acquisition,Phoenix / Arizona,Apartment,Alliance Residential,Unknown,,$81.4M; $81.4M; $81.4 million,,1,1,1,Connect CRE Phoenix,Alliance Sells Phoenix Apartments for $81.4M,Phoenix / Arizona,64
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-B0B29026B7,DCL-20260707-032,80,Acquisition - Atlanta / Georgia - CBRE Arranges Sale of 16-Story Moore Office Building in Nashville,Acquisition - Acquisition - Atlanta / Georgia - CBRE Arranges Sale of 16-Story Moore Office Building in Nashville,Acquisition - CBRE - Los Angeles,Acquisition,Atlanta / Georgia,General Residential,CBRE,CBRE,,,,1,1,1,REBusiness Online,CBRE Arranges Sale of 16-Story Moore Office Building in Nashville,Atlanta / Georgia,59
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-C0C501891F,DCL-20260707-011,80,Acquisition - New York - JLL Capital Markets Arranges Sale of 421-Unit Trophy Apartment Community in Affluent West...,Acquisition - Acquisition - New York - JLL Capital Markets Arranges Sale of 421-Unit Trophy Apartment Community in Affluent West...,Acquisition - Kennedy Wilson - New York,Acquisition,New York,Apartment,Kennedy Wilson,JLL,,,,1,1,1,Yield PRO,JLL Capital Markets Arranges Sale of 421-Unit Trophy Apartment Community in Affluent West Harrison Submarket,New York,74
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-4D0058AABC,DCL-20260707-026,80,Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Acquisition - Acquisition - Miami / Florida - Pembroke Pines Rental Asset Trades for $80.5M,Acquisition - Waterton - Sun Belt,Acquisition,Miami / Florida,Apartment,Waterton,Unknown,,$80.5M; $80.5M; $80.5 million,,1,1,1,Connect CRE South Florida,Pembroke Pines Rental Asset Trades for $80.5M,Miami / Florida,62
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-4535EC72AA,DCL-20260707-006,80,"Acquisition - Dallas / Texas - IPA Arranges Sale of 250-Unit Alta Firewheel Apartments in Garland, Texas","Acquisition - Acquisition - Dallas / Texas - IPA Arranges Sale of 250-Unit Alta Firewheel Apartments in Garland, Texas",Acquisition - Wood Partners - Los Angeles,Acquisition,Dallas / Texas,Apartment,Wood Partners,Unknown,250 units,,,1,1,1,REBusiness Online,"IPA Arranges Sale of 250-Unit Alta Firewheel Apartments in Garland, Texas",Dallas / Texas,77
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-34FBAA2573,DCL-20260707-035,80,Disposition / Exit - National - Berkadia Hires C&W’s Blake Okland as Chief Revenue Officer,Disposition / Exit - Disposition / Exit - National - Berkadia Hires C&W’s Blake Okland as Chief Revenue Officer,Disposition / Exit - Berkadia - National,Disposition / Exit,National,Multifamily,Berkadia,Berkadia,,,,1,1,1,Commercial Observer,Berkadia Hires C&W’s Blake Okland as Chief Revenue Officer,National,56
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-442538C4EC,DCL-20260707-031,80,Disposition / Exit - Florida - Marcus & Millichap Arranges $4.6M Sale of Multifamily Asset in Daytona Beach Area,Disposition / Exit - Disposition / Exit - Florida - Marcus & Millichap Arranges $4.6M Sale of Multifamily Asset in Daytona Beach Area,Disposition / Exit - Marcus & Millichap - Florida,Disposition / Exit,Florida,Multifamily,Marcus & Millichap,Unknown,,$4.6M; $4.6 million; $4.6m,$4.6M,1,1,1,Yield PRO,Marcus & Millichap Arranges $4.6M Sale of Multifamily Asset in Daytona Beach Area,Florida,60
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-72ABDDB5C1,DCL-20260707-007,80,Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Entitlement / Permitting - Entitlement / Permitting - Santa Monica / California - Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Entitlement / Permitting - High Street Residential - California,Entitlement / Permitting,Santa Monica / California,Mixed-Use Residential,High Street Residential,Unknown,400 homes,,,1,1,1,Urbanize LA,Fresh renderings for mixed-use project at 2716 Ocean Park Blvd. in Santa Monica,Santa Monica / California,77
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-90985C0644,DCL-20260707-005,80,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Office-to-Residential Conversion - Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Office-to-Residential Conversion - Kennedy Wilson - Los Angeles,Office-to-Residential Conversion,Los Angeles / California,Affordable Housing,Kennedy Wilson,Unknown,"4,000 homes",,,1,1,1,Urbanize LA,New details for plans to convert L.A. World Trade center into affordable housing,Los Angeles / California,81
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-2687E3C5CF,DCL-20260707-010,80,Refinancing - Other / Unknown - Affinius Capital Provides $188M Refi for N.J. Mixed-Use Apartment Complex,Refinancing - Refinancing - Other / Unknown - Affinius Capital Provides $188M Refi for N.J. Mixed-Use Apartment Complex,Refinancing - PCCP - cushman - Other / Unknown,Refinancing,Other / Unknown,Mixed-Use Residential,PCCP,cushman,,$188M; $188M; $188m,$188m,1,1,1,Commercial Observer,Affinius Capital Provides $188M Refi for N.J. Mixed-Use Apartment Complex,Other / Unknown,75
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-FCF9676ECA,DCL-20260707-013,75,Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start - Development Start - Miami / Florida - Developer Begins Work on 476-Unit Delray Beach Rental Community,Development Start - Unknown - Sun Belt,Development Start,Miami / Florida,Apartment,Unknown,wells fargo,,$120 million; $41.84 million,$120 million,1,1,1,Connect CRE South Florida,Developer Begins Work on 476-Unit Delray Beach Rental Community,Miami / Florida,73
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-4D0E972DF8,DCL-20260707-015,75,Disposition / Exit - Los Angeles / California - 45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood,Disposition / Exit - Disposition / Exit - Los Angeles / California - 45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood,Disposition / Exit - Unknown - Los Angeles,Disposition / Exit,Los Angeles / California,Apartment,Unknown,northmarq,,$13.125; $13.125,,1,1,1,Connect CRE Apartments,45-Unit Garden Apartment Property Trades in LA’s Palms Neighborhood,Los Angeles / California,69
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-69B2C26FDB,DCL-20260707-016,75,Disposition / Exit - Atlanta / Georgia - Northmarq Arranges $25.5M Sale of Minnesota Manufactured Housing Park,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - Northmarq Arranges $25.5M Sale of Minnesota Manufactured Housing Park,Disposition / Exit - Unknown - Los Angeles,Disposition / Exit,Atlanta / Georgia,Manufactured Housing,Unknown,northmarq,,$25.5M; $25.5; $25.5m,,1,1,1,Yield PRO,Northmarq Arranges $25.5M Sale of Minnesota Manufactured Housing Park,Atlanta / Georgia,69
2026-07-07,20260707-235900-c117bd3d,2026-07-07 23:59:00,DFP-1CAFF87681,DCL-20260707-017,75,Disposition / Exit - Atlanta / Georgia - Northmarq’s Mid-Atlantic Team Completes $26M Sale of Manufactured Home Community,Disposition / Exit - Disposition / Exit - Atlanta / Georgia - Northmarq’s Mid-Atlantic Team Completes $26M Sale of Manufactured Home Community,Disposition / Exit - Unknown - Los Angeles,Disposition / Exit,Atlanta / Georgia,Manufactured Housing,Unknown,northmarq,,$26M; $26M; $25.5,,1,1,1,Connect CRE,Northmarq’s Mid-Atlantic Team Completes $26M Sale of Manufactured Home Community,Atlanta / Georgia,69
