run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,lifecycle_id,canonical_article_id,title,original_url,published,summary,article_integrity_status,article_integrity_reason,primary_display_section,secondary_display_sections,repeat_exposure_status,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,access_status,extracted_city,extracted_state,extracted_market_reason,canonical_asset_or_project_name,market,city_or_submarket,residential_sector,gp_or_developer,lender_or_capital_partner,current_lifecycle_stage,primary_development_category,primary_category_reason,previous_lifecycle_stage_if_known,lifecycle_progression_signal,lifecycle_risk_score,lifecycle_opportunity_score,timing_bucket,entitlement_complexity_flag,financing_dependency_flag,construction_execution_flag,lease_up_risk_flag,woomi_lifecycle_relevance,recommended_lifecycle_follow_up,evidence_signals,source_article_title,source,url,confidence_level
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0070,Refinancing - California - KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,100,LC-20260707-001,art_b3a21e31a93d102e,KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,https://rebusinessonline.com/kire-group-receives-13-3m-loan-for-refinancing-of-multifamily-property-near-san-diego/,2026-07-06T12:32:46Z,"Located in National City, Calif., Talas Apartments features 48 studio, one- and two-bedroom units. California Loans Multifamily Western KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego by Amy Works July 6, 2026 July 6, 2026 4 NATIONAL CITY, CALIF. — KIRE Group has received $13.3 million in refinancing for Talas Apartments, a multifamily property located at 2114 E. 7th St. in National City, approximately five miles southeast of San Diego. Built in 2025, Talas",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Refinancing - California - KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,California,California,Apartment,Fannie Mae,Fannie Mae,Refinancing / Recapitalization,excluded,transaction / capital guard: refinancing,,Mature / Operating,59,100,Unknown Timing,Low,High,Low,Low,Relevant to acquisition / JV timing,"Track lender, maturity, debt terms, and recapitalization need",Refinancing / Recapitalization; Refinancing / Recapitalization; No explicit timing reference,KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,REBusiness Online,https://rebusinessonline.com/kire-group-receives-13-3m-loan-for-refinancing-of-multifamily-property-near-san-diego/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0070,Refinancing - California - KIRE Group Receives $13.3M Loan for Refinancing of Multifamily Property Near San Diego,100,LC-20260707-003,art_f49d2c3332c96bda,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/,"Thu, 02 Jul 2026 19:24:41 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + San Diego + Apartments | July 2, 2026 By: Paul Bubny Northmarq Secures Fannie Mae DUS Financing for National City Apartments Northmarq’s San Diego Debt + Equity team, led by Aaron Beck and Bryce Quezada, arranged $13.275 million in financing for Talas Apartments, a newly constructed 48-unit multifamily garden community located at 2114 E. 7th St. in National Cit",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,acceptable_repeat,,,,,2026-07-02,2026-07-07,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,open,,,,General Project Signal - California - Northmarq Secures Fannie Mae DUS Financing for National City Apartments,California,California,Apartment,Fannie Mae,Fannie Mae,Unknown Stage,excluded,transaction / capital guard: financing,Unknown Stage,Reappearing,23,100,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,Northmarq Secures Fannie Mae DUS Financing for National City Apartments,Connect CRE California,https://www.connectcre.com/stories/northmarq-secures-fannie-mae-dus-financing-for-national-city-apartments/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0098,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,100,LC-20260707-002,art_cab5c5931d48e294,New details for plans to convert L.A. World Trade center into affordable housing,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing,"Thu, 02 Jul 2026 13:15:00 +0000","New details for plans to convert L.A. World Trade center into affordable housing | Urbanize LA Skip to main content Advertisement Advertisement Kennedy Wilson has released new information about plans to convert Downtown's fortress-like World Trade Center complex into housing. The Sky Castle project, which is being developed in partnership with property owner Jamison Services , will hulking 400,000-square-foot building at 350 S. Figueroa Street into 512 one-, two-, and three-bedroom apartments. P",suspicious_duplicate,source-feed signal bleed suspected,Development Activity,GP / Capital Activity; Market Intelligence,repeat_penalized,,,,,2026-07-02,2026-07-07,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),34,access_limited,,,,Office-to-Residential Conversion - Los Angeles / California - New details for plans to convert L.A. World Trade center into affordable housing,Unknown,L.A.,Affordable Housing,Kennedy Wilson,Unknown,Early Site Signal,construction_delivery_watch,matched development / asset strategy execution,Early Site Signal,Reappearing,17,100,Unknown Timing,Low,Low,Low,Low,General monitoring,Monitor lifecycle signal for repeated confirmation,Early Site Signal; Office-to-Residential Conversion; No explicit timing reference,New details for plans to convert L.A. World Trade center into affordable housing,Urbanize LA,https://la.urbanize.city/post/new-details-plans-convert-la-world-trade-center-affordable-housing,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0097,Affinius Capital Supplies $180M for Jersey City Multifamily Tower,100,LC-20260707-019,art_9adea028712bcb00,Affinius Capital Supplies $180M for Jersey City Multifamily Tower,https://commercialobserver.com/2026/07/affinius-capital-namdar-group-80m-for-jersey-center-multifamily/,"Mon, 06 Jul 2026 17:57:48 +0000","Residential · Multifamily Jersey City Finance · Refinance Affinius Capital Supplies $180M for Jersey City Multifamily Tower Namdar Group continues to build in Journal Square, this time at 35 Cottage Street By Brian Pascus July 6, 2026 1:57 pm reprints Walker & Dunlop's Aaron Appel (clockwise from top left), Keith Kurland, Adam Schwartz and Jonathan Schwartz, and a rendering of 35 Cottege Street, Jersey City, N.J. PHOTOS: Courtesy Walker & Dunlop; RENDERING: Courtesy JLL The Jersey City, N.J., bu",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,True,address/street: 35 cottage street; execution milestone: to build,high,Project Financing / Capital Event,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Affinius Capital Supplies $180M for Jersey City Multifamily Tower,Other / Unknown,Jersey City,Apartment,Affinius Capital,Unknown,Site Acquisition / Site Control,site_parcel_activity,site/parcel signal with project anchor: to build,,Reappearing,26,96,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Affinius Capital Supplies $180M for Jersey City Multifamily Tower,Commercial Observer,https://commercialobserver.com/2026/07/affinius-capital-namdar-group-80m-for-jersey-center-multifamily/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0182,Disposition / Exit - Seattle - CBRE Arranges $24M Sale of 87-UnitMultiffamily Apartment Property in Seattle,100,LC-20260707-010,art_e31b86c5e8bdc553,CBRE Arranges $24M Sale of 87-UnitMultiffamily Apartment Property in Seattle,https://yieldpro.com/2026/07/the-q/,"Mon, 06 Jul 2026 14:22:48 +0000","Deal boom News Facebook Twitter Linkedin CBRE has arranged a $24.1 million sale of The Q , an 87-unit multifamily community located at 1321 Queen Anne Ave N in Seattle’s Queen Anne neighborhood, to Kite Partners LLC . CBRE’s Mark Zoffel, Peter Wright, Reed Hunter, and Spencer Clark represented the seller, Acme Realty, in the transaction. CBRE’s James Bach and Nick DaValle of CBRE’s Debt & Structured Finance team facilitated the loan assumption. The Q offers studio, one and two-bedroom units and ",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,True,unit/site count: 87-unit; address/street: 1321 queen anne ave; project/asset term: community,high,Project / Asset,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,CBRE Arranges $24M Sale of 87-UnitMultiffamily Apartment Property in Seattle,Seattle,Seattle,Apartment,CBRE,Unknown,Unknown Stage,excluded,transaction / capital guard: sale,,Reappearing,21,96,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,CBRE Arranges $24M Sale of 87-UnitMultiffamily Apartment Property in Seattle,Yield PRO,https://yieldpro.com/2026/07/the-q/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0095,General Project Signal - Houston / Texas - Fairfield Completes 14-Story Houston Multifamily Tower,100,LC-20260707-028,art_dc05397f09134f28,Fairfield Completes 14-Story Houston Multifamily Tower,https://www.connectcre.com/stories/fairfield-completes-14-story-houston-multifamily-tower/,"Wed, 01 Jul 2026 16:11:56 +0000","Texas CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. Texas + Houston-Galveston + Apartments | July 1, 2026 By: Mike Boyd Fairfield Completes 14-Story Houston Multifamily Tower Fairfield Residential delivered 1010 Waugh, a 14-story, 340-unit luxury multifamily community in Houston’s Montrose neighborhood. The company will also manage the property at 1010 Waugh Drive. The concrete- and steel-built high-rise replaced a single-story c",valid,title/source/url metadata are internally consistent,Development Activity,,acceptable_repeat,True,unit/site count: 14-story; address/street: 1010 waugh drive; execution milestone: delivered; project/asset term: community,high,Delivery / Opening,2026-07-01,2026-07-07,6,fresh_0_3d,fresh,published date parsed; article age 6 day(s),62,open,,,,Fairfield Completes 14-Story Houston Multifamily Tower,Houston / Texas,Houston,Apartment,Fairfield Residential,Unknown,Delivery / Opening,construction_delivery_watch,matched delivered,Delivery / Opening,Mature / Operating,10,93,Unknown Timing,Low,Low,Low,Medium,Relevant to underwriting benchmark,"Benchmark delivery, lease-up, occupancy, and rent assumptions",Delivery / Opening; General Asset Signal; 2026,Fairfield Completes 14-Story Houston Multifamily Tower,Connect CRE Texas,https://www.connectcre.com/stories/fairfield-completes-14-story-houston-multifamily-tower/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0139,Former Bank Branch Positioned as Development Opportunity in Garden Grove Sale,100,LC-20260707-093,art_6e05306f1e52dc16,Yorba Linda Parking Lot Sells for Townhome Redevelopment,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,"Tue, 09 Jun 2026 20:35:09 +0000","California CRE News In Your Inbox. Sign up for Connect emails to stay informed with CRE stories that are 150 words or less. California + Orange County + Apartments | June 9, 2026 By: Paul Bubny Yorba Linda Parking Lot Sells for Townhome Redevelopment CBRE arranged the $8.12-million sale of a 1.9‑acre residential development site at 4861 Liverpool St. in Yorba Linda. The property, currently a parking lot, was sold by Messiah Lutheran Church. The buyer, an Orange County–based housing developer, pl",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,repeat_penalized,True,address/street: 4861 liverpool st; site/parcel signal: site; project/asset term: development,high,Site Acquisition / Site Control,2026-06-09,2026-07-07,28,old_31d_plus,old,published date parsed; article age 28 day(s),5,open,,,,Yorba Linda Parking Lot Sells for Townhome Redevelopment,California,Orange County,Apartment,CBRE,Unknown,Site Acquisition / Site Control,site_parcel_activity,site/parcel signal with project anchor: development site,Site Acquisition / Site Control,Reappearing,4,92,Unknown Timing,Low,Low,Low,Low,Relevant to acquisition / JV timing,Monitor lifecycle signal for repeated confirmation,Site Acquisition / Site Control; Acquisition / Site Control; 2026,Yorba Linda Parking Lot Sells for Townhome Redevelopment,Connect CRE Orange County,https://www.connectcre.com/stories/yorba-linda-parking-lot-sells-for-townhome-redevelopment/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0112,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",100,LC-20260707-032,art_ef6b36a9438409a8,"Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push",https://www.bisnow.com/los-angeles/news/construction-development/kennedy-wilson-jamison-team-up-on-dtla-world-trade-center-resi-conversion-135254,"Tue, 30 Jun 2026 18:07:14 -0400","News Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push Los Angeles Construction & Dev View count: Los Angeles C&D June 30, 2026 | 9:12 p.m. ET Bianca Barragán, Southern California Courtesy of Jamison and Kennedy Wilson A rendering of the project, called Sky Castle Kennedy Wilson and Jamison plan to convert the Los Angeles World Trade Center, a 400K SF office property in Downtown, into 512 residences. The project is part of a broader effort announced T",valid,title/source/url metadata are internally consistent,Development Activity,Market Intelligence,repeat_penalized,,,,,2026-06-30,2026-07-07,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),50,access_limited,,,,"Office-to-Residential Conversion - Los Angeles / California - Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing...",California,Los Angeles,Affordable Housing,Kennedy Wilson,Unknown,Unknown Stage,construction_delivery_watch,matched development / asset strategy execution,Unknown Stage,Reappearing,22,91,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; Office-to-Residential Conversion; No explicit timing reference,"Kennedy Wilson, Jamison To Convert LA World Trade Center In 4,000-Unit Affordable Housing Push",Bisnow,https://www.bisnow.com/los-angeles/news/construction-development/kennedy-wilson-jamison-team-up-on-dtla-world-trade-center-resi-conversion-135254,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0156,LCOR Secures $192.5M Construction Loan for Biscayne Bay Multifamily Apartments,100,LC-20260707-020,art_07fb01f537950a1a,LCOR Secures $192.5M Construction Loan for Biscayne Bay Multifamily Apartments,https://yieldpro.com/2026/07/edgewater-area-apartments/,"Mon, 06 Jul 2026 14:24:46 +0000","Deal boom News Facebook Twitter Linkedin LCOR has begun work on Edgewater-area apartments after securing a $192.5 million construction loan. Natixis provided the loan to LCOR. It covers the 1.08-acre site at 1775 Biscayne Blvd. Coastal Construction started work on the project. The project is designed by ODP Architecture The developer purchased the Edgewater property for $49 million in 2022. LCOR filed plans the following year for 544 apartments, 9,496 square feet of retail and about 620 parking ",suspicious_mismatch,title/source/url metadata are internally consistent; title and original_url slug appear to reference different articles,Development Activity,GP / Capital Activity,new_or_fresh,True,unit/site count: 08-acre; address/street: 1775 biscayne blvd; execution milestone: construction start; site/parcel signal: site; project/asset term: project,high,Construction Start,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,LCOR Secures $192.5M Construction Loan for Biscayne Bay Multifamily Apartments,Other / Unknown,Unknown,Apartment,LCOR,Unknown,Vertical Construction,excluded,transaction / capital guard: loan,,Reappearing,25,90,Unknown Timing,Low,High,Medium,Low,General monitoring,"Benchmark construction timeline, sponsor execution, and delivery risk",Vertical Construction; Construction started; Refinancing / Recapitalization; in 2022,LCOR Secures $192.5M Construction Loan for Biscayne Bay Multifamily Apartments,Yield PRO,https://yieldpro.com/2026/07/edgewater-area-apartments/,High
2026-07-07,20260707-000948-c1f40a65,PRJ-20260707-0082,Acquisition - Dallas / Texas - IPA Negotiates Sale of 201-Unit Apartment Complex Near Downtown Dallas,100,LC-20260707-018,art_bcf4f952e0a63751,IPA Negotiates Sale of 201-Unit Apartment Complex Near Downtown Dallas,https://rebusinessonline.com/ipa-negotiates-sale-of-201-unit-apartment-complex-near-downtown-dallas/,2026-07-06T16:27:14Z,"The average unit size at Sylvan Thirty Apartments in Dallas is 856 square feet. Acquisitions Multifamily Texas IPA Negotiates Sale of 201-Unit Apartment Complex Near Downtown Dallas by Taylor Williams July 6, 2026 July 6, 2026 2 DALLAS — Institutional Property Advisors (IPA), a division of Marcus & Millichap, has negotiated the sale of Sylvan Thirty, a 201-unit apartment complex located just west of downtown Dallas. Built in 2015, Sylvan Thirty offers one-, two- and three-bedroom units and ameni",valid,title/source/url metadata are internally consistent,Development Activity,GP / Capital Activity,new_or_fresh,,,,,2026-07-06,2026-07-07,1,fresh_0_3d,fresh,published date parsed; article age 1 day(s),100,open,,,,Acquisition - Dallas / Texas - IPA Negotiates Sale of 201-Unit Apartment Complex Near Downtown Dallas,Unknown,Dallas,Apartment,IPA,Unknown,Unknown Stage,excluded,transaction / capital guard: sale,,Reappearing,20,90,Unknown Timing,Unknown,Unknown,Unknown,Unknown,General monitoring,Monitor lifecycle signal for repeated confirmation,Unknown Stage; General Asset Signal; No explicit timing reference,IPA Negotiates Sale of 201-Unit Apartment Complex Near Downtown Dallas,REBusiness Online,https://rebusinessonline.com/ipa-negotiates-sale-of-201-unit-apartment-complex-near-downtown-dallas/,High
