run_date,run_id,la_persistent_watch_id,canonical_project_id,canonical_project_name,la_submarket,address_or_location_clue,gp_or_developer,residential_sector,latest_lifecycle_stage,progression_status,stall_risk_label,entitlement_signal_count,timing_signal_count,financing_signal_count,opportunity_score,risk_score,woomi_site_strategy_relevance,potential_woomi_strategy_angle,recommended_local_follow_up,confidence_level
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-001,PRJ-20260908-0048,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,California,JLL,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,12,12,100,60,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-002,PRJ-20260908-0059,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Los Angeles,Dallas,JLL,Apartment,Refinancing / Recapitalization,Persistent Same Stage,Medium Stall Risk,0,0,9,100,51,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-003,PRJ-20260908-0149,Disposition / Exit - California - Apartment cap rates inched up to 5.6% in July: MSCI,Southern California,Southern California,Camden Property Trust,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,32,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-035,PRJ-20260908-0011,JV / Partnership - California - 200 apartments fully framed at 3863 Carson Street in Torrance,California,3863 Carson Street,Unknown,Senior Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,100,32,Relevant to California site monitoring,Use as comparable development precedent,Monitor for repeated project updates,Low
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-004,PRJ-20260908-0030,Acquisition - Atlanta / Georgia - Camden Pays $88.6M for Nashville Apartment Highrise,Los Angeles,Atlanta,Greystar,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,100,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-039,PRJ-20260908-0017,Entitlement / Permitting - New York City / New York - Developer Ailanthus Files Plans to Build 400 Apartments at 424 Hoyt Street in Gowanus,Los Angeles,424 Hoyt Street,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,0,0,100,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-008,PRJ-20260908-0138,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",Los Angeles,San Francisco,AvalonBay,Apartment,Building Permit / Construction Permit,Persistent Same Stage,No Clear Stall Risk,5,0,0,100,18,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-005,PRJ-20260908-0047,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,4,98,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-010,PRJ-20260908-0115,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Los Angeles,New York,CBRE,Apartment,Delivery / Opening,Mature / Operating,No Clear Stall Risk,0,0,0,98,18,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-042,PRJ-20260908-0006,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Los Angeles,14243 Sylvan St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,1,1,0,96,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-032,PRJ-20260908-0002,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,California,1408 W. Jefferson Blvd,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,2,0,0,95,40,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-007,PRJ-20260908-0058,General Project Signal - Dallas / Texas - IPA Capital Markets Arranges $40.3M Financing for 312-Unit Multifamily Apartment Community...,Los Angeles,Dallas,IPA,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,95,31,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-022,PRJ-20260908-0106,Development Start - Los Angeles / California - Construction begins for affordable housing at former MacLaren Hall site in El Monte,Los Angeles,National,Unknown,Affordable Housing,Vertical Construction,Newly Detected,Low Stall Risk,0,4,0,94,34,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-009,PRJ-20260908-0031,"General Project Signal - Atlanta / Georgia - Kennedy Wilson, Shimizu Corp. partner on $139M multifamily build in Georgia",Los Angeles,Atlanta,Kennedy Wilson,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,93,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-006,PRJ-20260908-0087,Refinancing - Los Angeles / California - Related Secures $65M Refi for Office Property in L.A.’s South Bay,Los Angeles,Los Angeles,Related Companies,General Residential,Refinancing / Recapitalization,Persistent Same Stage,Low Stall Risk,0,0,5,87,43,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-011,PRJ-20260908-0145,Disposition / Exit - Miami / Florida - Cortland Offloads 812 West Palm Beach Apartment Units for $208M,Los Angeles,South Florida,Fairfield Residential,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,0,85,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-012,PRJ-20260908-0052,Entitlement / Permitting - California - Rendering vs. Reality: Apartments at 1408 W. Jefferson Blvd. in Exposition Park,California,California,Unknown,Mixed-Use Residential,Delivery / Opening,Mature / Operating,Low Stall Risk,26,0,0,85,36,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-015,PRJ-20260908-0136,Acquisition - Riverside / California - What multifamily firms bought and sold this summer,California,Riverside,Scion Group,Apartment,Unknown Stage,Unknown,Low Stall Risk,0,0,0,85,30,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-056,PRJ-20260908-0015,Developer Ailanthus Files Plans to Build 400 Apartments at 424 Hoyt Street in Gowanus,Los Angeles,424 Hoyt Street,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Low Stall Risk,0,0,0,85,26,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-057,PRJ-20260908-0004,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Los Angeles,14243 Sylvan St,Unknown,Affordable Housing,Unknown Stage,Newly Detected,Unknown,0,1,0,85,18,General LA / California monitoring,Monitor only,Monitor for repeated project updates,Low
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-013,PRJ-20260908-0148,Construction Financing - Miami / Florida - Shoma Group Obtains $172.5M C-PACE Loan for North Bay Village Development,Los Angeles,South Florida,Unknown,Mixed-Use Residential,Delivery / Opening,Mature / Operating,Medium Stall Risk,0,12,3,83,52,High relevance to LA site strategy,Track repeat project updates,"Create or refresh a project watch file with sponsor, site, entitlement, financing, and timing notes",High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-026,PRJ-20260908-0041,General Project Signal - New York City / New York - Gaia Lands Another Extension for Williamsburg Apartments’ $48M Loan,Los Angeles,Brooklyn,Unknown,Apartment,Site Acquisition / Site Control,Persistent Same Stage,Low Stall Risk,0,0,3,83,38,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,High
2026-09-08,20260908-005631-3a8c6044,LAP-20260908-034,PRJ-20260908-0010,200 apartments fully framed at 3863 Carson Street in Torrance,Los Angeles,3863 Carson Street,Legacy Partners,Senior Housing,Unknown Stage,Newly Detected,Unknown,0,0,0,80,24,Relevant to California site monitoring,Track repeat project updates,Monitor for repeated project updates,Medium
