run_date,run_id,canonical_article_id,related_canonical_article_ids,primary_display_section,repeat_exposure_status,published_date_normalized,collected_date_normalized,article_age_days,freshness_bucket,freshness_status,freshness_reason,freshness_score,article_integrity_status,access_status,extracted_city,extracted_state,extracted_market_reason,gp_name,canonical_gp_name,lead_entity,counterparties,entity_extraction_method,entity_extraction_confidence,entity_extraction_reason,has_project_anchor,project_anchor_reason,project_anchor_confidence,development_lifecycle_hint,residential_sector,activity_type,market_focus,source_categories,source_platform_types,article_count,average_relevance_score,institutional_signal_strength,growth_or_defensive_signal,likely_strategy,potential_implication_for_woomi,recommended_follow_up,strategic_priority_label
2026-09-08,20260908-005631-3a8c6044,art_75f136a48c17c202,art_75f136a48c17c202; art_2acad4c57004d6d8,GP / Capital Activity,acceptable_repeat,2026-09-01,2026-09-08,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),66,valid,open,,California,matched state keyword: California,Camden Property Trust,Camden Property Trust,Camden Property Trust,MSCI Camden Property Trust; Greystar,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,100.0,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,review LA / California development activity,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_969966df1067efb7,art_5e6e3c8aa972e96b; art_969966df1067efb7,Development Activity,acceptable_repeat,2026-09-03,2026-09-08,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,,California,matched state keyword: California,MBK,MBK,MBK,California MBK Rental Living,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 315-unit; execution milestone: delivered; project/asset term: community,high,Delivery / Opening,Apartment,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,California,Core Multifamily News,Other,2,81.0,99,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_969966df1067efb7,art_5e6e3c8aa972e96b; art_969966df1067efb7,Development Activity,acceptable_repeat,2026-09-03,2026-09-08,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,,California,matched state keyword: California,MBK Rental Living,MBK Rental Living,MBK Rental Living,California MBK Rental Living,title_lead_pattern,medium,Inferred entity from headline lead segment and capital-event verb.,True,unit/site count: 315-unit; execution milestone: delivered; project/asset term: community,high,Delivery / Opening,Apartment,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,California,Core Multifamily News,Other,2,81.0,99,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_b3cd60f67845fb11,art_bdb55363e81b79f1; art_b3cd60f67845fb11,Development Activity,acceptable_repeat,2026-09-03,2026-09-08,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,Riverside,California,matched city/metro keyword: Riverside,Tishman Speyer,Tishman Speyer,Tishman Speyer,Freddie Mac; Elme Communities,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,project/asset term: apartments,medium,Project / Asset,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,California,Core Multifamily News; Site / Parcel Source Expansion,Other,2,88.0,99,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_c94659f12b77070d,art_f178a1adbbc0b63f; art_9f560a8d5f788047; art_da06d790b37634dd; art_c94659f12b77070d,Development Activity,acceptable_repeat,2026-09-04,2026-09-08,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),70,valid,open,,Florida,matched state keyword: Florida,JLL,JLL,JLL,CEDARst Companies; Benchmark Senior Living; Northridge Capital,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; entitlement; JV / partnership; operational technology / AI adoption,Dallas / Texas,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,4,91.0,97,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_52c9805856ece9d0,art_2c1517d708964491; art_52c9805856ece9d0,GP / Capital Activity,repeat_penalized,2026-09-04,2026-09-08,4,fresh_0_3d,fresh,published date parsed; article age 4 day(s),40,valid,open,New York City,New York,matched city/metro keyword: New York City,Marcus & Millichap,Marcus & Millichap,Marcus & Millichap,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",False,"no identifiable project, asset, site, address, or unit-count anchor",none,,Apartment,acquisition; disposition / exit; refinancing; operational technology / AI adoption,Dallas / Texas,Core Multifamily News; Site / Parcel Source Expansion,Other,2,95.0,89,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_3cb36cf22ed5bb0c,art_3cb36cf22ed5bb0c,Development Activity,acceptable_repeat,2026-09-03,2026-09-08,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,Phoenix,Arizona,matched city/metro keyword: Phoenix,Brookfield,Brookfield,Brookfield,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,execution milestone: to build; site/parcel signal: parcel; project/asset term: development,high,Project / Asset,Mixed-Use Residential,acquisition; operational technology / AI adoption,Phoenix / Arizona,Site / Parcel Source Expansion,Other,1,100.0,85,Operational Optimization,operational efficiency push,competitive pressure indicator,track construction innovation strategy,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_d5466c213569e499,art_d5466c213569e499,Development Activity,acceptable_repeat,2026-09-03,2026-09-08,5,fresh_0_3d,fresh,published date parsed; article age 5 day(s),66,valid,open,Atlanta,Georgia,matched city/metro keyword: Atlanta,Kennedy Wilson,Kennedy Wilson,Kennedy Wilson,,,,,True,unit/site count: 382-unit; project/asset term: project,high,Project / Asset,Apartment,JV / partnership; operational technology / AI adoption,Atlanta / Georgia,Core Multifamily News,Other,1,83.0,85,Operational Optimization,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_22a15f6c44643113,art_22a15f6c44643113,Development Activity,repeat_penalized,2026-08-13,2026-09-08,26,old_31d_plus,old,published date parsed; article age 26 day(s),5,valid,open,,California,matched state keyword: California,Fannie Mae,Fannie Mae,Fannie Mae,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 150-unit; project/asset term: community,high,Project / Asset,Apartment,refinancing; JV / partnership; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,91.0,83,Defensive Capital Preservation,operational efficiency push,potential JV partnership signal,monitor JV activity,Immediate Watch
2026-09-08,20260908-005631-3a8c6044,art_bdb55363e81b79f1,art_bdb55363e81b79f1,Development Activity,repeat_penalized,2026-09-01,2026-09-08,7,fresh_0_3d,fresh,published date parsed; article age 7 day(s),58,valid,open,,California,matched state keyword: California,Freddie Mac,Freddie Mac,Freddie Mac,,dictionary_match,high,"Matched known institutional / GP entity in title, summary, or source text.",True,unit/site count: 376-unit; project/asset term: community,high,Project / Asset,Apartment,acquisition; refinancing; operational technology / AI adoption,California,Site / Parcel Source Expansion,Other,1,89.0,83,Defensive Capital Preservation,operational efficiency push,competitive pressure indicator,track refinancing pipeline,Immediate Watch
