run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,California,Apartment,18,14,7,87.1,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Los Angeles,Affordable Housing,11,7,5,85.3,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,National / Other,Multifamily,28,17,6,74.0,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Southeast,Apartment,10,7,1,78.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,New York,Apartment,6,5,4,89.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Texas,Apartment,5,5,2,86.6,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Florida,Mixed-Use Residential,9,4,3,75.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Dallas,Apartment,4,4,1,87.5,Financing Risk,Supply / Starts Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Seattle,Apartment,2,2,2,81.0,Institutional Flow,Deal Size Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Arizona,Mixed-Use Residential,2,2,1,89.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Phoenix,Mixed-Use Residential,2,2,1,89.5,Developer Strategy,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Austin,Apartment,1,1,1,83.0,Institutional Flow,Rent Growth Signal,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
2026-09-08,20260908-005631-3a8c6044,2026-09-08 00:56:31,Sun Belt,BTR / Single-Family Rental,1,1,0,95.0,Institutional Flow,None detected,Institutional capital pricing signal,Strategic Watch Market,Track institutional capital activity
