run_date,run_id,la_transition_watch_id,project_or_asset_name,la_submarket,gp_or_developer,residential_sector,previous_stage,current_stage,transition_type,progression_score,stall_risk_score,execution_momentum_label,la_entry_timing_signal,potential_woomi_site_strategy,recommended_local_follow_up,evidence_article_title,url,confidence_level
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-001,Disposition / Exit - New York - CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,Los Angeles,CBRE,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,80,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",CBRE Announces $64.3M Sale of 51 South Apartments in White Plains New York,https://yieldpro.com/2026/09/51-south-apartments/,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-002,JV / Partnership - California - 200 apartments fully framed at 3863 Carson Street in Torrance,California,Unknown,Senior Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,79,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,200 apartments fully framed at 3863 Carson Street in Torrance,https://la.urbanize.city/post/200-apartments-fully-framed-3863-carson-street-torrance,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-003,Acquisition - California - Mixed-use project rises at 1801 E. 4th St. in Santa Ana,California,Unknown,Mixed-Use Residential,Delivery / Opening,Delivery / Opening,Mature / Operating,78,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Mixed-use project rises at 1801 E. 4th St. in Santa Ana,https://la.urbanize.city/post/mixed-use-project-rises-1801-e-4th-st-santa-ana,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-004,Entitlement / Permitting - Los Angeles / California - Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Los Angeles,Unknown,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,78,13,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,https://la.urbanize.city/post/affordable-housing-under-construction-14243-sylvan-st-van-nuys,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-005,Disposition / Exit - California - MBK Sells Anaheim Apartments To TA Realty For $147M,California,Unknown,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",MBK Sells Anaheim Apartments To TA Realty For $147M,https://www.bisnow.com/news/los-angeles/multifamily/mbk-sells-anaheim-apartments-to-ta-realty,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-006,General Project Signal - Miami / Florida - Terra Lands $245M Financing for Newly Completed Upland Park Development,Los Angeles,Unknown,Mixed-Use Residential,Delivery / Opening,Delivery / Opening,Mature / Operating,77,13,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Terra Lands $245M Financing for Newly Completed Upland Park Development,https://www.connectcre.com/stories/terra-lands-245m-financing-for-newly-completed-upland-park-development/,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-007,Landmark Properties Opens Student Housing Project: The Los Angeles Deal Sheet,Los Angeles,,Student Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,77,11,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Landmark Properties Opens Student Housing Project: The Los Angeles Deal Sheet,https://www.bisnow.com/news/los-angeles/deal-sheet/landmark-properties-usc-student-housing-los-angeles-deal-sheet,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-008,General Project Signal - Los Angeles / California - Landmark Properties Opens Student Housing Project: The Los Angeles Deal Sheet,Los Angeles,Unknown,Student Housing,Delivery / Opening,Delivery / Opening,Mature / Operating,76,12,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Landmark Properties Opens Student Housing Project: The Los Angeles Deal Sheet,https://www.bisnow.com/news/los-angeles/deal-sheet/landmark-properties-usc-student-housing-los-angeles-deal-sheet,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-009,Disposition / Exit - Washington DC - Castle Lanterra Completes Sale of 224-Unit Residential Property in Suffolk,Los Angeles,Unknown,Apartment,Delivery / Opening,Delivery / Opening,Mature / Operating,75,12,Mature,Delivery / lease-up benchmark,Monitor only,"Use as delivery, lease-up, and underwriting benchmark",Castle Lanterra Completes Sale of 224-Unit Residential Property in Suffolk,https://www.connectcre.com/stories/castle-lanterra-completes-sale-of-224-unit-residential-property-in-suffolk/,High
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-010,Development Start - Los Angeles / California - Construction begins for affordable housing at former MacLaren Hall site in El Monte,Los Angeles,Unknown,Affordable Housing,No Previous Record,Vertical Construction,Newly Detected Project,73,13,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Construction begins for affordable housing at former MacLaren Hall site in El Monte,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-011,Construction begins for affordable housing at former MacLaren Hall site in El Monte,Los Angeles,,Affordable Housing,No Previous Record,Vertical Construction,Newly Detected Project,73,11,Unknown,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Construction begins for affordable housing at former MacLaren Hall site in El Monte,https://la.urbanize.city/post/construction-begins-affordable-housing-former-maclaren-hall-site-el-monte,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-012,200 apartments fully framed at 3863 Carson Street in Torrance,Los Angeles,Legacy Partners,Senior Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,71,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,200 apartments fully framed at 3863 Carson Street in Torrance,https://la.urbanize.city/post/200-apartments-fully-framed-3863-carson-street-torrance,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-013,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,Los Angeles,,Affordable Housing,Vertical Construction,Vertical Construction,Same Stage Persistence,71,11,Stable,Construction start watch,Monitor only,Monitor for another run to confirm lifecycle direction,Affordable housing under construction at 14243 Sylvan St. in Van Nuys,https://la.urbanize.city/post/affordable-housing-under-construction-14243-sylvan-st-van-nuys,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-014,Construction Financing - California - CEDARst Snags $80M Construction Loan for San Diego Apartments,California,JLL,Apartment,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,65,30,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",CEDARst Snags $80M Construction Loan for San Diego Apartments,https://www.connectcre.com/stories/cedarst-snags-80m-construction-loan-for-san-diego-apartments/,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-015,Refinancing - Dallas / Texas - JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Los Angeles,JLL,Apartment,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,65,29,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-016,Refinancing - Los Angeles / California - Related Secures $65M Refi for Office Property in L.A.’s South Bay,Los Angeles,Related Companies,General Residential,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,65,29,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",Related Secures $65M Refi for Office Property in L.A.’s South Bay,https://commercialobserver.com/2026/09/related-refi-office-south-bay-la/,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-017,JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,Los Angeles,JLL,Apartment,Refinancing / Recapitalization,Refinancing / Recapitalization,Same Stage Persistence,65,28,Stable,Refinancing / recap timing watch,Monitor refinancing or recap timing,"Track maturity, lender, recapitalization need, and potential JV angle",JLL Arranges $78.7M Loan for Refinancing of East Dallas Apartment Community,https://rebusinessonline.com/jll-arranges-78-7m-loan-for-refinancing-of-east-dallas-apartment-community/,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-018,"Entitlement / Permitting - San Francisco / California - New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",Los Angeles,AvalonBay,Apartment,Building Permit / Construction Permit,Building Permit / Construction Permit,Same Stage Persistence,65,11,Stable,Permit issuance watch,Monitor permit-to-start conversion,Monitor for another run to confirm lifecycle direction,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-019,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",Los Angeles,,Apartment,Building Permit / Construction Permit,Building Permit / Construction Permit,Same Stage Persistence,64,10,Stable,Permit issuance watch,Monitor permit-to-start conversion,Monitor for another run to confirm lifecycle direction,"New Building Permits Filed In Balboa Reservoir Masterplan, San Francisco",https://sfyimby.com/2026/09/new-building-permits-filed-in-balboa-reservoir-masterplan-san-francisco.html,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-020,"Acquisition - Florida - JLL Arranges Sale of 356,514 SF Office Building in Orlando",Los Angeles,JLL,General Residential,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,50,40,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"JLL Arranges Sale of 356,514 SF Office Building in Orlando",https://rebusinessonline.com/jll-arranges-sale-of-356514-sf-office-building-in-orlando/,Medium
2026-09-08,20260908-005631-3a8c6044,LAT-20260908-021,"JLL Arranges Sale of 356,514 SF Office Building in Orlando",Los Angeles,JLL,General Residential,Site Acquisition / Site Control,Site Acquisition / Site Control,Same Stage Persistence,50,38,Stable,Monitor only,Monitor only,Monitor for another run to confirm lifecycle direction,"JLL Arranges Sale of 356,514 SF Office Building in Orlando",https://rebusinessonline.com/jll-arranges-sale-of-356514-sf-office-building-in-orlando/,Medium
