run_date,run_id,run_timestamp,gp_name,canonical_gp_name,gp_activity_score,institutional_relationship_score,capital_flow_score,regional_relevance_score,residential_sector_score,partnership_signal_score,innovation_signal_score,california_la_relevance_score,execution_signal_score,momentum_signal_score,emerging_gp_score,gp_tier,primary_market,residential_sector_focus,source_platform_types,institutional_partners,capital_sources,detected_strategies,innovation_signals,execution_signals,california_la_presence,partnership_signal,momentum_label,likely_growth_direction,potential_woomi_use_case,recommended_follow_up,confidence_level,special_labels
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Marcus & Millichap,Marcus & Millichap,100,100,90,55,90,100,0,100,0,67,76,Tier 2 High Potential GP,Dallas / Texas,Apartment,Other,freddie mac,freddie mac,Acquisition; BTR / Build-to-Rent; BTR growth strategy; Capital Inflow; Disposition / Exit; acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,None detected,None detected,High,Strong partnership signal,Accelerating,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Tishman Speyer,Tishman Speyer,83,94,90,100,90,65,0,100,0,60,74,Tier 2 High Potential GP,California,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Freddie Mac,Freddie Mac,89,100,90,55,90,65,0,100,0,63,71,Tier 2 High Potential GP,Los Angeles / California,Apartment,Other,freddie mac,freddie mac,Acquisition; Capital Inflow; acquisition; disposition / exit; refinancing; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,Moderate partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Stockdale Capital,Stockdale Capital,65,75,90,55,30,100,25,100,0,53,67,Tier 3 Monitoring GP,Los Angeles / California,General Residential,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; JV / partnership; operational technology / AI adoption,vertically integrated,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,JLL,JLL,73,84,90,75,80,100,0,0,25,64,65,Tier 3 Monitoring GP,Florida,BTR / Single-Family Rental,Other,jll,jll,BTR / Build-to-Rent; BTR growth strategy; Refinancing / Recapitalization; refinancing; BTR expansion; JV / partnership,None detected,completed,Low,Strong partnership signal,Improving,Institutional-backed regional expansion,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; Emerging BTR Platform; Distressed Opportunity Candidate; Operational Excellence Signal
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,WNC,WNC,83,99,90,100,70,0,0,100,0,60,63,Tier 3 Monitoring GP,California,Affordable Housing,Other,None detected,None detected,Capital Inflow; capital raise; operational technology / AI adoption; operational efficiency push,None detected,None detected,High,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; Affordable Housing Specialist; LA Strategic Watch
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,On-Campus Housing Harrison Street Asset Management,On-Campus Housing Harrison Street Asset Management,83,98,0,100,70,100,0,100,0,33,63,Tier 3 Monitoring GP,California,Student Housing,Other,None detected,None detected,JV / partnership; operational technology / AI adoption; Operational / Platform Investment; operational efficiency push,None detected,None detected,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; LA Strategic Watch
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Related Companies,Related Companies,69,84,65,55,55,85,0,90,25,55,63,Tier 3 Monitoring GP,New York,Mixed-Use Residential,Other,None detected,None detected,Operational / Platform Investment; operational efficiency push; operational technology / AI adoption,None detected,lease-up,High,Strong partnership signal,Improving,California / LA strategic positioning,Potential GP partnership candidate,Track JV and capital partner activity,High,Institutional Capital Magnet; LA Strategic Watch; Operational Excellence Signal
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Mike Boyd Saratoga Capital,Mike Boyd Saratoga Capital,73,82,75,55,90,100,0,0,0,52,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Outflow / Exit; disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption; distressed recapitalization,None detected,None detected,Low,Strong partnership signal,Improving,Distressed opportunity positioning,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,Acquires 280-Unit Buckhead Apartment Community ParkProperty Capital,69,70,90,55,90,100,0,0,0,55,60,Tier 3 Monitoring GP,Atlanta / Georgia,Apartment,Other,None detected,None detected,Capital Inflow; acquisition; disposition / exit; JV / partnership; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Strong partnership signal,Improving,Selective residential growth,Potential GP partnership candidate,Track JV and capital partner activity,Medium,Institutional Capital Magnet
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Berkadia,Berkadia,100,94,90,55,90,0,0,90,0,67,59,Tier 3 Monitoring GP,Miami / Florida,Apartment,Other,berkadia,berkadia,Construction Financing; Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,High,No clear partnership signal,Accelerating,California / LA strategic positioning,Capital market and pricing discovery reference,Review LA / California development activity,Medium,Institutional Capital Magnet; LA Strategic Watch; Distressed Opportunity Candidate
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Brookfield,Brookfield,85,100,90,55,55,65,0,0,0,61,57,Tier 3 Monitoring GP,Phoenix / Arizona,Mixed-Use Residential,Other,brookfield,brookfield,Acquisition; Capital Inflow; acquisition; operational technology / AI adoption; operational efficiency push,None detected,None detected,Low,Moderate partnership signal,Accelerating,Selective residential growth,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Mack Real Estate Group,Mack Real Estate Group,73,87,90,75,90,0,0,60,0,56,56,Tier 3 Monitoring GP,Seattle,Apartment,Other,None detected,None detected,Refinancing; Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,None detected,Medium,No clear partnership signal,Improving,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Distressed Opportunity Candidate
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,BWE,BWE,89,87,90,75,55,0,0,0,50,78,50,Emerging Watchlist,Florida,Senior Housing,Other,None detected,None detected,Refinancing / Recapitalization; operational efficiency push; refinancing; operational technology / AI adoption,None detected,delivered; lease-up,Low,No clear partnership signal,Accelerating,Institutional-backed regional expansion,Capital market and pricing discovery reference,Review institutional pricing and capital flow signals,Medium,Institutional Capital Magnet; Fast-Growing Regional Developer; Distressed Opportunity Candidate; Operational Excellence Signal
