run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-09-16,20260916-010828-e97908a2,HCW-20260916-001,PRJ-20260916-0068,Disposition / Exit - Los Angeles / California - Marcus & Millichap’s Azzi Group Handles Sale of Section 8 Housing on Catalina Island,California,Los Angeles,Marcus & Millichap,Affordable Housing,Site Acquisition / Site Control,99,36,97,Strong Institutional Signal,6,8,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 8 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-002,PRJ-20260916-0115,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,Unknown,South Florida,Berkadia,Apartment,Refinancing / Recapitalization,88,49,96,Strong Institutional Signal,4,8,Refinancing opportunity,Priority Asset Watch,Review immediately,"4 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-003,PRJ-20260916-0114,Refinancing - Seattle - Newmark Arranges $55M Refinancing for Seattle Multifamily Property,Seattle,Seattle,Mack Real Estate Group,Apartment,Refinancing / Recapitalization,86,48,92,Strong Institutional Signal,8,9,Refinancing opportunity,Priority Asset Watch,Review immediately,"8 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-004,PRJ-20260916-0041,Acquisition - California - MMCC Arranges Financing for Orange Multifamily Acquisition,California,California,Marcus & Millichap,Apartment,Unknown Stage,98,31,91,Strong Institutional Signal,9,10,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-005,PRJ-20260916-0045,"BTR / Build-to-Rent - Dallas / Texas - MMCC Arranges $53M Refinancing for Build-to-Rent Property in Rogers, Arkansas",Unknown,Dallas,Marcus & Millichap,BTR / Single-Family Rental,Refinancing / Recapitalization,97,47,91,Strong Institutional Signal,5,10,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-006,PRJ-20260916-0047,BTR / Build-to-Rent - Florida - Non-Recourse Refinancing Secured for 130-Unit Build-to-Rent Community Minutes from The Vil...,Florida,Florida,JLL,BTR / Single-Family Rental,Delivery / Opening,84,36,90,Strong Institutional Signal,9,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Delivery / Opening, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-007,PRJ-20260916-0071,Modular / Construction Innovation - Los Angeles / California - Logos Faith Tests Modular Construction for Affordable Housing Development in Los Angeles,Los Angeles / California,Los Angeles,Unknown,Mixed-Use Residential,Vertical Construction,74,38,89,Strong Institutional Signal,4,12,Construction start pipeline,Priority Asset Watch,Review immediately,"4 source file(s), 12 observation(s), latest stage Vertical Construction, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-008,PRJ-20260916-0037,Acquisition - California - Tishman Speyer Acquires 376-Unit Anaheim Rental Community,California,California,Freddie Mac,Apartment,Unknown Stage,48,29,89,Strong Institutional Signal,9,11,LA urban infill opportunity,Strategic Asset Watch,Review immediately,"9 source file(s), 11 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-009,PRJ-20260916-0122,Construction Financing - Washington DC - Berkadia Arranges $92M Construction Loan for DC Multifamily Property Near George Washingto...,Unknown,Virginia,Berkadia,Multifamily,Refinancing / Recapitalization,88,49,88,Strong Institutional Signal,4,4,Refinancing opportunity,Strategic Asset Watch,Review immediately,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-010,PRJ-20260916-0042,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,California,California,Unknown,Affordable Housing,Unknown Stage,85,40,85,Strong Institutional Signal,6,18,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 18 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-012,PRJ-20260916-0084,Development Start - National - New 25-Story Mixed-Use Apartment Tower Breaks Ground in Chicago’s West Loop Neighborhood,Unknown,National,Mavrek,Mixed-Use Residential,Unknown Stage,59,19,85,Strong Institutional Signal,7,8,Institutional capital movement,Strategic Asset Watch,Review immediately,"7 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-011,PRJ-20260916-0050,Refinancing - Florida - BWE Secures $101M Loan for New Active Adult Community in Jacksonville,Florida,Florida,Unknown,Senior Housing,Refinancing / Recapitalization,58,50,85,Strong Institutional Signal,7,10,Refinancing opportunity,Strategic Asset Watch,Review immediately,"7 source file(s), 10 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-013,PRJ-20260916-0124,Construction Financing - Washington DC - Berkadia Arranges $92M Construction Loan for DC Multifamily Property Near George Washingto...,Washington DC,Unknown,Berkadia,Multifamily,Refinancing / Recapitalization,52,28,85,Strong Institutional Signal,6,9,Refinancing opportunity,Strategic Asset Watch,Review immediately,"6 source file(s), 9 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-014,PRJ-20260916-0106,"Acquisition - Phoenix / Arizona - Evergreen Building Mesa Apartments, Retail",Unknown,Phoenix,Brookfield,Mixed-Use Residential,Unknown Stage,88,31,83,Institutional Watch,4,4,Institutional capital movement,Strategic Asset Watch,Monitor sponsor relationship,"4 source file(s), 4 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-015,PRJ-20260916-0030,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Unknown,Atlanta,Unknown,Apartment,Distressed / Stalled,76,82,82,Institutional Watch,3,15,Distressed opportunity,Priority Asset Watch,Maintain on strategic radar,"3 source file(s), 15 observation(s), latest stage Distressed / Stalled, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-017,PRJ-20260916-0119,Refinancing - Florida - BWE Secures $101M Loan for New Active Adult Community in Jacksonville,Florida,Southeast,Unknown,Senior Housing,Refinancing / Recapitalization,67,55,82,Institutional Watch,4,4,Refinancing opportunity,Strategic Asset Watch,Watch refinancing timing,"4 source file(s), 4 observation(s), latest stage Refinancing / Recapitalization, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-016,PRJ-20260916-0067,BTR / Build-to-Rent - Florida - Non-Recourse Refinancing Secured for 130-Unit Build-to-Rent Community Minutes from The Vil...,Florida,Los Angeles,JLL,BTR / Single-Family Rental,Refinancing / Recapitalization,59,27,82,Institutional Watch,7,8,Refinancing opportunity,Priority Asset Watch,Watch refinancing timing,"7 source file(s), 8 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-018,PRJ-20260916-0028,Office-to-Residential Conversion - Atlanta / Georgia - JLB Pursuing Buckhead Office-to-Apartments Conversion,Atlanta / Georgia,Atlanta,Unknown,Apartment,Unknown Stage,36,29,80,Institutional Watch,4,8,LA urban infill opportunity,Strategic Asset Watch,Maintain on strategic radar,"4 source file(s), 8 observation(s), latest stage Unknown Stage, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-019,PRJ-20260916-0070,Modular / Construction Innovation - Los Angeles / California - Logos Faith Tests Modular Construction for Affordable Housing Development in Los Angeles,California,Los Angeles,Unknown,Affordable Housing,Entitled / Approved,75,38,79,Institutional Watch,3,10,Entitlement progression,Priority Asset Watch,Track entitlement progression,"3 source file(s), 10 observation(s), latest stage Entitled / Approved, identity confidence 80"
2026-09-16,20260916-010828-e97908a2,HCW-20260916-021,PRJ-20260916-0033,General Project Signal - Austin / Texas - Target to Add Austin-Area Store,Austin / Texas,Austin,Unknown,Apartment,Site Acquisition / Site Control,48,22,78,Institutional Watch,4,4,Institutional capital movement,Strategic Asset Watch,Maintain on strategic radar,"4 source file(s), 4 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
