run_date,run_id,run_timestamp,market,residential_sector,market_article_count,high_priority_count,market_signal_count,average_relevance_score,dominant_strategic_angle,dominant_market_signal,regional_risk_or_opportunity,woomi_market_relevance,recommended_market_action
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,California,Apartment,15,13,9,90.4,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Los Angeles,Affordable Housing,8,6,5,84.5,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Core Watch Market,Track LA / California entitlement and zoning updates
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,National / Other,Apartment,25,11,3,69.5,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,General Monitoring,Monitor supply pipeline and concessions
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Florida,Senior Housing,10,8,3,84.8,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Southeast,Apartment,10,7,3,78.4,Financing Risk,Rent Growth Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Texas,Apartment,4,4,1,82.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Dallas,BTR / Single-Family Rental,2,2,1,85.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,New York,Apartment,2,2,1,85.0,Developer Strategy,Rent Growth Signal,Developer capability / execution signal,General Monitoring,Watch GP / developer partnership opportunities
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Seattle,Apartment,1,1,1,100.0,Financing Risk,Financing Cost Signal,Financing-sensitive development environment,Strategic Watch Market,Review development underwriting assumptions
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Arizona,Mixed-Use Residential,2,1,1,79.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Phoenix,Mixed-Use Residential,2,1,1,79.0,Institutional Flow,Supply / Starts Signal,Supply pressure / lease-up risk,Strategic Watch Market,Monitor supply pipeline and concessions
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Austin,Apartment,1,1,0,77.0,Developer Strategy,None detected,Developer capability / execution signal,Strategic Watch Market,Watch GP / developer partnership opportunities
2026-09-16,20260916-010828-e97908a2,2026-09-16 01:08:28,Sun Belt,General Residential,0,0,0,0,None detected,None detected,General market monitoring,Low Priority,Monitor only
