run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-09-16,20260916-010828-e97908a2,Brookfield,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,100,Track capital deployment and pricing signals
2026-09-16,20260916-010828-e97908a2,Freddie Mac,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California; Los Angeles / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; operational technology / AI adoption,2,100,94.5,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-09-16,20260916-010828-e97908a2,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,California; Dallas / Texas; Los Angeles / California,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; BTR expansion; JV / partnership; operational technology / AI adoption,4,100,91.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-09-16,20260916-010828-e97908a2,WNC,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,capital raise; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-09-16,20260916-010828-e97908a2,On-Campus Housing Harrison Street Asset Management,Tier 3 / Growth and Market Signal Watch,50,Student Housing,California,Core Multifamily News,Other,JV / partnership; operational technology / AI adoption,1,97,97.0,Operational / Platform Investment,Potential JV / Partnership Signal,potential JV partnership signal,High,98,Map potential GP / JV relationship and monitor partnership activity
2026-09-16,20260916-010828-e97908a2,Berkadia,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida; Washington DC,Core Multifamily News; Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,3,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,94,Track refinancing or recapitalization pipeline
2026-09-16,20260916-010828-e97908a2,Tishman Speyer,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,89,89.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,94,Review California / LA capital and developer activity
2026-09-16,20260916-010828-e97908a2,Courtesy Invesca Development Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Miami / Florida,Core Multifamily News,Other,acquisition; disposition / exit,1,100,100.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,91,Track capital deployment and pricing signals
2026-09-16,20260916-010828-e97908a2,Bender Equities Sells Two Multifamily Communities,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Site / Parcel Source Expansion,Other,acquisition; disposition / exit,1,92,92.0,Capital Inflow,Pricing Discovery Signal,pricing discovery reference,Low,88,Track capital deployment and pricing signals
2026-09-16,20260916-010828-e97908a2,M&T Realty Capital Corp,Tier 3 / Growth and Market Signal Watch,50,Apartment,Washington DC,Site / Parcel Source Expansion,Other,acquisition; refinancing; operational technology / AI adoption,1,93,93.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,88,Track capital deployment and pricing signals
2026-09-16,20260916-010828-e97908a2,BWE,Tier 3 / Growth and Market Signal Watch,50,Senior Housing,Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,2,100,86.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,87,Track refinancing or recapitalization pipeline
2026-09-16,20260916-010828-e97908a2,Mack Real Estate Group,Tier 3 / Growth and Market Signal Watch,50,Apartment,Seattle,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,100,100.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Medium,87,Track refinancing or recapitalization pipeline
2026-09-16,20260916-010828-e97908a2,JLL,Tier 3 / Growth and Market Signal Watch,50,BTR / Single-Family Rental,Florida,Core Multifamily News,Other,refinancing; BTR expansion; JV / partnership,1,83,83.0,Refinancing / Recapitalization,Potential JV / Partnership Signal,potential JV partnership signal,Low,84,Map potential GP / JV relationship and monitor partnership activity
2026-09-16,20260916-010828-e97908a2,Related Companies,Tier 1 / Immediate Strategic Importance,100,Mixed-Use Residential,New York,Core Multifamily News,Other,operational technology / AI adoption,1,70,70.0,Operational / Platform Investment,GP Capability Benchmark Signal,competitive pressure indicator,Low,84,Monitor only
2026-09-16,20260916-010828-e97908a2,Eastham Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Other / Unknown,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,79,79.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,83,Track capital deployment and pricing signals
2026-09-16,20260916-010828-e97908a2,Mike Boyd Saratoga Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Atlanta / Georgia,Site / Parcel Source Expansion,Other,disposition / exit; JV / partnership; distressed opportunity; operational technology / AI adoption,1,77,77.0,Capital Outflow / Exit,Potential JV / Partnership Signal,potential JV partnership signal,Low,82,Map potential GP / JV relationship and monitor partnership activity
2026-09-16,20260916-010828-e97908a2,Shoma Group,Tier 3 / Growth and Market Signal Watch,50,Mixed-Use Residential,Miami / Florida,Site / Parcel Source Expansion,Other,refinancing; operational technology / AI adoption,1,93,93.0,Refinancing / Recapitalization,GP Capability Benchmark Signal,competitive pressure indicator,Low,80,Track refinancing or recapitalization pipeline
