run_date,run_id,watchlist_id,canonical_project_id,canonical_project_name,market,submarket,gp_or_developer,residential_sector,latest_lifecycle_stage,opportunity_score,risk_score,overall_signal_quality_score,institutional_confidence_label,supporting_source_count,recurring_observation_count,strategic_theme,woomi_relevance,recommended_executive_action,supporting_evidence_summary
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-001,PRJ-20260630-0047,"Recapitalization - California - PEF Advisors, Freestone Capital Form JV to Recapitalize Affordable Properties",California,California,PEF Advisors,Affordable Housing,Refinancing / Recapitalization,63,27,94,Strong Institutional Signal,10,11,Refinancing opportunity,Priority Asset Watch,Review immediately,"10 source file(s), 11 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-002,PRJ-20260630-0086,Refinancing - New York City / New York - Citigroup Refis East Village Apartment Building With $45M CMBS Loan,Unknown,Manhattan,JLL,Apartment,Refinancing / Recapitalization,100,49,93,Strong Institutional Signal,5,5,Refinancing opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Refinancing / Recapitalization, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-003,PRJ-20260630-0153,Acquisition - California - MG Properties Buys Two Multifamily Apartments Communities in Gresham Oregon,California,San Diego,Fannie Mae,Apartment,Unknown Stage,100,32,91,Strong Institutional Signal,5,5,LA urban infill opportunity,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-004,PRJ-20260630-0043,Disposition / Exit - San Francisco / California - San Francisco Hospitality Group Divests Boutique Hotel in Japantown,California,California,CBRE,General Residential,Unknown Stage,84,29,91,Strong Institutional Signal,9,29,LA urban infill opportunity,Priority Asset Watch,Review immediately,"9 source file(s), 29 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-006,PRJ-20260630-0163,Construction Financing - Seattle - Great Expectations Receives Construction Financing for 102-Unit Affordable Housing Project...,Seattle,Seattle,CBRE,Affordable Housing,Unknown Stage,89,49,90,Strong Institutional Signal,8,10,Construction start pipeline,Priority Asset Watch,Review immediately,"8 source file(s), 10 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-005,PRJ-20260630-0144,Acquisition - Sun Belt - JPI Expands Into Durham With Planned $150M Multifamily Complex,Sun Belt,Raleigh,JPI,Multifamily,Early Site Signal,87,20,90,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Early Site Signal, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-007,PRJ-20260630-0078,Disposition / Exit - Los Angeles / California - Marcus & Millichap Brokers $15.9M San Fernando Valley Multifamily Sale,California,Los Angeles,Marcus & Millichap,Apartment,Unknown Stage,96,26,88,Strong Institutional Signal,6,16,LA urban infill opportunity,Priority Asset Watch,Review immediately,"6 source file(s), 16 observation(s), latest stage Unknown Stage, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-008,PRJ-20260630-0054,JV / Partnership - Dallas / Texas - JPI Acquires Multifamily Development Site for 393-Unit Dallas Apartment Community Projec,Unknown,Dallas,JPI,Affordable Housing,Site Acquisition / Site Control,96,16,88,Strong Institutional Signal,5,5,Institutional capital movement,Priority Asset Watch,Review immediately,"5 source file(s), 5 observation(s), latest stage Site Acquisition / Site Control, identity confidence 100"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-009,PRJ-20260630-0106,General Project Signal - New York - Midwood Files New Plans for One Bromfield Site in Downtown Crossing,New York,New York,Unknown,Apartment,Site Acquisition / Site Control,80,24,87,Strong Institutional Signal,6,6,Institutional capital movement,Priority Asset Watch,Review immediately,"6 source file(s), 6 observation(s), latest stage Site Acquisition / Site Control, identity confidence 80"
2026-06-30,20260630-000528-e3d0faf1,HCW-20260630-010,PRJ-20260630-0167,Development Start - Miami / Florida - Related Urban Starts Work on $167M S. Miami Affordable Housing Venture,Unknown,South Florida,Unknown,Affordable Housing,Vertical Construction,95,37,86,Strong Institutional Signal,3,12,Construction start pipeline,Priority Asset Watch,Review immediately,"3 source file(s), 12 observation(s), latest stage Vertical Construction, identity confidence 80"
