run_date,run_id,firm_name,strategic_tier,strategic_weight,residential_sector,detected_markets,detected_source_categories,detected_platform_types,detected_activity_types,article_count,highest_relevance_score,average_relevance_score,capital_flow_signal,relationship_signal,partnership_relevance_to_woomi,california_la_relevance,institutional_relationship_score,recommended_follow_up
2026-06-30,20260630-000528-e3d0faf1,CBRE,Tier 3 / Growth and Market Signal Watch,50,General Residential,California; Florida; San Francisco / California; Seattle,Regional / California / LA Sources; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; capital raise; operational technology / AI adoption,6,100,73.3,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-30,20260630-000528-e3d0faf1,Greystar,Tier 1 / Immediate Strategic Importance,100,Apartment,Los Angeles / California; Other / Unknown,Core Multifamily News; Regional / California / LA Sources,Other,BTR expansion; operational technology / AI adoption,2,100,94.5,Operational / Platform Investment,GP Capability Benchmark Signal,benchmark underwriting assumptions,High,100,Review California / LA capital and developer activity
2026-06-30,20260630-000528-e3d0faf1,JPI,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,Austin / Texas; Dallas / Texas; Sun Belt,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; JV / partnership; market expansion; operational technology / AI adoption,3,91,78.7,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,100,Map potential GP / JV relationship and monitor partnership activity
2026-06-30,20260630-000528-e3d0faf1,Marcus & Millichap,Tier 3 / Growth and Market Signal Watch,50,Apartment,Los Angeles / California; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,3,100,88.7,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,100,Review California / LA capital and developer activity
2026-06-30,20260630-000528-e3d0faf1,Fannie Mae,Tier 3 / Growth and Market Signal Watch,50,Apartment,California,Core Multifamily News,Other,acquisition; disposition / exit; operational technology / AI adoption,1,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,High,99,Review California / LA capital and developer activity
2026-06-30,20260630-000528-e3d0faf1,Nitya Capital,Tier 3 / Growth and Market Signal Watch,50,Apartment,Phoenix / Arizona,Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,100,100.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,98,Track capital deployment and pricing signals
2026-06-30,20260630-000528-e3d0faf1,JLL,Tier 3 / Growth and Market Signal Watch,50,Apartment,Florida; New York; New York City / New York; Other / Unknown,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; refinancing; JV / partnership; operational technology / AI adoption,5,100,81.2,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,97,Map potential GP / JV relationship and monitor partnership activity
2026-06-30,20260630-000528-e3d0faf1,Waterton,Tier 2 / Strategic Watch,75,Apartment,Miami / Florida,Core Multifamily News; Site / Parcel Source Expansion,Other,acquisition; disposition / exit; operational technology / AI adoption,2,90,74.0,Capital Inflow,GP Capability Benchmark Signal,competitive pressure indicator,Low,97,Track capital deployment and pricing signals
2026-06-30,20260630-000528-e3d0faf1,Elme Communities,Tier 3 / Growth and Market Signal Watch,50,Apartment,Riverside / California,Core Multifamily News,Other,acquisition; disposition / exit; JV / partnership; operational technology / AI adoption,2,88,86.5,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,Low,93,Map potential GP / JV relationship and monitor partnership activity
2026-06-30,20260630-000528-e3d0faf1,Freestone Capital,Tier 3 / Growth and Market Signal Watch,50,Affordable Housing,California,Site / Parcel Source Expansion,Other,recapitalization; JV / partnership; capital raise; operational technology / AI adoption,1,84,84.0,Capital Inflow,Potential JV / Partnership Signal,potential JV partnership signal,High,93,Map potential GP / JV relationship and monitor partnership activity
